language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
GREEK_ANCIENT	grc	river	666	1.36	potamós	ielex-1.36-K	source form: ποταμός
HINDI	hin	river	666	1.36	nədi:	ielex-1.36-E	source form: nedi
ICELANDIC	isl	river	666	1.36	auː	ielex-1.36-O	source form: á
ICELANDIC	isl	river	666	1.36	ˈɛlvʏr	ielex-1.36-N	source form: elfur
IRISH_GAELIC	gle	river	666	1.36	oːn̠ʲ	ielex-1.36-L	source form: abhainn
IRISH_GAELIC	gle	river	666	1.36	əun̠ʲ	ielex-1.36-L	source form: abhainn
IRISH_GAELIC	gle	river	666	1.36	əunʲ	ielex-1.36-L	source form: abhainn
IRON_OSSETIAN	oss	river	666	1.36	don	ielex-1.36-I	source form: don
ITALIAN	ita	river	666	1.36	fjume	ielex-1.36-J	source form: fiume
LITHUANIAN	lit	river	666	1.36	ʊpʲe:	ielex-1.36-L	source form: upė
MAITHILI	mai	river	666	1.36	dhar	ielex-1.36-A	source form: dhar; loanword
MARATHI	mar	river	666	1.36	nədi:	ielex-1.36-E	source form: nadī
NORWEGIAN_BOKMAAL	nor	river	666	1.36	ɛlʋ	ielex-1.36-N	source form: elv
NORWEGIAN_BOKMAAL	nor	river	666	1.36	oː	ielex-1.36-O	source form: å
NORWEGIAN_BOKMAAL	nor	river	666	1.36	fluːd	ielex-1.36-P	source form: flod; loanword
NORWEGIAN_RIKSMAL	nor	river	666	1.36	ɛlʋ	ielex-1.36-N	source form: elv
NORWEGIAN_RIKSMAL	nor	river	666	1.36	oː	ielex-1.36-O	source form: å
NORWEGIAN_RIKSMAL	nor	river	666	1.36	fluːd	ielex-1.36-P	source form: flod; loanword
OLD_CHURCH_SLAVONIC	chu	river	666	1.36	rěka	ielex-1.36-H	source form: рѣка
OLD_NORSE	non	river	666	1.36	elfr	ielex-1.36-N	source form: elfr
OLD_NORSE	non	river	666	1.36	aː	ielex-1.36-O	source form: á
POLISH	pol	river	666	1.36	ˈʒɛka	ielex-1.36-H	source form: rzeka
PORTUGUESE	por	river	666	1.36	ˈʀiu	ielex-1.36-H	source form: rio
ROMANIAN	ron	river	666	1.36	rɨw	ielex-1.36-H	source form: râu
ROMANIAN_2	ron	river	666	1.36	rɨw	ielex-1.36-H	source form: râu
RUSSIAN	rus	river	666	1.36	rʲeka	ielex-1.36-H	source form: река
SERBOCROATIAN	srp	river	666	1.36	rěːka	ielex-1.36-H	source form: reka
SPANISH	spa	river	666	1.36	rio	ielex-1.36-H	source form: río
STANDARD_GERMAN	deu	river	666	1.36	flʊs	ielex-1.36-P	source form: Fluss
SWEDISH	swe	river	666	1.36	flu:d	ielex-1.36-P	source form: flod; loanword
SWEDISH	swe	river	666	1.36	oː	ielex-1.36-O	source form: å
SWEDISH	swe	river	666	1.36	ɛlv	ielex-1.36-N	source form: älv
TAJIK	tgk	river	666	1.36	dærjɔ:	ielex-1.36-A	source form: daryo
URDU	urd	river	666	1.36	d̪əɾjɑ	ielex-1.36-A	source form: دریا; loanword
ASSAMESE	asm	woods, forest	420	1.41	kathɒni	ielex-1.41-T	source form: kathɒni; loanword
BRETON	bre	woods, forest	420	1.41	kwa:t	ielex-1.41-F	source form: koad
BULGARIAN	bul	woods, forest	420	1.41	gora	ielex-1.41-M	source form: gora
CATALAN	cat	woods, forest	420	1.41	bɔsk	ielex-1.41-B	source form: bosc
CROATIAN	hrv	woods, forest	420	1.41	ʃûma	ielex-1.41-U	source form: šuma
CZECH	ces	woods, forest	420	1.41	lɛs	ielex-1.41-H	source form: le
DANISH	dan	woods, forest	420	1.41	sg̥ɒwˀ	ielex-1.41-I	source form: skov
DIGOR_OSSETIAN	oss	woods, forest	420	1.41	ʁɐdɐ	ielex-1.41-W	source form: ʁɐdɐ
DUTCH	nld	woods, forest	420	1.41	bɔs	ielex-1.41-B	source form: bos; loanword
EASTERN_ARMENIAN	hye	woods, forest	420	1.41	ɑnˈtɑr	ielex-1.41-D	source form: antaṙ
EASTERN_FARSI	prs	woods, forest	420	1.41	dʒænɡæl	ielex-1.41-A	source form: jangal; loanword
EASTERN_FRISIAN	frs	woods, forest	420	1.41	bosk	ielex-1.41-B	source form: bosk; loanword
ENGLISH	eng	woods, forest	420	1.41	wʊdz	ielex-1.41-N	source form: woods
FAROESE	fao	woods, forest	420	1.41	mœɹ̥k	ielex-1.41-Ad	source form: mørk
FAROESE	fao	woods, forest	420	1.41	skɔuːɡ	ielex-1.41-I	source form: skóg
FAROESE	fao	woods, forest	420	1.41	ˈskɔuːɡʊɹ	ielex-1.41-I	source form: skógur
FRENCH	fra	woods, forest	420	1.41	bwa	ielex-1.41-B	source form: bois
GAELIC_SCOTTISH	gla	woods, forest	420	1.41	kɤʎɪ	ielex-1.41-T	source form: coille
GREEK	ell	woods, forest	420	1.41	ˈðaso̞s	ielex-1.41-J	source form: dhasos
ICELANDIC	isl	woods, forest	420	1.41	mœr̥k	ielex-1.41-Ad	source form: mörk
ICELANDIC	isl	woods, forest	420	1.41	ˈskouːʏr	ielex-1.41-I	source form: skógur
IRON_OSSETIAN	oss	woods, forest	420	1.41	qɐd	ielex-1.41-W	source form: qɐd
ITALIAN	ita	woods, forest	420	1.41	bɔsko	ielex-1.41-B	source form: bosco
LATIN	lat	woods, forest	420	1.41	ˈsil.wa	ielex-1.41-R	source form: silva
MACEDONIAN	mkd	woods, forest	420	1.41	ˈʃuma	ielex-1.41-U	source form: šúma
MAITHILI	mai	woods, forest	420	1.41	kaʈh	ielex-1.41-T	source form: ‘wood’ kaʈh; loanword
MARATHI	mar	woods, forest	420	1.41	dʒaŋgəl	ielex-1.41-A	source form: dʒāŋgal
MARATHI	mar	woods, forest	420	1.41	dzʰaɖi:	ielex-1.41-Y	source form: dzhādī
NORWEGIAN_BOKMAAL	nor	woods, forest	420	1.41	skuːɡ	ielex-1.41-I	source form: skog
NORWEGIAN_RIKSMAL	nor	woods, forest	420	1.41	skuːɡ	ielex-1.41-I	source form: skog
OLD_CHURCH_SLAVONIC	chu	woods, forest	420	1.41	lěsŭ	ielex-1.41-H	source form: лѣсъ
OLD_NORSE	non	woods, forest	420	1.41	viðr	ielex-1.41-N	source form: viðr
OLD_NORSE	non	woods, forest	420	1.41	skoːɡr	ielex-1.41-I	source form: skógr
OLD_NORSE	non	woods, forest	420	1.41	mɔrk	ielex-1.41-Ad	source form: mo̜rk
PERSIAN	fas	woods, forest	420	1.41	dʒænɡæl	ielex-1.41-A	source form: jangal; loanword
POLISH	pol	woods, forest	420	1.41	las	ielex-1.41-H	source form: las
PORTUGUESE	por	woods, forest	420	1.41	fluˈɾɛʃtɐ	ielex-1.41-E	source form: floresta
ROMANIAN	ron	woods, forest	420	1.41	pəˈduɾe	ielex-1.41-L	source form: pădure
ROMANIAN_2	ron	woods, forest	420	1.41	pəˈduɾe	ielex-1.41-L	source form: pădure
RUSSIAN	rus	woods, forest	420	1.41	lʲes	ielex-1.41-H	source form: лес
SERBOCROATIAN	srp	woods, forest	420	1.41	ʃûma	ielex-1.41-U	source form: šuma
SPANISH	spa	woods, forest	420	1.41	boske	ielex-1.41-B	source form: bosque
STANDARD_GERMAN	deu	woods, forest	420	1.41	valt	ielex-1.41-O	source form: Wald
SWEDISH	swe	woods, forest	420	1.41	skuːg	ielex-1.41-I	source form: skog
TAJIK	tgk	woods, forest	420	1.41	dʒænɡæl	ielex-1.41-A	source form: cangal; loanword
URDU	urd	woods, forest	420	1.41	ʤə̃ɡəl	ielex-1.41-A	source form: جنگل
BRETON	bre	stone	857	1.44	mẽn	ielex-1.44-F	source form: maen
BULGARIAN	bul	stone	857	1.44	ˈkamɤk	ielex-1.44-G	source form: kamek
CATALAN	cat	stone	857	1.44	ˈpeðɾə	ielex-1.44-E	source form: pedra
CROATIAN	hrv	stone	857	1.44	kâmeːn	ielex-1.44-G	source form: kamen
CZECH	ces	stone	857	1.44	kaːmɛn	ielex-1.44-G	source form: kámen
DANISH	dan	stone	857	1.44	sd̥ʰen	ielex-1.44-A	source form: sten
DIGOR_OSSETIAN	oss	stone	857	1.44	dor	ielex-1.44-N	source form: dor
DUTCH	nld	stone	857	1.44	sten	ielex-1.44-A	source form: steen
EASTERN_ARMENIAN	hye	stone	857	1.44	kʰɑɾ	ielex-1.44-C	source form: k'ar
EASTERN_FRISIAN	frs	stone	857	1.44	sti.ən	ielex-1.44-A	source form: stien
ENGLISH	eng	stone	857	1.44	stəʊn	ielex-1.44-A	source form: stone
FAROESE	fao	stone	857	1.44	ˈstaiːnʊɹ	ielex-1.44-A	source form: steinur
FRENCH	fra	stone	857	1.44	pjɛʀ	ielex-1.44-E	source form: pierre
GREEK	ell	stone	857	1.44	ˈpe̞tra	ielex-1.44-H	source form: petra
GREEK_ANCIENT	grc	stone	857	1.44	lítʰos	ielex-1.44-W	source form: λίθος
ICELANDIC	isl	stone	857	1.44	steid̥n	ielex-1.44-A	source form: steinn
IRISH_GAELIC	gle	stone	857	1.44	kl̪ˠɔx	ielex-1.44-J	source form: cloch
IRON_OSSETIAN	oss	stone	857	1.44	dur	ielex-1.44-N	source form: dur
ITALIAN	ita	stone	857	1.44	pjɛtra	ielex-1.44-E	source form: pietra
LATIN	lat	stone	857	1.44	ˈlapis	ielex-1.44-O	source form: lapis
MAITHILI	mai	stone	857	1.44	pathər	ielex-1.44-D	source form: pathər
MARATHI	mar	stone	857	1.44	dəgəɖ	ielex-1.44-K	source form: dagad
NORWEGIAN_BOKMAAL	nor	stone	857	1.44	steːn	ielex-1.44-A	source form: sten
NORWEGIAN_RIKSMAL	nor	stone	857	1.44	steːn	ielex-1.44-A	source form: sten
OLD_CHURCH_SLAVONIC	chu	stone	857	1.44	kamy	ielex-1.44-G	source form: камєнь
OLD_NORSE	non	stone	857	1.44	stɛinː	ielex-1.44-A	source form: steinn
POLISH	pol	stone	857	1.44	ˈkamʲɛɲ	ielex-1.44-G	source form: kamień
PORTUGUESE	por	stone	857	1.44	ˈpɛdɾɐ	ielex-1.44-E	source form: pedra
RUSSIAN	rus	stone	857	1.44	kamʲenʲ	ielex-1.44-G	source form: камень
SERBOCROATIAN	srp	stone	857	1.44	kâmeːn	ielex-1.44-G	source form: kamen
SPANISH	spa	stone	857	1.44	pjeðɾa	ielex-1.44-E	source form: piedra
STANDARD_GERMAN	deu	stone	857	1.44	ʃtain	ielex-1.44-A	source form: Stein
SWEDISH	swe	stone	857	1.44	ste:n	ielex-1.44-A	source form: sten
TAJIK	tgk	stone	857	1.44	sæŋ	ielex-1.44-G	source form: sang
URDU	urd	stone	857	1.44	pət̪ʰːəɾ	ielex-1.44-D	source form: پتّھر
ASSAMESE	asm	sky	1732	1.51	akax	ielex-1.51-D	source form: akax
BENGALI	ben	sky	1732	1.51	akaʃ	ielex-1.51-D	source form: akas
BRETON	bre	sky	1732	1.51	wa:pl	ielex-1.51-F	source form: oabl
BULGARIAN	bul	sky	1732	1.51	nɛˈbɛ	ielex-1.51-G	source form: nebe
CATALAN	cat	sky	1732	1.51	sɛl	ielex-1.51-E	source form: cel
CZECH	ces	sky	1732	1.51	nɛbɛ	ielex-1.51-G	source form: nebe
DANISH	dan	sky	1732	1.51	ˈheməl	ielex-1.51-B	source form: himmel
DIGOR_OSSETIAN	oss	sky	1732	1.51	arv	ielex-1.51-O	source form: arv
DUTCH	nld	sky	1732	1.51	hɛməl	ielex-1.51-B	source form: hemel
EASTERN_ARMENIAN	hye	sky	1732	1.51	jɛɾˈkinkʰ	ielex-1.51-P	source form: erkink’
EASTERN_FRISIAN	frs	sky	1732	1.51	himəl	ielex-1.51-B	source form: himel
ENGLISH	eng	sky	1732	1.51	skaɪ	ielex-1.51-H	source form: sky; loanword
FAROESE	fao	sky	1732	1.51	ˈhɪmːal	ielex-1.51-B	source form: himmal
FRENCH	fra	sky	1732	1.51	sjɛl	ielex-1.51-E	source form: ciel
GREEK	ell	sky	1732	1.51	ˌuraˈno̞s	ielex-1.51-I	source form: uranos
GREEK_ANCIENT	grc	sky	1732	1.51	oːranós	ielex-1.51-I	source form: οὐρανός
ICELANDIC	isl	sky	1732	1.51	ˈhɪːmɪnː	ielex-1.51-B	source form: himinn
IRON_OSSETIAN	oss	sky	1732	1.51	arv	ielex-1.51-O	source form: arv
ITALIAN	ita	sky	1732	1.51	tʃɛlo	ielex-1.51-E	source form: cielo
LITHUANIAN	lit	sky	1732	1.51	dɐŋɡʊs	ielex-1.51-K	source form: dangus
MAITHILI	mai	sky	1732	1.51	akas	ielex-1.51-D	source form: akas
MARATHI	mar	sky	1732	1.51	akaʃ	ielex-1.51-D	source form: ākāś
NORWEGIAN_BOKMAAL	nor	sky	1732	1.51	hɪ̀mːəl	ielex-1.51-B	source form: himmel
NORWEGIAN_RIKSMAL	nor	sky	1732	1.51	hɪ̀mːəl	ielex-1.51-B	source form: himmel
OLD_CHURCH_SLAVONIC	chu	sky	1732	1.51	nebo	ielex-1.51-G	source form: нєбо
OLD_NORSE	non	sky	1732	1.51	ˈhiminː	ielex-1.51-B	source form: himinn
POLISH	pol	sky	1732	1.51	ˈɲɛbɔ	ielex-1.51-G	source form: niebo
PORTUGUESE	por	sky	1732	1.51	sɛw	ielex-1.51-E	source form: céu
ROMANIAN	ron	sky	1732	1.51	ʧer	ielex-1.51-E	source form: cer
ROMANIAN_2	ron	sky	1732	1.51	ʧer	ielex-1.51-E	source form: cer
RUSSIAN	rus	sky	1732	1.51	nʲebo	ielex-1.51-G	source form: небо
SPANISH	spa	sky	1732	1.51	θjelo	ielex-1.51-E	source form: cielo
STANDARD_GERMAN	deu	sky	1732	1.51	hɪml̩	ielex-1.51-B	source form: Himmel
SWEDISH	swe	sky	1732	1.51	ˈhɪ̀mːəl	ielex-1.51-B	source form: himmel
SWEDISH	swe	sky	1732	1.51	ɧyː	ielex-1.51-H	source form: sky
URDU	urd	sky	1732	1.51	ʔɑsmɑn	ielex-1.51-A	source form: آسمان; loanword
ASSAMESE	asm	sun	1343	1.52	xurzzɒ	ielex-1.52-W	source form: xurzzɒ
BRETON	bre	sun	1343	1.52	ɛwl	ielex-1.52-W	source form: heol
BULGARIAN	bul	sun	1343	1.52	ˈslɤ̞nt͡sɛ	ielex-1.52-W	source form: slence
CATALAN	cat	sun	1343	1.52	sɔɫ	ielex-1.52-W	source form: sol
CROATIAN	hrv	sun	1343	1.52	sûːntse	ielex-1.52-W	source form: sunce
CZECH	ces	sun	1343	1.52	slʊntsɛ	ielex-1.52-W	source form: slunce
DANISH	dan	sun	1343	1.52	sol	ielex-1.52-W	source form: sol
DIGOR_OSSETIAN	oss	sun	1343	1.52	χor	ielex-1.52-W	source form: χor
DUTCH	nld	sun	1343	1.52	zɔn	ielex-1.52-W	source form: zon
EASTERN_ARMENIAN	hye	sun	1343	1.52	ɑˈɾɛv	ielex-1.52-D	source form: arew
ENGLISH	eng	sun	1343	1.52	sʌn	ielex-1.52-W	source form: sun
FAROESE	fao	sun	1343	1.52	sɔuːl	ielex-1.52-W	source form: sól
FRENCH	fra	sun	1343	1.52	sɔlɛj	ielex-1.52-W	source form: soleil
GREEK	ell	sun	1343	1.52	ˈiʎo̞s	ielex-1.52-W	source form: ilyos
GREEK_ANCIENT	grc	sun	1343	1.52	hɛː́lios	ielex-1.52-W	source form: ἥλιος
HINDI	hin	sun	1343	1.52	su:ɾədʒ	ielex-1.52-W	source form: surej
ICELANDIC	isl	sun	1343	1.52	souːl	ielex-1.52-W	source form: sól
IRON_OSSETIAN	oss	sun	1343	1.52	χur	ielex-1.52-W	source form: χur
ITALIAN	ita	sun	1343	1.52	sole	ielex-1.52-W	source form: sole
LATIN	lat	sun	1343	1.52	soːl	ielex-1.52-W	source form: sol
LITHUANIAN	lit	sun	1343	1.52	sɑule:	ielex-1.52-W	source form: saulė
MAITHILI	mai	sun	1343	1.52	surj	ielex-1.52-W	source form: surj
MARATHI	mar	sun	1343	1.52	su:ɾjə	ielex-1.52-W	source form: sūrya
NORWEGIAN_BOKMAAL	nor	sun	1343	1.52	suːɽ	ielex-1.52-W	source form: sol
NORWEGIAN_BOKMAAL	nor	sun	1343	1.52	suːl	ielex-1.52-W	source form: sol
NORWEGIAN_RIKSMAL	nor	sun	1343	1.52	suːɽ	ielex-1.52-W	source form: sol
NORWEGIAN_RIKSMAL	nor	sun	1343	1.52	suːl	ielex-1.52-W	source form: sol
OLD_CHURCH_SLAVONIC	chu	sun	1343	1.52	slŭnĭce	ielex-1.52-W	source form: слъньцє
OLD_NORSE	non	sun	1343	1.52	soːl	ielex-1.52-W	source form: sól
OLD_NORSE	non	sun	1343	1.52	ˈsunːa	ielex-1.52-W	source form: sunna
POLISH	pol	sun	1343	1.52	ˈswɔɲʦɛ	ielex-1.52-W	source form: słońce
PORTUGUESE	por	sun	1343	1.52	sɔl	ielex-1.52-W	source form: sol
ROMANIAN	ron	sun	1343	1.52	ˈsware	ielex-1.52-W	source form: soare
ROMANIAN_2	ron	sun	1343	1.52	ˈsware	ielex-1.52-W	source form: soare
RUSSIAN	rus	sun	1343	1.52	solntse	ielex-1.52-W	source form: солнце
SERBOCROATIAN	srp	sun	1343	1.52	sûːntse	ielex-1.52-W	source form: sunce
SPANISH	spa	sun	1343	1.52	sol	ielex-1.52-W	source form: sol
STANDARD_GERMAN	deu	sun	1343	1.52	zɔnə	ielex-1.52-W	source form: Sonne
SWEDISH	swe	sun	1343	1.52	suːl	ielex-1.52-W	source form: sol
TAJIK	tgk	sun	1343	1.52	ɔftɔb	ielex-1.52-F	source form: oftob
URDU	urd	sun	1343	1.52	suɾəʤ	ielex-1.52-W	source form: سُورج
WELSH	cym	sun	1343	1.52	haɨl	ielex-1.52-W	source form: haul / haun
ASSAMESE	asm	moon	1313	1.53	zon	ielex-1.53-M	source form: zon
ASSAMESE	asm	moon	1313	1.53	sandra	ielex-1.53-E	source form: sandra; loanword
BRETON	bre	moon	1313	1.53	lwa:r	ielex-1.53-C	source form: loar
CROATIAN	hrv	moon	1313	1.53	mjêseːts	ielex-1.53-A	source form: mjesec
CZECH	ces	moon	1313	1.53	mɲɛsiːts	ielex-1.53-A	source form: měsic
DANISH	dan	moon	1313	1.53	ˈmɔːnə	ielex-1.53-A	source form: måne
EASTERN_ARMENIAN	hye	moon	1313	1.53	amis	ielex-1.53-A	source form: ամիս
EASTERN_ARMENIAN	hye	moon	1313	1.53	luˈsin	ielex-1.53-C	source form: lusin
FAROESE	fao	moon	1313	1.53	ˈmɔanɪ	ielex-1.53-A	source form: máni
FAROESE	fao	moon	1313	1.53	tʰʊŋɡ̊l	ielex-1.53-G	source form: tungl
FRENCH	fra	moon	1313	1.53	lyn	ielex-1.53-C	source form: lune
GREEK_ANCIENT	grc	moon	1313	1.53	selɛː́nɛː	ielex-1.53-S	source form: σελήνη
ICELANDIC	isl	moon	1313	1.53	ˈmaunɪ	ielex-1.53-A	source form: máni
ICELANDIC	isl	moon	1313	1.53	tʰuŋl	ielex-1.53-G	source form: tungl
LATIN	lat	moon	1313	1.53	ˈluːna	ielex-1.53-C	source form: luna
LITHUANIAN	lit	moon	1313	1.53	mʲe:nʊlʲɪs	ielex-1.53-A	source form: mėnulis
MAITHILI	mai	moon	1313	1.53	chəndrma	ielex-1.53-E	source form: chəndrma; loanword
NORWEGIAN_BOKMAAL	nor	moon	1313	1.53	ˈmòːnə	ielex-1.53-A	source form: måne
NORWEGIAN_RIKSMAL	nor	moon	1313	1.53	ˈmòːnə	ielex-1.53-A	source form: måne
OLD_CHURCH_SLAVONIC	chu	moon	1313	1.53	luna	ielex-1.53-C	source form: лѹна
OLD_CHURCH_SLAVONIC	chu	moon	1313	1.53	měsęcĭ	ielex-1.53-A	source form: мѣсѧць
OLD_NORSE	non	moon	1313	1.53	ˈmaːni	ielex-1.53-A	source form: máni
OLD_NORSE	non	moon	1313	1.53	tunɣl	ielex-1.53-G	source form: tungl
POLISH	pol	moon	1313	1.53	ˈmʲɛɕɔ̃ʦ	ielex-1.53-A	source form: miesiąc; loanword
POLISH	pol	moon	1313	1.53	ˈkɕɛ̃ʒɨʦ	ielex-1.53-H	source form: księżyc
ROMANIAN	ron	moon	1313	1.53	ˈlunə	ielex-1.53-C	source form: lună
ROMANIAN_2	ron	moon	1313	1.53	ˈlunə	ielex-1.53-C	source form: lună
RUSSIAN	rus	moon	1313	1.53	luna	ielex-1.53-C	source form: луна
SERBOCROATIAN	srp	moon	1313	1.53	mêseːts	ielex-1.53-A	source form: mesec
SPANISH	spa	moon	1313	1.53	luna	ielex-1.53-C	source form: luna
SWEDISH	swe	moon	1313	1.53	ˈmòːnə	ielex-1.53-A	source form: måne
URDU	urd	moon	1313	1.53	ʧɑnd̪	ielex-1.53-E	source form: چانْد
BENGALI	ben	star	1430	1.54	tɑˌɹɒ	ielex-1.54-V	source form: tara
BRETON	bre	star	1430	1.54	ste:rɛt	ielex-1.54-V	source form: stered
BULGARIAN	bul	star	1430	1.54	zvɛzˈda	ielex-1.54-C	source form: zvezda
CATALAN	cat	star	1430	1.54	əstɛl	ielex-1.54-V	source form: estel
CROATIAN	hrv	star	1430	1.54	zʋjěːzda	ielex-1.54-C	source form: zvijezda
CZECH	ces	star	1430	1.54	ɦvjɛzda	ielex-1.54-C	source form: hvězda
DANISH	dan	star	1430	1.54	ˈsd̥ʰjæɐ̯nə	ielex-1.54-V	source form: stjerne
DIGOR_OSSETIAN	oss	star	1430	1.54	stalu	ielex-1.54-V	source form: st'alu
DUTCH	nld	star	1430	1.54	stɛr	ielex-1.54-V	source form: ster
EASTERN_FRISIAN	frs	star	1430	1.54	stjɛ:r	ielex-1.54-V	source form: stjer
ENGLISH	eng	star	1430	1.54	stɑ:	ielex-1.54-V	source form: star
FAROESE	fao	star	1430	1.54	ˈstjœd̥na	ielex-1.54-V	source form: stjørna
FAROESE	fao	star	1430	1.54	ˈʃœd̥na	ielex-1.54-V	source form: stjørna
FRENCH	fra	star	1430	1.54	etwal	ielex-1.54-V	source form: étoile
GAELIC_SCOTTISH	gla	star	1430	1.54	rʲuːnak	ielex-1.54-E	source form: rionnag
GREEK	ell	star	1430	1.54	ˈastro̞	ielex-1.54-V	source form: astro
GREEK_ANCIENT	grc	star	1430	1.54	astɛː́r	ielex-1.54-V	source form: ἀστήρ
ICELANDIC	isl	star	1430	1.54	ˈstjard̥na	ielex-1.54-V	source form: stjarna
IRON_OSSETIAN	oss	star	1430	1.54	štaly	ielex-1.54-V	source form: št'aly
ITALIAN	ita	star	1430	1.54	stella	ielex-1.54-V	source form: stella
LATIN	lat	star	1430	1.54	ˈsteːl.la	ielex-1.54-V	source form: stēlla
LITHUANIAN	lit	star	1430	1.54	ʒʋɐjɡʲʒʲˈdʲe:	ielex-1.54-C	source form: žvaigždė
MAITHILI	mai	star	1430	1.54	ʈara	ielex-1.54-V	source form: ʈara
MARATHI	mar	star	1430	1.54	taɾa	ielex-1.54-V	source form: tārā
NORWEGIAN_BOKMAAL	nor	star	1430	1.54	ˈstjæ̀ːɳə	ielex-1.54-V	source form: stjerne
NORWEGIAN_RIKSMAL	nor	star	1430	1.54	ˈstjæ̀ːɳə	ielex-1.54-V	source form: stjerne
OLD_CHURCH_SLAVONIC	chu	star	1430	1.54	zvězda	ielex-1.54-C	source form: звѣзда
OLD_NORSE	non	star	1430	1.54	ˈstjarna	ielex-1.54-V	source form: stjarna
POLISH	pol	star	1430	1.54	ˈɡvʲazda	ielex-1.54-C	source form: gwiazda
PORTUGUESE	por	star	1430	1.54	ɨʃˈtɾelɐ	ielex-1.54-V	source form: estrela
RUSSIAN	rus	star	1430	1.54	zvʲezda	ielex-1.54-C	source form: звезда
SERBOCROATIAN	srp	star	1430	1.54	zʋěːzda	ielex-1.54-C	source form: zvezda
SPANISH	spa	star	1430	1.54	estɾeʎa	ielex-1.54-V	source form: estrella
STANDARD_GERMAN	deu	star	1430	1.54	ʃtɛrn	ielex-1.54-V	source form: Stern
SWEDISH	swe	star	1430	1.54	ˈɧæ̀ːɳa	ielex-1.54-V	source form: stjärna
URDU	urd	star	1430	1.54	sɪtɑɾə	ielex-1.54-V	source form: تارا، سِتارہ
URDU	urd	star	1430	1.54	t̪ɑɾə	ielex-1.54-V	source form: تارا، سِتارہ
WELSH	cym	star	1430	1.54	ˈsɛrɛn	ielex-1.54-V	source form: sêr / seren
ASSAMESE	asm	wind	960	1.72	bɒtah	ielex-1.72-G	source form: bɒtah
BRETON	bre	wind	960	1.72	a:vɛl	ielex-1.72-B	source form: avel
BULGARIAN	bul	wind	960	1.72	ˈvjatɤr	ielex-1.72-B	source form: vjater
CATALAN	cat	wind	960	1.72	ben	ielex-1.72-B	source form: vent
CATALAN	cat	wind	960	1.72	aijrə	ielex-1.72-J	source form: aire
CORNISH	cor	wind	960	1.72	awəl	ielex-1.72-B	source form: awəl
CZECH	ces	wind	960	1.72	viːtr̩	ielex-1.72-B	source form: vítr
DANISH	dan	wind	960	1.72	venˀ	ielex-1.72-B	source form: vind
DIGOR_OSSETIAN	oss	wind	960	1.72	dungɐ	ielex-1.72-L	source form: dungɐ
DUTCH	nld	wind	960	1.72	wɪnt	ielex-1.72-B	source form: wind
EASTERN_FRISIAN	frs	wind	960	1.72	vin	ielex-1.72-B	source form: wyn
ENGLISH	eng	wind	960	1.72	wɪnd	ielex-1.72-B	source form: wind
FAROESE	fao	wind	960	1.72	ˈvɪnd̥ʊɹ	ielex-1.72-B	source form: vindur
FRENCH	fra	wind	960	1.72	vɑ̃	ielex-1.72-B	source form: vent
GREEK	ell	wind	960	1.72	aˈʝe̞ras	ielex-1.72-J	source form: aeras
GREEK_ANCIENT	grc	wind	960	1.72	ánemos	ielex-1.72-D	source form: ἄνεμος
ICELANDIC	isl	wind	960	1.72	ˈvɪnd̥ʏr	ielex-1.72-B	source form: vindur
IRON_OSSETIAN	oss	wind	960	1.72	dymgɐ	ielex-1.72-L	source form: dymgɐ
ITALIAN	ita	wind	960	1.72	vɛnto	ielex-1.72-B	source form: vento
LATIN	lat	wind	960	1.72	ˈwen.tus	ielex-1.72-B	source form: ventus
LITHUANIAN	lit	wind	960	1.72	ʋʲe:jɛs	ielex-1.72-B	source form: vėjas
MAITHILI	mai	wind	960	1.72	hawa	ielex-1.72-H	source form: hawa; loanword
NORWEGIAN_BOKMAAL	nor	wind	960	1.72	ʋin	ielex-1.72-B	source form: vind
NORWEGIAN_RIKSMAL	nor	wind	960	1.72	ʋin	ielex-1.72-B	source form: vind
OLD_CHURCH_SLAVONIC	chu	wind	960	1.72	větrŭ	ielex-1.72-B	source form: вѣтръ
OLD_NORSE	non	wind	960	1.72	vindr	ielex-1.72-B	source form: vindr
POLISH	pol	wind	960	1.72	vʲatr	ielex-1.72-B	source form: wiatr
PORTUGUESE	por	wind	960	1.72	ˈvẽtu	ielex-1.72-B	source form: vento
RUSSIAN	rus	wind	960	1.72	vʲetʲer	ielex-1.72-B	source form: ветер
SPANISH	spa	wind	960	1.72	bjento	ielex-1.72-B	source form: viento
STANDARD_GERMAN	deu	wind	960	1.72	vɪnt	ielex-1.72-B	source form: wind
SWEDISH	swe	wind	960	1.72	vɪnd	ielex-1.72-B	source form: vind
SWEDISH	swe	wind	960	1.72	blo:sa	ielex-1.72-I	source form: blåsa; loanword
URDU	urd	wind	960	1.72	həwɑ	ielex-1.72-H	source form: ہَوا; loanword
ASSAMESE	asm	cloud	1489	1.73	mɛgh	ielex-1.73-E	source form: mɛgh
BRETON	bre	cloud	1489	1.73	kũmul	ielex-1.73-G	source form: koumoul
BULGARIAN	bul	cloud	1489	1.73	ˈɔblɐk	ielex-1.73-H	source form: oblak
CATALAN	cat	cloud	1489	1.73	nußul	ielex-1.73-F	source form: núvol
CZECH	ces	cloud	1489	1.73	oblak	ielex-1.73-H	source form: oblak
