ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA_IDS	CONCEPTICON_ID	GLOTTOLOG
1693	Amami	right	nigiri	n i g i r i	395	c105 v191 c824 v191 c151 v191	1019	naze1238
1694	Kyōto	right	miŋi	m i ŋ i	395	c239 v191 c795 v191	1019	kyot1238
1695	Hachijō	right	nigiri	n i g i r i	395	c105 v191 c824 v191 c151 v191	1019	hach1238
1696	Shuri	right	niʥiri	n i dʑ i r i	395	c105 v191 c195 v191 c151 v191	1019	shur1243
1697	Kōchi	right	migi	m i g i	395	c239 v191 c824 v191	1019	shik1243
1698	Sado	right	migi	m i g i	395	c239 v191 c824 v191	1019	sado1237
1699	Oki	right	miŋi	m i ŋ i	395	c239 v191 c795 v191	1019	
1700	Kagoshima	right	miː	m iː	395	c239 v183	1019	kyus1238
1937	Miyako	ripe	mː	mː	448	c242	178	miya1259
1938	Tōkyō	ripe	ʥukusita	dʑ u k u s i t a	449	c195 v027 c831 v027 c087 v191 c118 v130	178	toky1238
1939	Amami	ripe	ʔuduɴ	ʔ u d u ɴ	448	c405 v027 c143 v027 c745	178	naze1238
1940	Kyōto	ripe	ʥukusita	dʑ u k u s i t a	449	c195 v027 c831 v027 c087 v191 c118 v130	178	kyot1238
1941	Hachijō	ripe	umu	u m u	448	v027 c239 v027	178	hach1238
1942	Shuri	ripe	ʔɴdoːru	ʔ ɴ d oː r u	448	c405 c745 c143 v035 c151 v027	178	shur1243
1943	Kōchi	ripe	ureta	u r e t a	450	v027 c151 v200 c118 v130	178	shik1243
1944	Sado	ripe	uɴda	u ɴ d a	448	v027 c745 c143 v130	178	sado1237
1945	Oki	ripe	oreta	o r e t a	450	v042 c151 v200 c118 v130	178	
1946	Kagoshima	ripe	ureita	u r ei t a	450	v027 c151 d047 c118 v130	178	kyus1238
750	Miyako	river	kaː	k aː	171	c831 v137	666	miya1259
751	Tōkyō	river	kawa	k a w a	171	c831 v130 c457 v130	666	toky1238
752	Amami	river	harigo	h a r i g o	172	c401 v130 c151 v191 c824 v042	666	naze1238
753	Kyōto	river	kawa	k a w a	171	c831 v130 c457 v130	666	kyot1238
754	Hachijō	river	kua	k ua	171	c831 d010	666	hach1238
755	Shuri	river	kaːra	k aː r a	171	c831 v137 c151 v130	666	shur1243
756	Kōchi	river	kawa	k a w a	171	c831 v130 c457 v130	666	shik1243
757	Sado	river	kawa	k a w a	171	c831 v130 c457 v130	666	sado1237
758	Oki	river	kawa	k a w a	171	c831 v130 c457 v130	666	
759	Kagoshima	river	kaiwa	k ai w a	171	c831 d030 c457 v130	666	kyus1238
251	Miyako	root	niː	n iː	68	c105 v183	670	miya1259
252	Tōkyō	root	nekːo	n e kː o	68	c105 v200 c825 v042	670	toky1238
253	Amami	root	nɨguri	n ɨ g u r i	68	c105 v116 c824 v027 c151 v191	670	naze1238
254	Kyōto	root	neː	n eː	68	c105 v202	670	kyot1238
255	Hachijō	root	ne	n e	68	c105 v200	670	hach1238
256	Shuri	root	niː	n iː	68	c105 v183	670	shur1243
257	Kōchi	root	ne	n e	68	c105 v200	670	shik1243
258	Sado	root	ne	n e	68	c105 v200	670	sado1237
259	Oki	root	ne	n e	68	c105 v200	670	
260	Kagoshima	root	ne	n e	68	c105 v200	670	kyus1238
1967	Miyako	rope	ʦɨna	ts ɨ n a	456	c015 v116 c105 v130	1218	miya1259
1968	Tōkyō	rope	ʦuna	ts u n a	456	c015 v027 c105 v130	1218	toky1238
1969	Amami	rope	ʦɨna	ts ɨ n a	456	c015 v116 c105 v130	1218	naze1238
1970	Kyōto	rope	nawa	n a w a	457	c105 v130 c457 v130	1218	kyot1238
1971	Hachijō	rope	ʦuna	ts u n a	456	c015 v027 c105 v130	1218	hach1238
1972	Shuri	rope	ɕina	ɕ i n a	456	c202 v191 c105 v130	1218	shur1243
1973	Kōchi	rope	tuna	t u n a	456	c118 v027 c105 v130	1218	shik1243
1974	Sado	rope	nawa	n a w a	457	c105 v130 c457 v130	1218	sado1237
1975	Oki	rope	ʦuna	ts u n a	456	c015 v027 c105 v130	1218	
1976	Kagoshima	rope	ʦuna	ts u n a	456	c015 v027 c105 v130	1218	kyus1238
1631	Miyako	rotten	p͡sɨta	ps ɨ t a	378	c291 v116 c118 v130	1728	miya1259
1632	Tōkyō	rotten	warui	w a r ui	376	c457 v130 c151 d016	1728	toky1238
1633	Amami	rotten	warusari	w a r u s a r i	376	c457 v130 c151 v027 c087 v130 c151 v191	1728	naze1238
1634	Kyōto	rotten	warui	w a r ui	376	c457 v130 c151 d016	1728	kyot1238
1635	Hachijō	rotten	warukʲa	w a r u kʲ a	376	c457 v130 c151 v027 c830 v130	1728	hach1238
1636	Shuri	rotten	wasːaɴ	w a sː a ɴ	376	c457 v130 c070 v130 c745	1728	shur1243
1637	Kōchi	rotten	hegona	h e g o n a	377	c401 v200 c824 v042 c105 v130	1728	shik1243
1638	Sado	rotten	warui	w a r ui	376	c457 v130 c151 d016	1728	sado1237
1639	Oki	rotten	wariː	w a r iː	376	c457 v130 c151 v183	1728	
1640	Kagoshima	rotten	wari	w a r i	376	c457 v130 c151 v191	1728	kyus1238
970	Miyako	round	maːkoːmaːko	m aː k oː m aː k o	216	c239 v137 c831 v035 c239 v137 c831 v042	1395	miya1259
971	Tōkyō	round	marui	m a r ui	216	c239 v130 c151 d016	1395	toky1238
972	Amami	round	marusari	m a r u s a r i	216	c239 v130 c151 v027 c087 v130 c151 v191	1395	naze1238
973	Kyōto	round	marui	m a r ui	216	c239 v130 c151 d016	1395	kyot1238
974	Hachijō	round	marukʲa	m a r u kʲ a	216	c239 v130 c151 v027 c830 v130	1395	hach1238
975	Shuri	round	marusaɴ	m a r u s a ɴ	216	c239 v130 c151 v027 c087 v130 c745	1395	shur1243
976	Kōchi	round	marui	m a r ui	216	c239 v130 c151 d016	1395	shik1243
977	Sado	round	marui	m a r ui	216	c239 v130 c151 d016	1395	sado1237
978	Oki	round	mariː	m a r iː	216	c239 v130 c151 v183	1395	
979	Kagoshima	round	maɴmairi	m a ɴ m ai r i	216	c239 v130 c745 c239 d030 c151 v191	1395	kyus1238
1711	Tōkyō	rub	kosuru	k o s u r u	398	c831 v042 c087 v027 c151 v027	1449	toky1238
1712	Amami	rub	sɨruri	s ɨ r u r i	399	c087 v116 c151 v027 c151 v191	1449	naze1238
1713	Kyōto	rub	kosuru	k o s u r u	398	c831 v042 c087 v027 c151 v027	1449	kyot1238
1714	Hachijō	rub	kosuru	k o s u r u	398	c831 v042 c087 v027 c151 v027	1449	hach1238
1715	Shuri	rub	ʃijuɴ	ʃ i j u ɴ	399	c677 v191 c564 v027 c745	1449	shur1243
1716	Kōchi	rub	kosuru	k o s u r u	398	c831 v042 c087 v027 c151 v027	1449	shik1243
1717	Sado	rub	kosuru	k o s u r u	398	c831 v042 c087 v027 c151 v027	1449	sado1237
1718	Oki	rub	kosuru	k o s u r u	398	c831 v042 c087 v027 c151 v027	1449	
1719	Kagoshima	rub	kosu	k o s u	398	c831 v042 c087 v027	1449	kyus1238
1327	Miyako	saliva (spit)	ʦɨʦɨ	ts ɨ ts ɨ	304	c015 v116 c015 v116	1503	miya1259
1328	Tōkyō	saliva (spit)	ʦuba	ts u b a	304	c015 v027 c254 v130	1503	toky1238
1329	Amami	saliva (spit)	ʦɨzɨ	ts ɨ z ɨ	304	c015 v116 c078 v116	1503	naze1238
1330	Kyōto	saliva (spit)	ʦuba	ts u b a	304	c015 v027 c254 v130	1503	kyot1238
1331	Hachijō	saliva (spit)	ʦudaki	ts u d a k i	304	c015 v027 c143 v130 c831 v191	1503	hach1238
1332	Shuri	saliva (spit)	ɕiɴpeː	ɕ i ɴ p eː	304	c202 v191 c745 c288 v202	1503	shur1243
1333	Kōchi	saliva (spit)	tuba	t u b a	304	c118 v027 c254 v130	1503	shik1243
1334	Sado	saliva (spit)	ʦubaki	ts u b a k i	304	c015 v027 c254 v130 c831 v191	1503	sado1237
1335	Oki	saliva (spit)	ʦubake	ts u b a k e	304	c015 v027 c254 v130 c831 v200	1503	
1336	Kagoshima	saliva (spit)	ʦuba	ts u b a	304	c015 v027 c254 v130	1503	kyus1238
1457	Miyako	salt	maːso	m aː s o	340	c239 v137 c087 v042	1274	miya1259
1458	Tōkyō	salt	si.o	s i o	339	c087 v191 v042	1274	toky1238
1459	Amami	salt	maɕu	m a ɕ u	340	c239 v130 c202 v027	1274	naze1238
1460	Kyōto	salt	si.o	s i o	339	c087 v191 v042	1274	kyot1238
1461	Hachijō	salt	ɕo	ɕ o	339	c202 v042	1274	hach1238
1462	Shuri	salt	maːɕu	m aː ɕ u	340	c239 v137 c202 v027	1274	shur1243
1463	Kōchi	salt	sijo	s i j o	339	c087 v191 c564 v042	1274	shik1243
1464	Sado	salt	si.o	s i o	339	c087 v191 v042	1274	sado1237
1465	Oki	salt	si.o	s i o	339	c087 v191 v042	1274	
1466	Kagoshima	salt	si.o	s i o	339	c087 v191 v042	1274	kyus1238
770	Miyako	sand	mnagu	m n a g u	176	c239 c105 v130 c824 v027	671	miya1259
771	Tōkyō	sand	suna	s u n a	175	c087 v027 c105 v130	671	toky1238
772	Amami	sand	sɨna	s ɨ n a	175	c087 v116 c105 v130	671	naze1238
773	Kyōto	sand	suna	s u n a	175	c087 v027 c105 v130	671	kyot1238
774	Hachijō	sand	ʥari	dʑ a r i	174	c195 v130 c151 v191	671	hach1238
775	Shuri	sand	ʃina	ʃ i n a	175	c677 v191 c105 v130	671	shur1243
776	Kōchi	sand	suna	s u n a	175	c087 v027 c105 v130	671	shik1243
777	Sado	sand	suna	s u n a	175	c087 v027 c105 v130	671	sado1237
778	Oki	sand	suna	s u n a	175	c087 v027 c105 v130	671	
779	Kagoshima	sand	zuina	z ui n a	175	c078 d016 c105 v130	671	kyus1238
700	Miyako	say	azɨ	a z ɨ	162	v130 c078 v116	1458	miya1259
701	Tōkyō	say	juː	j uː	161	c564 v019	1458	toky1238
702	Amami	say	ʔʲuri	ˀj u r i	161	c571 v027 c151 v191	1458	naze1238
703	Kyōto	say	juː	j uː	161	c564 v019	1458	kyot1238
704	Hachijō	say	ju	j u	161	c564 v027	1458	hach1238
705	Shuri	say	ʔʲuɴ	ˀj u ɴ	161	c571 v027 c745	1458	shur1243
706	Kōchi	say	juː	j uː	161	c564 v019	1458	shik1243
707	Sado	say	juː	j uː	161	c564 v019	1458	sado1237
708	Oki	say	eo	e o	161	v200 v042	1458	
709	Kagoshima	say	juiu	j ui u	161	c564 d016 v027	1458	kyus1238
1180	Miyako	sea	im	i m	268	v191 c239	1474	miya1259
1181	Tōkyō	sea	umi	u m i	268	v027 c239 v191	1474	toky1238
1182	Amami	sea	ʔumi	ʔ u m i	268	c405 v027 c239 v191	1474	naze1238
1183	Kyōto	sea	umi	u m i	268	v027 c239 v191	1474	kyot1238
1184	Hachijō	sea	umi	u m i	268	v027 c239 v191	1474	hach1238
1185	Shuri	sea	ʔumi	ʔ u m i	268	c405 v027 c239 v191	1474	shur1243
1186	Kōchi	sea	umi	u m i	268	v027 c239 v191	1474	shik1243
1187	Sado	sea	umi	u m i	268	v027 c239 v191	1474	sado1237
1188	Oki	sea	omi	o m i	268	v042 c239 v191	1474	
1189	Kagoshima	sea	uɴ	u ɴ	268	v027 c745	1474	kyus1238
560	Miyako	see	miːɭ	m iː ɭ	130	c239 v183 c702	1409	miya1259
561	Tōkyō	see	miru	m i r u	130	c239 v191 c151 v027	1409	toky1238
562	Amami	see	mʲuːri	mʲ uː r i	130	c240 v019 c151 v191	1409	naze1238
563	Kyōto	see	miru	m i r u	130	c239 v191 c151 v027	1409	kyot1238
564	Hachijō	see	mabaru	m a b a r u	129	c239 v130 c254 v130 c151 v027	1409	hach1238
565	Shuri	see	ɴːzuɴ	ɴ̩ z u ɴ	131	c746 c078 v027 c745	1409	shur1243
566	Kōchi	see	miru	m i r u	130	c239 v191 c151 v027	1409	shik1243
567	Sado	see	miru	m i r u	130	c239 v191 c151 v027	1409	sado1237
568	Oki	see	miru	m i r u	130	c239 v191 c151 v027	1409	
569	Kagoshima	see	mi	m i	130	c239 v191	1409	kyus1238
261	Miyako	seed	tani	t a n i	70	c118 v130 c105 v191	714	miya1259
262	Tōkyō	seed	tane	t a n e	70	c118 v130 c105 v200	714	toky1238
263	Amami	seed	θanɨ	θ a n ɨ	70	c413 v130 c105 v116	714	naze1238
264	Kyōto	seed	tane	t a n e	70	c118 v130 c105 v200	714	kyot1238
265	Hachijō	seed	tane	t a n e	70	c118 v130 c105 v200	714	hach1238
266	Shuri	seed	sani	s a n i	69	c087 v130 c105 v191	714	shur1243
267	Kōchi	seed	tane	t a n e	70	c118 v130 c105 v200	714	shik1243
268	Sado	seed	tane	t a n e	70	c118 v130 c105 v200	714	sado1237
269	Oki	seed	tane	t a n e	70	c118 v130 c105 v200	714	
270	Kagoshima	seed	tane	t a n e	70	c118 v130 c105 v200	714	kyus1238
1799	Miyako	sew	nuzɨ	n u z ɨ	418	c105 v027 c078 v116	1457	miya1259
1800	Tōkyō	sew	nuː	n uː	418	c105 v019	1457	toky1238
1801	Amami	sew	nouri	n ou r i	418	c105 d006 c151 v191	1457	naze1238
1802	Kyōto	sew	nuː	n uː	418	c105 v019	1457	kyot1238
1803	Hachijō	sew	tozuru	t o z u r u	417	c118 v042 c078 v027 c151 v027	1457	hach1238
1804	Shuri	sew	noːjuɴ	n oː j u ɴ	419	c105 v035 c564 v027 c745	1457	shur1243
1805	Kōchi	sew	nuː	n uː	418	c105 v019	1457	shik1243
1806	Sado	sew	noː	n oː	418	c105 v035	1457	sado1237
1807	Oki	sew	noː	n oː	418	c105 v035	1457	
1808	Kagoshima	sew	nuː	n uː	418	c105 v019	1457	kyus1238
1611	Miyako	sharp	ʧːi	tːʃ i	369	c196 v191	1396	miya1259
1612	Tōkyō	sharp	kireru	k i r e r u	369	c831 v191 c151 v200 c151 v027	1396	toky1238
1613	Amami	sharp	kiriruɴ	k i r i r u ɴ	369	c831 v191 c151 v191 c151 v027 c745	1396	naze1238
1614	Kyōto	sharp	kireru	k i r e r u	369	c831 v191 c151 v200 c151 v027	1396	kyot1238
1615	Hachijō	sharp	kirero	k i r e r o	369	c831 v191 c151 v200 c151 v042	1396	hach1238
1616	Shuri	sharp	taʦuɴ	t a ts u ɴ	368	c118 v130 c015 v027 c745	1396	shur1243
1617	Kōchi	sharp	kireru	k i r e r u	369	c831 v191 c151 v200 c151 v027	1396	shik1243
1618	Sado	sharp	surudoi	s u r u d oi	367	c087 v027 c151 v027 c143 d015	1396	sado1237
1619	Oki	sharp	joː	j oː	369	c564 v035	1396	
1620	Kagoshima	sharp	kiru	k i r u	369	c831 v191 c151 v027	1396	kyus1238
1581	Miyako	short	maru	m a r u	358	c239 v130 c151 v027	1645	miya1259
1582	Tōkyō	short	miʥikai	m i dʑ i k ai	359	c239 v191 c195 v191 c831 d030	1645	toky1238
1583	Amami	short	ʔikːjasari	ʔ i kː j a s a r i	360	c405 v191 c825 c564 v130 c087 v130 c151 v191	1645	naze1238
1584	Kyōto	short	miʥikai	m i dʑ i k ai	359	c239 v191 c195 v191 c831 d030	1645	kyot1238
1585	Hachijō	short	miʥikakʲa	m i dʑ i k a kʲ a	359	c239 v191 c195 v191 c831 v130 c830 v130	1645	hach1238
1586	Shuri	short	ʔiɴʦasaɴ	ʔ i ɴ ts a s a ɴ	360	c405 v191 c745 c015 v130 c087 v130 c745	1645	shur1243
1587	Kōchi	short	mizoi	m i z oi	359	c239 v191 c078 d015	1645	shik1243
1588	Sado	short	miʥikai	m i dʑ i k ai	359	c239 v191 c195 v191 c831 d030	1645	sado1237
1589	Oki	short	meʨikeː	m e tɕ i k eː	359	c239 v200 c198 v191 c831 v202	1645	
1590	Kagoshima	short	miɕke	m i ɕ k e	359	c239 v191 c202 c831 v200	1645	kyus1238
1839	Miyako	sing	aːgoː	aː g oː	425	v137 c824 v035	1261	miya1259
1840	Tōkyō	sing	utau	u t au	424	v027 c118 d026	1261	toky1238
1841	Amami	sing	oθauri	o θ au r i	424	v042 c413 d026 c151 v191	1261	naze1238
1842	Kyōto	sing	utau	u t au	424	v027 c118 d026	1261	kyot1238
1843	Hachijō	sing	utou	u t ou	424	v027 c118 d006	1261	hach1238
1844	Shuri	sing	ʔutajuɴ	ʔ u t a j u ɴ	424	c405 v027 c118 v130 c564 v027 c745	1261	shur1243
1845	Kōchi	sing	utau	u t au	424	v027 c118 d026	1261	shik1243
1846	Sado	sing	utau	u t au	424	v027 c118 d026	1261	sado1237
1847	Oki	sing	otao	o t ao	424	v042 c118 d027	1261	
1848	Kagoshima	sing	uito	ui t o	424	d016 c118 v042	1261	kyus1238
670	Miyako	sit	b͡zɨː	bz ɨː	154	c290 v109	1416	miya1259
671	Tōkyō	sit	suwatːeru	s u w a tː e r u	153	c087 v027 c457 v130 c128 v200 c151 v027	1416	toky1238
672	Amami	sit	iruri	i r u r i	155	v191 c151 v027 c151 v191	1416	naze1238
673	Kyōto	sit	suwatːeru	s u w a tː e r u	153	c087 v027 c457 v130 c128 v200 c151 v027	1416	kyot1238
674	Hachijō	sit	ite	i t e	155	v191 c118 v200	1416	hach1238
675	Shuri	sit	iʦoːn	i ts oː n	155	v191 c015 v035 c105	1416	shur1243
676	Kōchi	sit	suwaru	s u w a r u	153	c087 v027 c457 v130 c151 v027	1416	shik1243
677	Sado	sit	suwaru	s u w a r u	153	c087 v027 c457 v130 c151 v027	1416	sado1237
678	Oki	sit	suwaru	s u w a r u	153	c087 v027 c457 v130 c151 v027	1416	
679	Kagoshima	sit	suwaiːʨo	s u w a iː tɕ o	153	c087 v027 c457 v130 v183 c198 v042	1416	kyus1238
291	Miyako	skin	kaː	k aː	75	c831 v137	763	miya1259
292	Tōkyō	skin	kawa	k a w a	75	c831 v130 c457 v130	763	toky1238
293	Amami	skin	duɴxo	d u ɴ x o	74	c143 v027 c745 c772 v042	763	naze1238
294	Kyōto	skin	kawa	k a w a	75	c831 v130 c457 v130	763	kyot1238
295	Hachijō	skin	kuabe	k ua b e	75	c831 d010 c254 v200	763	hach1238
296	Shuri	skin	kaː	k aː	75	c831 v137	763	shur1243
297	Kōchi	skin	kawa	k a w a	75	c831 v130 c457 v130	763	shik1243
298	Sado	skin	kawa	k a w a	75	c831 v130 c457 v130	763	sado1237
299	Oki	skin	kawa	k a w a	75	c831 v130 c457 v130	763	
300	Kagoshima	skin	kawa	k a w a	75	c831 v130 c457 v130	763	kyus1238
1130	Miyako	sky	tin	t i n	-260	c118 v191 c105	1732	miya1259
1131	Tōkyō	sky	sora	s o r a	261	c087 v042 c151 v130	1732	toky1238
1132	Amami	sky	θɨɴ	θ ɨ ɴ	-260	c413 v116 c745	1732	naze1238
1133	Kyōto	sky	teɴ	t e ɴ	-260	c118 v200 c745	1732	kyot1238
1134	Hachijō	sky	sora	s o r a	261	c087 v042 c151 v130	1732	hach1238
1135	Shuri	sky	tiɴ	t i ɴ	-260	c118 v191 c745	1732	shur1243
1136	Kōchi	sky	sora	s o r a	261	c087 v042 c151 v130	1732	shik1243
1137	Sado	sky	teɴʥiku	t e ɴ dʑ i k u	-260	c118 v200 c745 c195 v191 c831 v027	1732	sado1237
1138	Oki	sky	teɴ	t e ɴ	-260	c118 v200 c745	1732	
1139	Kagoshima	sky	teiɴ	t ei ɴ	-260	c118 d047 c745	1732	kyus1238
590	Miyako	sleep	niv	n i v	136	c105 v191 c446	1585	miya1259
591	Tōkyō	sleep	nemuru	n e m u r u	136	c105 v200 c239 v027 c151 v027	1585	toky1238
592	Amami	sleep	nɨbururi	n ɨ b u r u r i	136	c105 v116 c254 v027 c151 v027 c151 v191	1585	naze1238
593	Kyōto	sleep	neru	n e r u	-136	c105 v200 c151 v027	1585	kyot1238
594	Hachijō	sleep	jodoru	j o d o r u	135	c564 v042 c143 v042 c151 v027	1585	hach1238
595	Shuri	sleep	niɴzuɴ	n i ɴ z u ɴ	136	c105 v191 c745 c078 v027 c745	1585	shur1243
596	Kōchi	sleep	neru	n e r u	-136	c105 v200 c151 v027	1585	shik1243
597	Sado	sleep	neburu	n e b u r u	-136	c105 v200 c254 v027 c151 v027	1585	sado1237
598	Oki	sleep	neru	n e r u	-136	c105 v200 c151 v027	1585	
599	Kagoshima	sleep	neimuʨːoi	n ei m u tːɕ oi	136	c105 d047 c239 v027 c200 d015	1585	kyus1238
131	Miyako	small	imi	i m i	47	v191 c239 v191	1246	miya1259
132	Tōkyō	small	ʨiʨːai	tɕ i tːɕ ai	43	c198 v191 c200 d030	1246	toky1238
133	Amami	small	ʔʲenasari	ˀj e n a s a r i	46	c571 v200 c105 v130 c087 v130 c151 v191	1246	naze1238
134	Kyōto	small	ʨiːsai	tɕ iː s ai	43	c198 v183 c087 d030	1246	kyot1238
135	Hachijō	small	nekːokʲa	n e kː o kʲ a	42	c105 v200 c825 v042 c830 v130	1246	hach1238
136	Shuri	small	gumasaɴ	g u m a s a ɴ	45	c824 v027 c239 v130 c087 v130 c745	1246	shur1243
137	Kōchi	small	hosoi	h o s oi	44	c401 v042 c087 d015	1246	shik1243
138	Sado	small	ʨiːsai	tɕ iː s ai	43	c198 v183 c087 d030	1246	sado1237
139	Oki	small	komeː	k o m eː	45	c831 v042 c239 v202	1246	
140	Kagoshima	small	ʨiɴke	tɕ i ɴ k e	43	c198 v191 c745 c831 v200	1246	kyus1238
1849	Tōkyō	smell	kaŋu	k a ŋ u	427	c831 v130 c795 v027	1586	toky1238
1850	Amami	smell	xazamuri	x a z a m u r i	429	c772 v130 c078 v130 c239 v027 c151 v191	1586	naze1238
1851	Kyōto	smell	nioŋu	n i o ŋ u	428	c105 v191 v042 c795 v027	1586	kyot1238
1852	Hachijō	smell	kamaru	k a m a r u	426	c831 v130 c239 v130 c151 v027	1586	hach1238
1853	Shuri	smell	kaʤaɕuɴ	k a dʒ a ɕ u ɴ	429	c831 v130 c649 v130 c202 v027 c745	1586	shur1243
1854	Kōchi	smell	kamu	k a m u	426	c831 v130 c239 v027	1586	shik1243
1855	Sado	smell	kagu	k a g u	427	c831 v130 c824 v027	1586	sado1237
1856	Oki	smell	kaŋu	k a ŋ u	427	c831 v130 c795 v027	1586	
1857	Kagoshima	smell	kaizuɴ	k ai z u ɴ	429	c831 d030 c078 v027 c745	1586	kyus1238
800	Miyako	smoke	kiβusɨ	k i β u s ɨ	182	c831 v191 c225 v027 c087 v116	778	miya1259
801	Tōkyō	smoke	kemu	k e m u	182	c831 v200 c239 v027	778	toky1238
802	Amami	smoke	xɨbusi	x ɨ b u s i	182	c772 v116 c254 v027 c087 v191	778	naze1238
803	Kyōto	smoke	kemuri	k e m u r i	182	c831 v200 c239 v027 c151 v191	778	kyot1238
804	Hachijō	smoke	iburi	i b u r i	181	v191 c254 v027 c151 v191	778	hach1238
805	Shuri	smoke	kibusi	k i b u s i	182	c831 v191 c254 v027 c087 v191	778	shur1243
806	Kōchi	smoke	kemuri	k e m u r i	182	c831 v200 c239 v027 c151 v191	778	shik1243
807	Sado	smoke	kemuri	k e m u r i	182	c831 v200 c239 v027 c151 v191	778	sado1237
808	Oki	smoke	kemori	k e m o r i	182	c831 v200 c239 v042 c151 v191	778	
809	Kagoshima	smoke	keimui	k ei m ui	182	c831 d047 c239 d016	778	kyus1238
1651	Miyako	smooth	nabɭɨː	n a b ɭ ɨː	383	c105 v130 c254 c702 v109	1234	miya1259
1652	Tōkyō	smooth	subekːoi	s u b e kː oi	381	c087 v027 c254 v200 c825 d015	1234	toky1238
1653	Amami	smooth	nabirosari	n a b i r o s a r i	383	c105 v130 c254 v191 c151 v042 c087 v130 c151 v191	1234	naze1238
1654	Kyōto	smooth	ʦuruʦuru	ts u r u ts u r u	382	c015 v027 c151 v027 c015 v027 c151 v027	1234	kyot1238
1655	Hachijō	smooth	zuberua	z u b e r ua	381	c078 v027 c254 v200 c151 d010	1234	hach1238
1656	Shuri	smooth	nadutːeːɴ	n a d u tː eː ɴ	380	c105 v130 c143 v027 c128 v202 c745	1234	shur1243
1657	Kōchi	smooth	subesubesitʲuː	s u b e s u b e s i tʲ uː	381	c087 v027 c254 v200 c087 v027 c254 v200 c087 v191 c113 v019	1234	shik1243
1658	Sado	smooth	ʦuraʦura	ts u r a ts u r a	382	c015 v027 c151 v130 c015 v027 c151 v130	1234	sado1237
1659	Oki	smooth	ʦuruʦuru	ts u r u ts u r u	382	c015 v027 c151 v027 c015 v027 c151 v027	1234	
1660	Kagoshima	smooth	ʦuruɴ	ts u r u ɴ	382	c015 v027 c151 v027 c745	1234	kyus1238
1229	Miyako	snake	pau	p au	277	c288 d026	730	miya1259
1230	Tōkyō	snake	hebi	h e b i	278	c401 v200 c254 v191	730	toky1238
1231	Amami	snake	nagamuɴ	n a g a m u ɴ	280	c105 v130 c824 v130 c239 v027 c745	730	naze1238
1232	Kyōto	snake	hebi	h e b i	278	c401 v200 c254 v191	730	kyot1238
1233	Hachijō	snake	hebume	h e b u m e	278	c401 v200 c254 v027 c239 v200	730	hach1238
1234	Shuri	snake	nagamuɴ	n a g a m u ɴ	280	c105 v130 c824 v130 c239 v027 c745	730	shur1243
1235	Kōchi	snake	hebi	h e b i	278	c401 v200 c254 v191	730	shik1243
1236	Sado	snake	hebi	h e b i	278	c401 v200 c254 v191	730	sado1237
1237	Oki	snake	kuʨina	k u tɕ i n a	279	c831 v027 c198 v191 c105 v130	730	
1238	Kagoshima	snake	he	h e	278	c401 v200	730	kyus1238
1474	Miyako	snow	juʦɨ	j u ts ɨ	342	c564 v027 c015 v116	784	miya1259
1475	Tōkyō	snow	juki	j u k i	342	c564 v027 c831 v191	784	toky1238
1476	Amami	snow	juki	j u k i	342	c564 v027 c831 v191	784	naze1238
1477	Kyōto	snow	juki	j u k i	342	c564 v027 c831 v191	784	kyot1238
1478	Hachijō	snow	juki	j u k i	342	c564 v027 c831 v191	784	hach1238
1479	Shuri	snow	juʨi	j u tɕ i	342	c564 v027 c198 v191	784	shur1243
1480	Kōchi	snow	juki	j u k i	342	c564 v027 c831 v191	784	shik1243
1481	Sado	snow	juki	j u k i	342	c564 v027 c831 v191	784	sado1237
1482	Oki	snow	eki	e k i	342	v200 c831 v191	784	
1483	Kagoshima	snow	jui	j ui	342	c564 d016	784	kyus1238
1760	Miyako	split	sakiɭ	s a k i ɭ	412	c087 v130 c831 v191 c702	1437	miya1259
1761	Tōkyō	split	sakeru	s a k e r u	412	c087 v130 c831 v200 c151 v027	1437	toky1238
1762	Amami	split	seheruri	s e h e r u r i	412	c087 v200 c401 v200 c151 v027 c151 v191	1437	naze1238
1763	Kyōto	split	sakeru	s a k e r u	412	c087 v130 c831 v200 c151 v027	1437	kyot1238
1764	Hachijō	split	sakeru	s a k e r u	412	c087 v130 c831 v200 c151 v027	1437	hach1238
1765	Shuri	split	sakijuɴ	s a k i j u ɴ	412	c087 v130 c831 v191 c564 v027 c745	1437	shur1243
1766	Kōchi	split	ɕakeru	ɕ a k e r u	412	c202 v130 c831 v200 c151 v027	1437	shik1243
1767	Sado	split	sakeru	s a k e r u	412	c087 v130 c831 v200 c151 v027	1437	sado1237
1768	Oki	split	sakeru	s a k e r u	412	c087 v130 c831 v200 c151 v027	1437	
1769	Kagoshima	split	saku	s a k u	412	c087 v130 c831 v027	1437	kyus1238
1898	Miyako	squeeze	ʃimiɭ	ʃ i m i ɭ	442	c677 v191 c239 v191 c702	1414	miya1259
1899	Tōkyō	squeeze	simeʦukeru	s i m e ts u k e r u	442	c087 v191 c239 v200 c015 v027 c831 v200 c151 v027	1414	toky1238
1900	Amami	squeeze	semeʦɨkɨruri	s e m e ts ɨ k ɨ r u r i	442	c087 v200 c239 v200 c015 v116 c831 v116 c151 v027 c151 v191	1414	naze1238
