CONCEPT	IPA	DOCULECT	COGID
1295	ɡ̊ʰɛb	DANISH	stick:Ab
1295	sdɔɡ	DANISH_FJOLDE	stick:B
1295	stukː	GUTNISH_LAU	stick:B
1295	kɛpː	GUTNISH_LAU	stick:Ab
1295	stɑːv	GUTNISH_LAU	stick:D
1295	stɪk	ENGLISH	stick:B
1295	stɔ:k	FRISIAN	stick:B
1295	stɔk	DUTCH	stick:B
1295	ʃtɔk	GERMAN	stick:B
1295	ˈbakulum	LATIN	stick:T
1295	bɐʃˈtɐ̃ũ	PORTUGUESE	stick:K
1295	palo	SPANISH	stick:N
1295	bɑtɔ̃	FRENCH	stick:K
1295	bastone	ITALIAN	stick:K
1295	slat	OLD_IRISH	stick:Z
1295	gwɛlɛn	MIDDLE_CORNISH	stick:Af
1295	ˈbˠat̪ˠə	IRISH	stick:Ag/K
948	ne̞ˈro̞	GREEK	water:G
948	ǰowr	CLASSICAL_ARMENIAN	water:C
948	ʤuɾ	ARMENIAN_EASTERN	water:C
948	don	OSSETIC	water:B
948	don	OSSETIC_IRON	water:B
948	don	OSSETIC_DIGOR	water:B
948	paɳi	ORIYA	water:D
948	pain	BIHARI	water:D
948	pɑni	MAGAHI	water:A
948	pɑni	URDU	water:D
948	oaɳi:	MARATHI	water:D
948	vɔdɑ	OLD_CHURCH_SLAVONIC	water:B
948	ˈvɔ̌da	SERBO-CROATIAN	water:B
948	vuda	BULGARIAN	water:B
948	ˈvoda	MACEDONIAN	water:B
948	vɔda	RUSSIAN	water:B
948	ˈvɔda	POLISH	water:B
948	vaˈda	BELARUSIAN	water:B
948	ʋɔˈda	UKRAINIAN	water:B
948	ˈvɔda	SLOVAK	water:B
948	ˈvɔda	CZECH	water:B
948	ˈwɔda	SORBIAN_UPPER	water:B
948	ˈwɘ̟da	SORBIAN_LOWER	water:B
948	ˈvɔ̌ːda	SLOVENIAN	water:B
948	vatn	OLD_NORSE	water:B
948	vaʰtn̥	ICELANDIC	water:B
948	vaʰtn̥	FAROESE	water:B
948	ʋanː	NORWEGIAN_RIKSMAL	water:B
948	ˈʋatːn̩	STAVANGERSK	water:B
948	vatn	OLD_SWEDISH	water:B
948	ˈvatːən	SWEDISH	water:B
948	wɑ́tːn̩	ELFDALIAN	water:B
948	vanˀ	DANISH	water:B
948	vanʲ	DANISH_FJOLDE	water:B
948	vatːn	GUTNISH_LAU	water:B
948	wɔ:tə	ENGLISH	water:B
948	vɛtər	FRISIAN	water:B
948	watər	DUTCH	water:B
948	vasɐ	GERMAN	water:B
948	ˈakʷa	LATIN	water:E
948	ajɣwə	CATALAN	water:E
948	ˈaɡwɐ	PORTUGUESE	water:E
948	aɣwa	SPANISH	water:E
948	o	FRENCH	water:E
948	akkwa	ITALIAN	water:E
948	doβur	OLD_IRISH	water:F
948	usʹkʹe	OLD_IRISH	water:B
948	dɔʊr	MIDDLE_CORNISH	water:F
948	ˈiʃkʲə	IRISH	water:B
1236	ti	GREEK	what:A
1236	zi	CLASSICAL_ARMENIAN	what:A
1236	z-i-nč	CLASSICAL_ARMENIAN	what:A
1236	inʧʰ	ARMENIAN_EASTERN	what:A
1236	sy	OSSETIC_IRON	what:A
1236	či	OSSETIC_DIGOR	what:A
1236	kɔɔɳɔ	ORIYA	what:A
1236	ki	BIHARI	what:A
1236	kjɑ	URDU	what:A
1236	kaj	MARATHI	what:A
1236	tʃɪ̆tɔ	OLD_CHURCH_SLAVONIC	what:A
1236	ʃtɔ̂	SERBO-CROATIAN	what:A
1236	kəˈkvɔ	BULGARIAN	what:A
1236	ʃto	MACEDONIAN	what:A
1236	ʂtɔ	RUSSIAN	what:A
1236	tsɔ	POLISH	what:A
1236	ʂtɔ	BELARUSIAN	what:A
1236	ʂtʂɔ	UKRAINIAN	what:A
1236	tʃɔ	SLOVAK	what:A
1236	tsɔ	CZECH	what:A
1236	ʃtɔ	SORBIAN_UPPER	what:A
1236	tsɔ	SORBIAN_LOWER	what:A
1236	kǎːj	SLOVENIAN	what:A
1236	ɣvat	OLD_NORSE	what:A
1236	xʷaːð	ICELANDIC	what:A
1236	kʰvɛaːt	FAROESE	what:A
1236	ʋaː	NORWEGIAN_RIKSMAL	what:A
1236	ka	STAVANGERSK	what:A
1236	ˈhvaːð	OLD_SWEDISH	what:A
1236	vɑːd	SWEDISH	what:A
1236	wɛn	ELFDALIAN	what:A
1236	va	DANISH	what:A
1236	vɑɹ	DANISH_FJOLDE	what:A
1236	vɑː	GUTNISH_LAU	what:A
1236	wɒt	ENGLISH	what:A
1236	vɔt	FRISIAN	what:A
1236	wɑt	DUTCH	what:A
1236	vas	GERMAN	what:A
1236	kʷid	LATIN	what:A
1236	kɛ	CATALAN	what:A
1236	kɨ	PORTUGUESE	what:A
1236	ke	SPANISH	what:A
1236	kə	FRENCH	what:A
1236	ke	ITALIAN	what:A
1236	kʹiðʹ	OLD_IRISH	what:A
1236	pandrə	MIDDLE_CORNISH	what:A
1236	pi	MIDDLE_CORNISH	what:A
1236	peˈtra	MIDDLE_BRETON	what:D
1236	ˈpe	MIDDLE_BRETON	what:A
1423	paˈle̞vo̞	GREEK	fight:K
1423	kərˈvɛl	ARMENIAN_EASTERN	fight:L
1423	toχ_kænɨn	OSSETIC	fight:E
1423	toχ_kɐn-	OSSETIC_IRON	fight:E
1423	toχ_kɐn-	OSSETIC_DIGOR	fight:E
1423	zuz	ASSAMESE	fight:S
1423	lɔɽh-	ORIYA	fight:D
1423	ǰuddhɔ_kɔriba	ORIYA	fight:S
1423	lərəb	BIHARI	fight:D
1423	ləɽnɑ	MAGAHI	fight:D
1423	ləɽnə	URDU	fight:D
1423	ləɖʰɳe	MARATHI	fight:D
1423	brɑti_sɛ̃	OLD_CHURCH_SLAVONIC	fight:H
1423	ˈbɔ̌riti_sɛ	SERBO-CROATIAN	fight:H
1423	ˈbɔrʲə_sɛ	BULGARIAN	fight:H
1423	ˈbori_sɛ	MACEDONIAN	fight:H
1423	dratʲsʲa	RUSSIAN	fight:Al
1423	bɔˈrɔtʲsʲa	RUSSIAN	fight:H
1423	ˈvaltʂɘ̟tɕ	POLISH	fight:Am
1423	ˈbitɕ_ɕɛɰ̃	POLISH	fight:G
1423	ˈbitstsa	BELARUSIAN	fight:G
1423	zmaˈɣatsta	BELARUSIAN	fight:An
1423	bɔˈrɔtɪsʲa	UKRAINIAN	fight:H
1423	ˈbɔjɔvac	SLOVAK	fight:G
1423	bic_sa	SLOVAK	fight:G
1423	ˈbɔjɔvat	CZECH	fight:G
1423	ˈzapasit	CZECH	fight:Ap
1423	biːt_sɛ	CZECH	fight:G
1423	ˈbitʃ_sɔ	SORBIAN_UPPER	fight:G
1423	ˈwɔjo.atʃ	SORBIAN_UPPER	fight:Ao
1423	ˈbiɕ_sɛ	SORBIAN_LOWER	fight:G
1423	ˈwɘ̟jowaɕ	SORBIAN_LOWER	fight:Ao
1423	bɔjɛˈvǎːti_sɛ	SLOVENIAN	fight:G
1423	ˈstriːða	OLD_NORSE	fight:N
1423	slaːsk	OLD_NORSE	fight:Q
1423	ˈveɣa	OLD_NORSE	fight:P
1423	ˈberjask	OLD_NORSE	fight:H
1423	ˈvɛːɣa	ICELANDIC	fight:P
1423	ˈstriːða	ICELANDIC	fight:N
1423	ˈb̥ɛrjast	ICELANDIC	fight:H
1423	ˈstlaust	ICELANDIC	fight:Q
1423	ˈslo̜ːast	FAROESE	fight:Q
1423	ˈstɹiːjast	FAROESE	fight:N
1423	ˈb̥ɛɹjast	FAROESE	fight:H
1423	ˈçɛ̀mpə	NORWEGIAN_RIKSMAL	fight:I
1423	ˈstɾiːdə	NORWEGIAN_RIKSMAL	fight:N
1423	ʃlɔsː	NORWEGIAN_RIKSMAL	fight:Q
1423	slɔst	STAVANGERSK	fight:Q
1423	ˈfɛ̀kta	STAVANGERSK	fight:B
1423	ˈstriːða	OLD_SWEDISH	fight:N
1423	ˈkampa	OLD_SWEDISH	fight:I
1423	slaːs	OLD_SWEDISH	fight:Q
1423	ˈfækta	OLD_SWEDISH	fight:B
1423	slɔsː	SWEDISH	fight:Q
1423	ˈɕɛ̀mpa	SWEDISH	fight:I
1423	ˈstrì:da	SWEDISH	fight:N
1423	ˈrɑ̀ɪvɑs	ELFDALIAN	fight:Af
1423	ˈslɔːsː	ELFDALIAN	fight:Q
1423	ˈsd̥ʁiːðə	DANISH	fight:N
1423	ˈg̥ʰɛmb̥ə	DANISH	fight:I
1423	slʌs	DANISH	fight:Q
1423	sdɹiː	DANISH_FJOLDE	fight:N
1423	ˈsloasəs	DANISH_FJOLDE	fight:Q
1423	slɑːs	GUTNISH_LAU	fight:Q
1423	ˈstrɛɪdɛ	GUTNISH_LAU	fight:N
1423	kɛmp	GUTNISH_LAU	fight:I
1423	faɪt	ENGLISH	fight:B
1423	vɛχtən	DUTCH	fight:B
1423	kɛmp͜fn̩	GERMAN	fight:I
1423	pugˈnaːre	LATIN	fight:Y
1423	kumbatrə	CATALAN	fight:X
1423	bətəʎa	CATALAN	fight:X
1423	luˈtaɾ	PORTUGUESE	fight:W
1423	peleaɾ	SPANISH	fight:U
1423	sə_batʀ	FRENCH	fight:X
1423	kombattere	ITALIAN	fight:X
1423	ɸʹixʹəðʹ	OLD_IRISH	fight:B
1423	ɔmlað	MIDDLE_CORNISH	fight:O
1423	ˈkanːaṽ	MIDDLE_BRETON	fight:F
1423	ˈkãnːã	BRETON	fight:F
1417	sko̞ˈto̞no̞	GREEK	kill:L
1417	spananem	CLASSICAL_ARMENIAN	kill:D
1417	spɑˈnɛl	ARMENIAN_EASTERN	kill:D
1417	marɨn	OSSETIC	kill:F
1417	mar-	OSSETIC_IRON	kill:F
1417	mar-	OSSETIC_DIGOR	kill:F
1417	mar	ASSAMESE	kill:F
1417	mar-	ORIYA	kill:F
1417	marəb	BIHARI	kill:F
1417	mɑrnɑ	MAGAHI	kill:F
1417	mɑɾnə	URDU	kill:F
1417	ʈakɳe	MARATHI	kill:Ag
1417	maɾun	MARATHI	kill:F
1417	maɾɳe	MARATHI	kill:F
1417	ubiti	OLD_CHURCH_SLAVONIC	kill:I
1417	ˈǔbiti	SERBO-CROATIAN	kill:I
1417	uˈbivəm	BULGARIAN	kill:I
1417	ˈubiva	MACEDONIAN	kill:I
1417	ubʲivatʲ	RUSSIAN	kill:I
1417	ˈzabitɕ	POLISH	kill:I
1417	zabʲiˈvatsʲ	BELARUSIAN	kill:I
1417	ubɪtɪ	UKRAINIAN	kill:I
1417	ˈzabic	SLOVAK	kill:I
1417	ˈzabiːjɛt	CZECH	kill:I
1417	ˈzabitʃ	SORBIAN_UPPER	kill:I
1417	ˈzabiɕ	SORBIAN_LOWER	kill:I
1417	uˈbǐːti	SLOVENIAN	kill:I
1417	ˈveːɡa	OLD_NORSE	kill:Z
1417	ˈdrepa	OLD_NORSE	kill:B
1417	ˈdɛyða	OLD_NORSE	kill:T
1417	ˈd̥eiːða	ICELANDIC	kill:T
1417	ˈd̥rɛːpʰa	ICELANDIC	kill:B
1417	ˈd̥ɹeːpa	FAROESE	kill:B
1417	ˈd̥ɛiːja	FAROESE	kill:T
1417	ˈdɾèːpə	NORWEGIAN_RIKSMAL	kill:B
1417	ˈdʁèːba	STAVANGERSK	kill:B
1417	ˈdøːða	OLD_SWEDISH	kill:T
1417	ˈdræːpa	OLD_SWEDISH	kill:B
1417	ˈdrɛ̀:pa	SWEDISH	kill:B
1417	ˈdø̀ːda	SWEDISH	kill:T
1417	ˌɛːv_ɪˈjɛːl	ELFDALIAN	kill:Ab
1417	ˈdrɛ̀pɔ	ELFDALIAN	kill:B
1417	ˈɛ̀ːlɑ	ELFDALIAN	kill:Aa
1417	ˈd̥øːðə	DANISH	kill:T
1417	ˈdʁɛ:b̥ə	DANISH	kill:B
1417	ˈdœːdɛ	GUTNISH_LAU	kill:T
1417	kɪl	ENGLISH	kill:J
1417	dɪ.ədzjə	FRISIAN	kill:T
1417	slɑχtən	DUTCH	kill:S
1417	dodən	DUTCH	kill:T
1417	tø:tn̩	GERMAN	kill:T
1417	oˈkːiːdere	LATIN	kill:O
1417	məta	CATALAN	kill:G
1417	mɐˈtaɾ	PORTUGUESE	kill:G
1417	mataɾ	SPANISH	kill:G
1417	tɥe	FRENCH	kill:K
1417	ammattsare	ITALIAN	kill:P
1417	uttʃidere	ITALIAN	kill:O
1417	orgəðʹ	OLD_IRISH	kill:V
1417	marβəðʹ	OLD_IRISH	kill:F
1417	laða	MIDDLE_CORNISH	kill:H
1417	ˈlaːðaũ	MIDDLE_BRETON	kill:H
1417	ˈlaːzã	BRETON	kill:H
670	riza	GREEK	root:B
670	armat	CLASSICAL_ARMENIAN	root:C
670	ɑɾˈmɑt	ARMENIAN_EASTERN	root:C
670	widaɡ	OSSETIC	root:H
670	widag	OSSETIC_IRON	root:H
670	wedagɐ	OSSETIC_DIGOR	root:H
670	muɭ-	ORIYA	root:E
670	jəir	BIHARI	root:G
670	ʤəɽ	URDU	root:G
670	mu:ɭ	MARATHI	root:E
670	kɔrɛnɪ̆	OLD_CHURCH_SLAVONIC	root:D
670	ˈkɔ̂rjɛːn	SERBO-CROATIAN	root:D
670	ˈkɔrɘn	BULGARIAN	root:D
670	ˈkorɛn	MACEDONIAN	root:D
670	kɔrʲɛnʲ	RUSSIAN	root:D
670	ˈkɔʐɛɲ	POLISH	root:D
670	ˈkɔranʲ	BELARUSIAN	root:D
670	ˈkɔrʲinʲ	UKRAINIAN	root:D
670	ˈkɔrɛɲ	SLOVAK	root:D
670	ˈkɔr̝ɛn	CZECH	root:D
670	ˈkɔʀen	SORBIAN_UPPER	root:D
670	ˈkɘ̟reɲ	SORBIAN_LOWER	root:D
670	kɔˈrêːn	SLOVENIAN	root:D
670	roːt	OLD_NORSE	root:B
670	rouːt	ICELANDIC	root:B
670	ɹɔuːt	FAROESE	root:B
670	ɾuːt	NORWEGIAN_RIKSMAL	root:B
670	ʁuːd	STAVANGERSK	root:B
670	roːt	OLD_SWEDISH	root:B
670	ru:t	SWEDISH	root:B
670	rʉːət	ELFDALIAN	root:B
670	ʁoˀð	DANISH	root:B
670	ɹuoj	DANISH_FJOLDE	root:B
670	rout	GUTNISH_LAU	root:B
670	ru:t	ENGLISH	root:B
670	vuatəl	FRISIAN	root:B
670	wɔrtəl	DUTCH	root:B
670	vʊt͜sl̩	GERMAN	root:B
670	ˈraːdiks	LATIN	root:B
670	ərɛl	CATALAN	root:B
670	ɾɐˈiʃ	PORTUGUESE	root:B
670	raiθ	SPANISH	root:B
670	ʀasin	FRENCH	root:B
670	raditʃe	ITALIAN	root:B
670	ɸʹrʹe:n	OLD_IRISH	root:B
670	gwrɛɪð	MIDDLE_CORNISH	root:B
670	ˈgwriðjen	MIDDLE_BRETON	root:B
670	ˈgwrizjɛn	BRETON	root:B
1498	ˈðiˌo̞	GREEK	two:A
1498	erkow	CLASSICAL_ARMENIAN	two:A
1498	jɛɾˈku	ARMENIAN_EASTERN	two:A
1498	dɨwwæ	OSSETIC	two:A
1498	dywɐ	OSSETIC_IRON	two:A
1498	duwɐ	OSSETIC_DIGOR	two:A
1498	dui	ASSAMESE	two:A
1498	dui	ORIYA	two:A
1498	du	BIHARI	two:A
1498	d̪o	URDU	two:A
1498	don	MARATHI	two:A
1498	dʊ̆vɑ	OLD_CHURCH_SLAVONIC	two:A
1498	dvâː	SERBO-CROATIAN	two:A
1498	dva	BULGARIAN	two:A
1498	dva	MACEDONIAN	two:A
1498	dva	RUSSIAN	two:A
1498	dva	POLISH	two:A
1498	dva	BELARUSIAN	two:A
1498	dʋa	UKRAINIAN	two:A
1498	dva	SLOVAK	two:A
1498	dva	CZECH	two:A
1498	dwaj	SORBIAN_UPPER	two:A
1498	dwa	SORBIAN_LOWER	two:A
1498	dvâː	SLOVENIAN	two:A
1498	tvɛir	OLD_NORSE	two:A
1498	tveiːr	ICELANDIC	two:A
1498	tʰvaiːɹ	FAROESE	two:A
1498	tuː	NORWEGIAN_RIKSMAL	two:A
1498	tuː	STAVANGERSK	two:A
1498	tveːr	OLD_SWEDISH	two:A
1498	tvo:	SWEDISH	two:A
1498	twɔː	ELFDALIAN	two:A
1498	d̥ʰoˀ	DANISH	two:A
1498	tuo	DANISH_FJOLDE	two:A
1498	tvɑː	GUTNISH_LAU	two:A
1498	tu:	ENGLISH	two:A
1498	tva:	FRISIAN	two:A
1498	twe	DUTCH	two:A
1498	t͜svaĭ	GERMAN	two:A
1498	ˈduo	LATIN	two:A
1498	dos	CATALAN	two:A
1498	doiʃ	PORTUGUESE	two:A
1498	dos	SPANISH	two:A
1498	dø	FRENCH	two:A
1498	due	ITALIAN	two:A
1498	da:	OLD_IRISH	two:A
1498	dɛˑʊ	MIDDLE_CORNISH	two:A
1461	se̞	GREEK	at:E
1461	ɑr	CLASSICAL_ARMENIAN	at:Ah
1461	tsur	OSSETIC	at:A
1461	sur	OSSETIC_IRON	at:A
1461	cor	OSSETIC_DIGOR	at:A
1461	ɒt	ASSAMESE	at:H
1461	re	ORIYA	at:M
1461	ʈhare	ORIYA	at:M
1461	mẽ	MAGAHI	at:G
1461	pər	MAGAHI	at:L
1461	pəɾ	URDU	at:L
1461	t	MARATHI	at:G
1461	wadzta	MARATHI	at:H
1461	nɑ	OLD_CHURCH_SLAVONIC	at:Q
1461	vʊ̆	OLD_CHURCH_SLAVONIC	at:J
1461	u	SERBO-CROATIAN	at:J
1461	na	SERBO-CROATIAN	at:Q
1461	vɤf	BULGARIAN	at:J
1461	na	BULGARIAN	at:Q
1461	na	MACEDONIAN	at:Q
1461	vɔ	MACEDONIAN	at:J
1461	v	RUSSIAN	at:J
1461	na	RUSSIAN	at:Q
1461	vɛ	POLISH	at:J
1461	na	POLISH	at:Q
1461	u	BELARUSIAN	at:J
1461	na	BELARUSIAN	at:Q
1461	ʋ	UKRAINIAN	at:J
1461	na	UKRAINIAN	at:Q
1461	na	SLOVAK	at:Q
1461	vɔ	SLOVAK	at:J
1461	na	CZECH	at:Q
1461	vɛ	CZECH	at:J
1461	wɛ	SORBIAN_UPPER	at:J
1461	na	SORBIAN_UPPER	at:Q
1461	wɛ	SORBIAN_LOWER	at:J
1461	na	SORBIAN_LOWER	at:Q
1461	v	SLOVENIAN	at:J
1461	na	SLOVENIAN	at:Q
1461	við	OLD_NORSE	at:U
1461	at	OLD_NORSE	at:R
1461	çauː	ICELANDIC	at:Aj
1461	vɪːð	ICELANDIC	at:U
1461	ɔaː	FAROESE	at:R
1461	tʃʰɔaː	FAROESE	at:Aj
1461	viː	FAROESE	at:U
1461	poː	NORWEGIAN_RIKSMAL	at:Ai
1461	ʋeːd	NORWEGIAN_RIKSMAL	at:U
1461	poː	STAVANGERSK	at:Ai
1461	ʋeː	STAVANGERSK	at:U
1461	viːð	OLD_SWEDISH	at:U
1461	at	OLD_SWEDISH	at:R
1461	po:	SWEDISH	at:Ai
1461	viːd	SWEDISH	at:U
1461	wɪːð	ELFDALIAN	at:U
1461	õ	ELFDALIAN	at:Ai
1461	b̥ʰɔˀ	DANISH	at:Ai
1461	veð	DANISH	at:U
1461	oa	DANISH_FJOLDE	at:Ai
1461	ve	DANISH_FJOLDE	at:U
1461	bɛɪ	GUTNISH_LAU	at:Ak
1461	pɑː	GUTNISH_LAU	at:Ai
1461	æt	ENGLISH	at:R
1461	op	FRISIAN	at:I
1461	tə	DUTCH	at:V
1461	ɔp	DUTCH	at:I
1461	an	GERMAN	at:T
1461	ad	LATIN	at:R
1461	a	CATALAN	at:R
1461	a	PORTUGUESE	at:S
1461	ɐ̃j	PORTUGUESE	at:J
1461	a	SPANISH	at:R
1461	a	FRENCH	at:R
1461	a	ITALIAN	at:R
1461	og	OLD_IRISH	at:R
1461	e	MIDDLE_BRETON	at:J
1461	e	BRETON	at:J
1461	ɛɟ	IRISH	at:R
1267	ste̞ˈno̞s	GREEK	narrow:F
1267	wɨnɡæɡ	OSSETIC	narrow:P
1267	narɐg	OSSETIC_IRON	narrow:P
1267	narɐg	OSSETIC_DIGOR	narrow:P
1267	thɛk	ASSAMESE	narrow:A
1267	ɔɳɔsaria	ORIYA	narrow:D
1267	səŋkirə	BIHARI	narrow:D
1267	pɑtər	MAGAHI	narrow:Q
1267	səkist̪	MAGAHI	narrow:D
1267	t̪əŋ	URDU	narrow:A
1267	əɾũndə	MARATHI	narrow:S
1267	ɔ̃zʊ̆kʊ̆	OLD_CHURCH_SLAVONIC	narrow:B
1267	tæsnʊ̆	OLD_CHURCH_SLAVONIC	narrow:I
1267	ˈûzak	SERBO-CROATIAN	narrow:B
1267	ˈtɛsɘn	BULGARIAN	narrow:I
1267	ˈtesɛn	MACEDONIAN	narrow:I
1267	uzkɨj	RUSSIAN	narrow:B
1267	ˈvɔɰ̃skʲi	POLISH	narrow:B
1267	ˈvuzkʲi	BELARUSIAN	narrow:B
1267	ˈʋuzʲkɪj	UKRAINIAN	narrow:B
1267	ˈuːzki	SLOVAK	narrow:B
1267	ˈuːzkiː	CZECH	narrow:B
1267	ˈwuski	SORBIAN_UPPER	narrow:B
1267	ˈhuski	SORBIAN_LOWER	narrow:B
1267	ˈǒːzək	SLOVENIAN	narrow:B
1267	θrɔnɣr	OLD_NORSE	narrow:O
1267	mjoːr	OLD_NORSE	narrow:H
1267	mjouːr	ICELANDIC	narrow:H
1267	ˈθrøyŋɡ̊ʏr	ICELANDIC	narrow:O
1267	ˈmjɔaːvʊɹ	FAROESE	narrow:H
1267	ˈsmɛaːlʊɹ	FAROESE	narrow:E
1267	ˈtʰɹɔŋɡ̊ʊɹ	FAROESE	narrow:O
1267	tɾaŋː	NORWEGIAN_RIKSMAL	narrow:O
1267	smaːl	NORWEGIAN_RIKSMAL	narrow:E
1267	ˈsnèʋəɾ	NORWEGIAN_RIKSMAL	narrow:T
1267	ˈtʁaŋːə	STAVANGERSK	narrow:O
1267	ˈsmɑːlə	STAVANGERSK	narrow:E
1267	ˈsnæːver	OLD_SWEDISH	narrow:T
1267	ˈθraŋːer	OLD_SWEDISH	narrow:O
1267	smaːl	OLD_SWEDISH	narrow:E
1267	mjoːr	OLD_SWEDISH	narrow:H
1267	ˈsnæːver	OLD_SWEDISH	narrow:T
1267	trɔŋ	SWEDISH	narrow:O
1267	smɑ:l	SWEDISH	narrow:E
1267	trɑʉŋg	ELFDALIAN	narrow:O
1267	ˈd̥ʰʁɑŋˀ	DANISH	narrow:O
1267	ˈsnɛwˀʌ	DANISH	narrow:T
1267	smalˀ	DANISH	narrow:E
1267	smal	DANISH_FJOLDE	narrow:E
1267	ˈsneːwəɹ	DANISH_FJOLDE	narrow:T
1267	ˈsmaldar	GUTNISH_LAU	narrow:E
1267	ˈtraŋɡar	GUTNISH_LAU	narrow:O
1267	nærəʊ	ENGLISH	narrow:M
1267	nɔ.u	FRISIAN	narrow:L
1267	ɛŋ	DUTCH	narrow:B
1267	nɑu	DUTCH	narrow:L
1267	ɛŋ	GERMAN	narrow:B
1267	aŋˈgustus	LATIN	narrow:B
1267	əstɾɛt	CATALAN	narrow:J
1267	ɨʃˈtɾɐitu	PORTUGUESE	narrow:J
1267	estɾeʧo	SPANISH	narrow:J
1267	etʀwa	FRENCH	narrow:J
1267	stretto	ITALIAN	narrow:J
1267	koil	OLD_IRISH	narrow:G
1267	kuṽung	OLD_IRISH	narrow:B
1267	ky:l	MIDDLE_CORNISH	narrow:G
1267	ɪn:	MIDDLE_CORNISH	narrow:B
1267	ˈstriːθ	MIDDLE_BRETON	narrow:J
1267	ˈeŋk	MIDDLE_BRETON	narrow:B
1267	eŋ-k	BRETON	narrow:B
1267	striːs	BRETON	narrow:J
1588	ʝiˈrizo̞	GREEK	turn:A
1588	ˈstre̞fo̞ˌme̞	GREEK	turn:L
1588	zdaχɨn	OSSETIC	turn:V
1588	ždɐχ-	OSSETIC_IRON	turn:V
1588	ɐzdɐχ-	OSSETIC_DIGOR	turn:V
1588	olɔʈeiba	ORIYA	turn:O
1588	unʈəb	BIHARI	turn:O
1588	ɡʰʊmnɑ	MAGAHI	turn:Aa
1588	mʊɽnə	URDU	turn:N
1588	wəɭɳe	MARATHI	turn:H
1588	ɔbrɑtiti	OLD_CHURCH_SLAVONIC	turn:H
1588	ɔˈbř̩ːnuti	SERBO-CROATIAN	turn:H
1588	uˈbrɤʃtəm	BULGARIAN	turn:H
1588	ˈvərti	MACEDONIAN	turn:H
1588	pɔvɔratʃivatʲ	RUSSIAN	turn:H
1588	ɔdˈvratsatɕ	POLISH	turn:H
1588	ˈskrentsatɕ	POLISH	turn:J
1588	pavaˈrotʂvatsʲ	BELARUSIAN	turn:H
1588	ɔbɛrˈtatɪ	UKRAINIAN	turn:H
1588	ˈɔdbɔtʃic	SLOVAK	turn:Af
1588	ˈɔtɔtʃic	SLOVAK	turn:S
1588	ˈɔtɔtʃɪt	CZECH	turn:S
1588	ˈɔdbɔtʃɪt	CZECH	turn:Af
1588	ˈwɔbʀɔtʃitʃ	SORBIAN_UPPER	turn:H
1588	ˈwɔtbotʃitʃ	SORBIAN_UPPER	turn:Af
1588	ˈzwĕɛʀtnɘ̟tʃ	SORBIAN_UPPER	turn:H
1588	ˈwɘ̟tbɔtsɘ̟ɕ	SORBIAN_LOWER	turn:Af
1588	ˈhɔbrɔɕiɕ	SORBIAN_LOWER	turn:H
1588	ɔˈbrǎːtʃati	SLOVENIAN	turn:H
1588	ˈɣverva	OLD_NORSE	turn:Ab
1588	ˈsnuːask	OLD_NORSE	turn:K
1588	ˈvenda	OLD_NORSE	turn:U
1588	ˈstnuːa	ICELANDIC	turn:K
1588	ˈvɛnd̥a	ICELANDIC	turn:U
1588	ˈvɛnd̥a	FAROESE	turn:U
1588	ˈsnɪɡ̊va	FAROESE	turn:K
1588	snʉː	NORWEGIAN_RIKSMAL	turn:K
1588	ˈvɛ̀nːə	NORWEGIAN_RIKSMAL	turn:U
1588	ˈvʁìːa	STAVANGERSK	turn:Ac
1588	ˈʋɛ̀nːa	STAVANGERSK	turn:U
1588	snʉː	STAVANGERSK	turn:K
1588	ˈhværva	OLD_SWEDISH	turn:Ab
1588	ˈvænda	OLD_SWEDISH	turn:U
1588	ˈsnoːa	OLD_SWEDISH	turn:K
1588	ˈvriːða	OLD_SWEDISH	turn:Ac
1588	ˈvrìːda	SWEDISH	turn:Ac
1588	ˈvɛ̀nda	SWEDISH	turn:U
1588	ˈrwɑ̀ɪðɑ	ELFDALIAN	turn:Ac
1588	ˈvɛnə_sɑj	DANISH	turn:U
1588	ˈdʁɑjə	DANISH	turn:B
1588	ˈvʁiːðə	DANISH	turn:Ac
1588	dɹæj	DANISH_FJOLDE	turn:B
1588	vɹiː	DANISH_FJOLDE	turn:Ac
1588	veːnʲ	DANISH_FJOLDE	turn:U
1588	snou	GUTNISH_LAU	turn:K
1588	ˈvɛndɛ	GUTNISH_LAU	turn:U
1588	ˈbrɛɪdɛ	GUTNISH_LAU	turn:Ac
1588	tɜ:n	ENGLISH	turn:I
1588	dra:i̯ə	FRISIAN	turn:B
1588	wɛndən	DUTCH	turn:U
1588	ˈdraɪə	DUTCH	turn:B
1588	vɛndn̩	GERMAN	turn:U
1588	ˈwertere	LATIN	turn:H
1588	ʒiɾa	CATALAN	turn:A
1588	ʒiˈɾaɾ	PORTUGUESE	turn:A
1588	viˈɾaɾ	PORTUGUESE	turn:F
1588	xiɾaɾ	SPANISH	turn:A
1588	tuʀne	FRENCH	turn:I
1588	dʒirare	ITALIAN	turn:A
1588	soʔiðʹ	OLD_IRISH	turn:Ad
1500	ˈte̞se̞ˌra	GREEK	four:N
1500	čʰorkʰ	CLASSICAL_ARMENIAN	four:N
1500	ʧʰoɾs	ARMENIAN_EASTERN	four:N
1500	syppar	OSSETIC_IRON	four:N
1500	cuppar	OSSETIC_DIGOR	four:N
1500	sāri	ASSAMESE	four:N
