language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens
French		the work	984	984	tʀavaje	304	t ʀ a v a j e
Dutch		the work	984	984	wɛrk	303	w ɛ r k
English		the work	984	984	wɜːk	303	w ɜː k
German		the world	965	965	vɛlt	968	v ɛ l t
French		the world	965	965	mɔ̃d	969	m ɔ̃ d
Dutch		the world	965	965	weːrəlt	968	w eː r ə l t
English		the world	965	965	wɜːld	968	w ɜː l d
German		the wound or sore	1109	1109	vʊndə	1903	v ʊ n d ə
French		the wound or sore	1109	1109	blesyʀ	1904	b l e s y ʀ
French		the wound or sore	1109	1109	plɛ	1904	p l ɛ
Dutch		the wound or sore	1109	1109	wɔnt	1903	w ɔ n t
English		the wound or sore	1109	1109	waʊnd	1903	w aʊ n d
English		the wound or sore	1109	1109	sɔːr	1905	s ɔː r
German		the wrist	799	799	hant#ɡəlɛŋk	2170	h a n t _ g ə l ɛ ŋ k
French		the wrist	799	799	pwaɲɛ	2172	p w a ɲ ɛ
Dutch		the wrist	799	799	pɔls	2173	p ɔ l s
English		the wrist	799	799	rɪst	2171	r ɪ s t
German		the yard or court	736	736	hoːf	3	h oː f
French		the yard or court	736	736	kuʀ	5	k u ʀ
Dutch		the yard or court	736	736	hɔf	3	h ɔ f
English		the yard or court	736	736	jɑːd	4	j ɑː d
German		the yoke	14	14	jɔx	792	j ɔ x
French		the yoke	14	14	ʒu	792	ʒ u
Dutch		the yoke	14	14	jʉk	792	j ʉ k
English		the yoke	14	14	jəʊk	792	j əu k
German		they	817	817	ziː	1052	z iː
French		they	817	817	ø	1054	ø
Dutch		they	817	817	zɛɪ	1052	z ɛi
English		they	817	817	ðeɪ	1053	ð eɪ
German		thick	1244	1244	dɪk	474	d ɪ k
French		thick	1244	1244	epɛ	475	e p ɛ
Dutch		thick	1244	1244	dɪk	474	d ɪ k
English		thick	1244	1244	θɪk	474	θ ɪ k
German		thin	2249	2249	dʏn	467	d ʏ n
French		thin	2249	2249	mɛ̃s	468	m ɛ̃ s
Dutch		thin	2249	2249	dʉn	467	d ʉ n
English		thin	2249	2249	θɪn	467	θ ɪ n
German		third	1859	1859	drɪtə	1230	d r ɪ t ə
French		third	1859	1859	tʀwazjɛm	1230	t ʀ w a z j ɛ m
Dutch		third	1859	1859	dɛrdə	1230	d ɛ r d ə
English		third	1859	1859	θɜːd	1230	θ ɜː d
German		tired	1757	1757	myːdə	260	m yː d ə
French		tired	1757	1757	fatiɡe	262	f a t i g e
Dutch		tired	1757	1757	muː	260	m uː
English		tired	1757	1757	taɪəd	261	t aɪ ə d
German		to be alive	1422	1422	leːbən	323	l eː b ə n
French		to be alive	1422	1422	vivʀ	325	v i v ʀ
Dutch		to be alive	1422	1422	leːvə	323	l eː v ə
English		to be alive	1422	1422	ə#laɪv	323	ə _ l aɪ v
German		to beget	1152	1152	ʦɔyɡən	331	ts ɔi g ə n
French		to beget	1152	1152	ɑ̃ʒɑ̃dʀe	333	ɑ̃ ʒ ɑ̃ d ʀ e
Dutch		to beget	1152	1152	vər#wɛkə	334	v ə r _ w ɛ k ə
English		to beget	1152	1152	bɪɡɛt	332	b ɪ g ɛ t
German		to bend	2004	2004	bɔyɡən	296	b ɔi g ə n
French		to bend	2004	2004	plije	298	p l i j e
French		to bend	2004	2004	kuʀbe	299	k u ʀ b e
Dutch		to bend	2004	2004	bœyɣə	296	b œi ɣ ə
English		to bend	2004	2004	bɛnd	297	b ɛ n d
German		to blink	1655	1655	blɪnʦəln	6019	b l ɪ n ts ə l n
French		to blink	1655	1655	kliɲe	252	k l i ɲ e
Dutch		to blink	1655	1655	knɪpərə	253	k n ɪ p ə r ə
English		to blink	1655	1655	blɪŋk	251	b l ɪ ŋ k
German		to blow	175	175	blaːzən	1075	b l aː z ə n
French		to blow	175	175	sufle	1076	s u f l e
Dutch		to blow	175	175	blaːzə	1075	b l aː z ə
English		to blow	175	175	bləʊ	1075	b l əu
German		to bore	1501	1501	boːrən	648	b oː r ə n
French		to bore	1501	1501	pɛʀfɔʀe	649	p ɛ ʀ f ɔ ʀ e
Dutch		to bore	1501	1501	boːrə	648	b oː r ə
English		to bore	1501	1501	bɔːr	648	b ɔː r
German		to break	680	680	brɛxən	1930	b r ɛ x ə n
French		to break	680	680	kase	1931	k a s e
French		to break	680	680	bʀize	6041	b ʀ i z e
Dutch		to break	680	680	breːkə	1930	b r eː k ə
English		to break	680	680	breɪk	1930	b r eɪ k
German		to breathe	1407	1407	aːtmən	1548	aː t m ə n
French		to breathe	1407	1407	ʀɛspiʀe	1550	ʀ ɛ s p i ʀ e
Dutch		to breathe	1407	1407	aːdəmə	1548	aː d ə m ə
English		to breathe	1407	1407	briːð	1549	b r iː ð
German		to bring	692	692	brɪŋən	1434	b r ɪ ŋ ə n
French		to bring	692	692	amne	1437	a m n e
Dutch		to bring	692	692	brɛŋə	1434	b r ɛ ŋ ə
English		to bring	692	692	brɪŋ	1434	b r ɪ ŋ
German		to build	1840	1840	bauən	642	b au ə n
French		to build	1840	1840	bɑtiʀ	644	b ɑ t i ʀ
French		to build	1840	1840	kɔ̃stʀɥiʀ	645	k ɔ̃ s t ʀ ɥ i ʀ
Dutch		to build	1840	1840	bɑuwə	642	b ɑu w ə
English		to build	1840	1840	bɪld	643	b ɪ l d
German		to bury	1719	1719	bə#ɡraːbən	340	b ə _ g r aː b ə n
German		to bury	1719	1719	bə.#eːrdɪɡən	342	b ə _ eː r d ɪ g ə n
French		to bury	1719	1719	ɑ̃teʀe	341	ɑ̃ t e ʀ e
Dutch		to bury	1719	1719	bə#ɣraːvə	340	b ə _ ɣ r aː v ə
English		to bury	1719	1719	bɛrɪ	6022	b ɛ r ɪ
German		to buy	1869	1869	kaufən	232	k au f ə n
French		to buy	1869	1869	aʃte	234	a ʃ t e
Dutch		to buy	1869	1869	koːpə	232	k oː p ə
English		to buy	1869	1869	baɪ	233	b aɪ
German		to carry	700	700	traːɡən	1431	t r aː g ə n
French		to carry	700	700	pɔʀte	1433	p ɔ ʀ t e
Dutch		to carry	700	700	draːɣə	1431	d r aː ɣ ə
English		to carry	700	700	kærɪ	1432	k æ r ɪ
German		to carve	228	228	maisəln	2255	m ai s ə l n
French		to carve	228	228	skylte	2254	s k y l t e
Dutch		to carve	228	228	kɛrvə	2253	k ɛ r v ə
English		to carve	228	228	kɑːv	2253	k ɑː v
German		to cast	211	211	ɡiːsən	1644	g iː s ə n
French		to cast	211	211	mule	1646	m u l e
French		to cast	211	211	kule	1646	k u l e
Dutch		to cast	211	211	xiːtə	1644	x iː t ə
English		to cast	211	211	kɑːst	1645	k ɑː s t
German		to catch	702	702	faŋən	630	f a ŋ ə n
French		to catch	702	702	atʀape	632	a t ʀ a p e
Dutch		to catch	702	702	vɑŋə	630	v ɑ ŋ ə
English		to catch	702	702	kæʧ	631	k æ tʃ
German		to change	1264	1264	fɛr#ɛndərn	569	f ɛ r _ ɛ n d ə r n
French		to change	1264	1264	ʃɑ̃ʒe	571	ʃ ɑ̃ ʒ e
Dutch		to change	1264	1264	vər#ɑndərə	569	v ə r _ ɑ n d ə r ə
English		to change	1264	1264	ʧeɪnʤ	-571	tʃ eɪ n dʒ
German		to chew	321	321	kauən	393	k au ə n
French		to chew	321	321	mastike	395	m a s t i k e
Dutch		to chew	321	321	kɑuwə	393	k ɑu w ə
English		to chew	321	321	ʧuː	394	tʃ uː
German		to chop	155	155	ʦɛr#hakən	2208	ts ɛ r _ h a k ə n
French		to chop	155	155	taje	2207	t a j e
French		to chop	155	155	kupe	2209	k u p e
Dutch		to chop	155	155	hɑkə	2208	h ɑ k ə
English		to chop	155	155	ʧɔp	2206	tʃ ɔ p
German		to climb	1102	1102	klɛtərn	568	k l ɛ t ə r n
French		to climb	1102	1102	ɡʀɛ̃pe	567	g ʀ ɛ̃ p e
Dutch		to climb	1102	1102	klɪmə	566	k l ɪ m ə
English		to climb	1102	1102	klaɪm	566	k l aɪ m
German		to come back	581	581	ʦuːrʏk#kɔmən	1097	ts uː r ʏ k _ k ɔ m ə n
French		to come back	581	581	ʀə#vniʀ	1099	ʀ ə _ v n i ʀ
Dutch		to come back	581	581	tərʉx#koːmə	1097	t ə r ʉ x _ k oː m ə
English		to come back	581	581	kʌm#bæk	1097	k ʌ m _ b æ k
German		to cough	879	879	hʊstən	1553	h ʊ s t ə n
French		to cough	879	879	tuse	1555	t u s e
Dutch		to cough	879	879	huːstə	1553	h uː s t ə
English		to cough	879	879	kɔf	1554	k ɔ f
German		to count	1420	1420	ʦɛːlən	677	ts ɛː l ə n
French		to count	1420	1420	kɔ̃te	678	k ɔ̃ t e
Dutch		to count	1420	1420	tɛlə	677	t ɛ l ə
English		to count	1420	1420	kaʊnt	-678	k aʊ n t
German		to crawl	96	96	ʃlaixən	140	ʃ l ai x ə n
French		to crawl	96	96	ʀɑ̃pe	142	ʀ ɑ̃ p e
Dutch		to crawl	96	96	krœypə	6052	k r œi p ə
English		to crawl	96	96	krɔːl	141	k r ɔː l
German		to crush or to grind	1033	1033	maːlən	638	m aː l ə n
French		to crush or to grind	1033	1033	ekʀɑze	640	e k ʀ ɑ z e
French		to crush or to grind	1033	1033	bʀwaje	641	b ʀ w a j e
Dutch		to crush or to grind	1033	1033	maːlə	638	m aː l ə
Dutch		to crush or to grind	1033	1033	fɛɪn#maːlə	638	f ɛi n _ m aː l ə
English		to crush or to grind	1033	1033	ɡraɪnd	639	g r aɪ n d
English		to crush or to grind	1033	1033	krʌʃ	-640	k r ʌ ʃ
German		to cultivate	1541	1541	bə#bauən	1707	b ə _ b au ə n
German		to cultivate	1541	1541	akərn	1710	a k ə r n
French		to cultivate	1541	1541	kyltive	1708	k y l t i v e
French		to cultivate	1541	1541	labuʀe	1711	l a b u ʀ e
Dutch		to cultivate	1541	1541	ɔnt#xɪnə	1709	ɔ n t _ x ɪ n ə
English		to cultivate	1541	1541	kʌltɪveɪt	-1708	k ʌ l t ɪ v eɪ t
German		to cure	499	499	hailən	1895	h ai l ə n
French		to cure	499	499	ɡeʀiʀ	1897	g e ʀ i ʀ
Dutch		to cure	499	499	xə#neːzə	1898	x ə _ n eː z ə
English		to cure	499	499	kjʊəreɪ	1896	k j ʊ ə r eɪ
English		to cure	499	499	hiːl	1895	h iː l
German		to cut	1432	1432	ʃnaidən	1918	ʃ n ai d ə n
French		to cut	1432	1432	kupe	1920	k u p e
Dutch		to cut	1432	1432	doːr#snɛɪdə	1918	d oː r _ s n ɛi d ə
English		to cut	1432	1432	kʌt	1919	k ʌ t
German		to dance	1879	1879	tanʦən	-134	t a n ts ə n
French		to dance	1879	1879	dɑ̃se	134	d ɑ̃ s e
Dutch		to dance	1879	1879	dɑnsə	-134	d ɑ n s ə
English		to dance	1879	1879	dɑːns	-134	d ɑː n s
German		to destroy	681	681	ʦɛr#ʃtɶːrən	2088	ts ɛ r _ ʃ t ɶː r ə n
German		to destroy	681	681	fɛrnɪxtən	2090	f ɛ r n ɪ x t ə n
French		to destroy	681	681	detʀɥiʀ	2089	d e t ʀ ɥ i ʀ
Dutch		to destroy	681	681	vər#niːtəɣə	2090	v ə r _ n iː t ə ɣ ə
English		to destroy	681	681	dɪstrɔɪ	-2089	d ɪ s t r ɔi
German		to die	1494	1494	ʃtɛrbən	319	ʃ t ɛ r b ə n
German		to die	1494	1494	toːt	320	t oː t
French		to die	1494	1494	muʀiʀ	321	m u ʀ i ʀ
French		to die	1494	1494	mɔʀ	322	m ɔ ʀ
Dutch		to die	1494	1494	stɛrvə	319	s t ɛ r v ə
English		to die	1494	1494	daɪ	320	d aɪ
German		to dig	1418	1418	ɡraːbən	2111	g r aː b ə n
French		to dig	1418	1418	pjɔʃe	2113	p j ɔ ʃ e
Dutch		to dig	1418	1418	xraːvə	2111	x r aː v ə
English		to dig	1418	1418	dɪɡ	2112	d ɪ g
German		to divide	1119	1119	tailən	776	t ai l ə n
French		to divide	1119	1119	divize	777	d i v i z e
Dutch		to divide	1119	1119	vər#deːlə	776	v ə r _ d eː l ə
English		to divide	1119	1119	dɪvaɪd	-777	d ɪ v aɪ d
German		to do	2575	2575	tuːn	308	t uː n
German		to do	2575	2575	maxən	310	m a x ə n
French		to do	2575	2575	fɛʀ	309	f ɛ ʀ
Dutch		to do	2575	2575	duːn	308	d uː n
English		to do	2575	2575	duː	308	d uː
German		to dream	1920	1920	trɔymən	1961	t r ɔi m ə n
French		to dream	1920	1920	ʀeve	1962	ʀ e v e
Dutch		to dream	1920	1920	droːmə	1961	d r oː m ə
English		to dream	1920	1920	driːm	1961	d r iː m
German		to drink	1401	1401	trɪŋkən	376	t r ɪ ŋ k ə n
French		to drink	1401	1401	bwaʀ	377	b w a ʀ
Dutch		to drink	1401	1401	drɪŋkə	376	d r ɪ ŋ k ə
English		to drink	1401	1401	drɪŋk	376	d r ɪ ŋ k
German		to drip	2253	2253	trɔp͡fən	1694	t r ɔ pf ə n
French		to drip	2253	2253	eɡute	1695	e g u t e
Dutch		to drip	2253	2253	drʉpələ	1694	d r ʉ p ə l ə
English		to drip	2253	2253	drɪp	1694	d r ɪ p
German		to dye	157	157	fɛrbən	635	f ɛ r b ə n
French		to dye	157	157	tɛ̃dʀ	637	t ɛ̃ d ʀ
Dutch		to dye	157	157	vɛrvə	635	v ɛ r v ə
English		to dye	157	157	daɪ	636	d aɪ
German		to earn	733	733	fɛr#diːnən	821	f ɛ r _ d iː n ə n
French		to earn	733	733	ɡaɲe	823	g a ɲ e
Dutch		to earn	733	733	vər#diːnə	821	v ə r _ d iː n ə
English		to earn	733	733	ɜːn	822	ɜː n
German		to eat	1336	1336	ɛsən	383	ɛ s ə n
German		to eat	1336	1336	ʃpaizən	380	ʃ p ai z ə n
French		to eat	1336	1336	mɑ̃ʒe	382	m ɑ̃ ʒ e
Dutch		to eat	1336	1336	eːtə	383	eː t ə
English		to eat	1336	1336	iːt	383	iː t
German		to extinguish	127	127	aus#lɶːʃən	558	au s _ l ɶː ʃ ə n
French		to extinguish	127	127	etɛ̃dʀ	560	e t ɛ̃ d ʀ
Dutch		to extinguish	127	127	doːvə	561	d oː v ə
English		to extinguish	127	127	ɪks#tɪŋɡwɪʃ	559	ɪ k s _ t ɪ ŋ g w ɪ ʃ
German		to fall	1280	1280	falən	1692	f a l ə n
French		to fall	1280	1280	tɔ̃be	1693	t ɔ̃ b e
Dutch		to fall	1280	1280	vɑlə	1692	v ɑ l ə
English		to fall	1280	1280	fɔːl	1692	f ɔː l
German		to find	719	719	fɪndən	579	f ɪ n d ə n
French		to find	719	719	tʀuve	580	t ʀ u v e
Dutch		to find	719	719	vɪndə	579	v ɪ n d ə
English		to find	719	719	faɪnd	579	f aɪ n d
German		to flow	2003	2003	fliːsən	1851	f l iː s ə n
French		to flow	2003	2003	kule	1852	k u l e
Dutch		to flow	2003	2003	stroːmə	1853	s t r oː m ə
English		to flow	2003	2003	fləʊ	1851	f l əu
German		to fly	1441	1441	fliːɡən	1051	f l iː g ə n
French		to fly	1441	1441	vɔle	6051	v ɔ l e
Dutch		to fly	1441	1441	vliːɣə	1051	v l iː ɣ ə
English		to fly	1441	1441	flaɪ	1051	f l aɪ
German		to fold	1470	1470	faltən	300	f a l t ə n
French		to fold	1470	1470	plije	301	p l i j e
Dutch		to fold	1470	1470	vɑuwə	6037	v ɑu w ə
English		to fold	1470	1470	fəʊld	300	f əu l d
German		to follow	1085	1085	fɔlɡən	1777	f ɔ l g ə n
French		to follow	1085	1085	sɥivʀ	1778	s ɥ i v ʀ
Dutch		to follow	1085	1085	vɔlɣə	1777	v ɔ l ɣ ə
English		to follow	1085	1085	fɔləʊ	1777	f ɔ l əu
German		to forge	288	288	ʃmiːdən	1648	ʃ m iː d ə n
French		to forge	288	288	fɔʀʒe	1649	f ɔ ʀ ʒ e
Dutch		to forge	288	288	smeːdə	1648	s m eː d ə
English		to forge	288	288	fɔːʤ	-1649	f ɔː dʒ
German		to gather	7	7	zaməln	2219	z a m ə l n
French		to gather	7	7	ʀəkœjiʀ	2221	ʀ ə k œ j i ʀ
French		to gather	7	7	ʀasɑ̃ble	2223	ʀ a s ɑ̃ b l e
Dutch		to gather	7	7	vər#zaːmələ	2219	v ə r _ z aː m ə l ə
English		to gather	7	7	ɡæðər	2220	g æ ð ə r
English		to gather	7	7	kəlɛkt	2222	k ə l ɛ k t
German		to get	694	694	kriːɡən	1394	k r iː g ə n
French		to get	694	694	ɔptəniʀ	1396	ɔ p t ə n i ʀ
Dutch		to get	694	694	krɛɪɣə	1394	k r ɛi ɣ ə
English		to get	694	694	ɡɛt	1395	g ɛ t
German		to give	1447	1447	ɡeːbən	2086	g eː b ə n
French		to give	1447	1447	dɔne	2087	d ɔ n e
Dutch		to give	1447	1447	xeːvə	2086	x eː v ə
English		to give	1447	1447	ɡɪv	2086	g ɪ v
German		to give back	85	85	ʦuːrʏk#ɡeːbən	2082	ts uː r ʏ k _ g eː b ə n
French		to give back	85	85	ʀɑ̃dʀ	2084	ʀ ɑ̃ d ʀ
Dutch		to give back	85	85	tərʉ#ɣeːvə	2082	t ə r ʉ _ ɣ eː v ə
English		to give back	85	85	ɡɪv#bæk	2082	g ɪ v _ b æ k
German		to go	695	695	faːrən	130	f aː r ə n
French		to go	695	695	ale	132	a l e
Dutch		to go	695	695	xaːn	133	x aː n
English		to go	695	695	ɡəʊ	133	g əu
German		to go out	1107	1107	aus#ɡeːən	1839	au s _ g eː ə n
French		to go out	1107	1107	sɔʀtiʀ	1841	s ɔ ʀ t i ʀ
Dutch		to go out	1107	1107	wɛ#ɣaːn	1839	w ɛ _ ɣ aː n
English		to go out	1107	1107	ɡəʊ#aʊt	1839	g əu _ aʊ t
German		to grasp	2021	2021	ɡraifən	1401	g r ai f ə n
French		to grasp	2021	2021	seziʀ	1402	s e z i ʀ
French		to grasp	2021	2021	atʀape	1404	a t ʀ a p e
Dutch		to grasp	2021	2021	vɑst#pɑkə	1403	v ɑ s t _ p ɑ k ə
English		to grasp	2021	2021	ɡrɑːsp	1401	g r ɑː s p
German		to hang up	357	357	auf#hɛŋən	1577	au f _ h ɛ ŋ ə n
French		to hang up	357	357	syspɑ̃dʀ	1578	s y s p ɑ̃ d ʀ
Dutch		to hang up	357	357	ɔp#hɑŋə	1577	ɔ p _ h ɑ ŋ ə
English		to hang up	357	357	hæŋ	1577	h æ ŋ
German		to have	773	773	haːbən	1411	h aː b ə n
French		to have	773	773	avwaʀ	1412	a v w a ʀ
Dutch		to have	773	773	hɛbə	1411	h ɛ b ə
English		to have	773	773	hæv	1411	h æ v
German		to hire	856	856	an#ʃtɛlən	827	a n _ ʃ t ɛ l ə n
French		to hire	856	856	lue	826	l w e
Dutch		to hire	856	856	aːn#stɛlə	827	aː n _ s t ɛ l ə
English		to hire	856	856	haɪər	825	h aɪ ə r
German		to hold	1448	1448	haltən	1407	h a l t ə n
French		to hold	1448	1448	təniʀ	1406	t ə n i ʀ
Dutch		to hold	1448	1448	vɑst#hɑudə	1407	v ɑ s t _ h ɑu d ə
English		to hold	1448	1448	həʊld	1407	h əu l d
German		to hollow out	46	46	aus#hɶːlən	1855	au s _ h ɶː l ə n
French		to hollow out	46	46	kʀøze	1856	k ʀ ø z e
Dutch		to hollow out	46	46	œyt#hɔlə	1855	œi t _ h ɔ l ə
English		to hollow out	46	46	hɔləʊ	1855	h ɔ l əu
German		to join	1743	1743	fɛr#bɪndən	2185	f ɛ r _ b ɪ n d ə n
French		to join	1743	1743	yniʀ	2187	y n i ʀ
Dutch		to join	1743	1743	vər#bɪndə	2185	v ə r _ b ɪ n d ə
English		to join	1743	1743	ʤɔɪn	2186	dʒ ɔi n
German		to jump	1829	1829	ʃprɪŋən	137	ʃ p r ɪ ŋ ə n
French		to jump	1829	1829	sote	139	s o t e
Dutch		to jump	1829	1829	sprɪŋə	137	s p r ɪ ŋ ə
English		to jump	1829	1829	ʤʌmp	138	dʒ ʌ m p
German		to keep	1477	1477	bə#haltən	1397	b ə _ h a l t ə n
French		to keep	1477	1477	ɡaʀde	1399	g a ʀ d e
French		to keep	1477	1477	ʀətəniʀ	1400	ʀ ə t ə n i ʀ
Dutch		to keep	1477	1477	hɑudə	1397	h ɑu d ə
English		to keep	1477	1477	kiːp	1398	k iː p
German		to kill	1417	1417	tɶːtən	314	t ɶː t ə n
German		to kill	1417	1417	ɛr#ʃlaːɡən	317	ɛ r _ ʃ l aː g ə n
German		to kill	1417	1417	ʊm#brɪŋən	318	ʊ m _ b r ɪ ŋ ə n
French		to kill	1417	1417	tɥe	6021	t ɥ e
Dutch		to kill	1417	1417	doːdə	314	d oː d ə
English		to kill	1417	1417	kɪl	315	k ɪ l
German		to knead	274	274	kneːtən	1532	k n eː t ə n
French		to knead	274	274	petʀiʀ	1533	p e t ʀ i ʀ
Dutch		to knead	274	274	kneːdə	1532	k n eː d ə
English		to knead	274	274	niːd	1532	n iː d
German		to lead	43	43	fyːrən	1416	f yː r ə n
German		to lead	43	43	laitən	1417	l ai t ə n
French		to lead	43	43	kɔ̃dɥiʀ	1419	k ɔ̃ d ɥ i ʀ
Dutch		to lead	43	43	lɛɪdə	1417	l ɛi d ə
English		to lead	43	43	liːd	1417	l iː d
German		to leave	1752	1752	vɛk#ɡeːən	158	v ɛ k _ g eː ə n
French		to leave	1752	1752	paʀtiʀ	157	p a ʀ t i ʀ
Dutch		to leave	1752	1752	wɛ#ɣaːn	158	w ɛ _ ɣ aː n
English		to leave	1752	1752	liːv	156	l iː v
German		to lick	319	319	lɛkən	1534	l ɛ k ə n
French		to lick	319	319	leʃe	1534	l e ʃ e
Dutch		to lick	319	319	lɪkə	1534	l ɪ k ə
English		to lick	319	319	lɪk	1534	l ɪ k
German		to light	737	737	an#ʦʏndən	1219	a n _ ts ʏ n d ə n
German		to light	737	737	an#ʃtɛkən	1222	a n _ ʃ t ɛ k ə n
French		to light	737	737	a#lyme	1221	a _ l y m e
French		to light	737	737	ɑ̃#flame	6008	ɑ̃ _ f l a m e
Dutch		to light	737	737	aːn#steːkə	1222	aː n _ s t eː k ə
English		to light	737	737	laɪt	1220	l aɪ t
German		to limp	366	366	hɪŋkən	961	h ɪ ŋ k ə n
French		to limp	366	366	bwate	963	b w a t e
Dutch		to limp	366	366	hɪŋkə	961	h ɪ ŋ k ə
English		to limp	366	366	lɪmp	962	l ɪ m p
German		to live	363	363	voːnən	7	v oː n ə n
French		to live	363	363	abite	9	a b i t e
Dutch		to live	363	363	woːnə	7	w oː n ə
English		to live	363	363	laɪv	8	l aɪ v
German		to look for	1468	1468	zuːxən	576	z uː x ə n
French		to look for	1468	1468	ʃɛʀʃe	578	ʃ ɛ ʀ ʃ e
Dutch		to look for	1468	1468	zuːkə	576	z uː k ə
English		to look for	1468	1468	lʊk#fɔːr	577	l ʊ k _ f ɔː r
English		to look for	1468	1468	siːk	576	s iː k
German		to lose	1660	1660	fɛr#liːrən	581	f ɛ r _ l iː r ə n
French		to lose	1660	1660	pɛʀdʀ	583	p ɛ ʀ d ʀ
Dutch		to lose	1660	1660	vər#liːzə	581	v ə r _ l iː z ə
English		to lose	1660	1660	luːz	581	l uː z
German		to marry	203	203	hairaːtən	732	h ai r aː t ə n
French		to marry	203	203	epuze	734	e p u z e
Dutch		to marry	203	203	trɑuwə	735	t r ɑu w ə
English		to marry	203	203	mærɪ	733	m æ r ɪ
German		to open	1156	1156	œfnən	1479	œ f n ə n
French		to open	1156	1156	uvʀiʀ	1481	u v ʀ i ʀ
Dutch		to open	1156	1156	oːpənə	1479	oː p ə n ə
English		to open	1156	1156	əʊpən	1479	əu p ə n
German		to pay	718	718	bə#ʦaːlən	184	b ə _ ts aː l ə n
German		to pay	718	718	ʦaːlən	184	ts aː l ə n
French		to pay	718	718	peje	185	p e j e
Dutch		to pay	718	718	bə#taːlə	184	b ə _ t aː l ə
English		to pay	718	718	peɪ	-185	p eɪ
German		to peel	275	275	ʃɛːlən	1264	ʃ ɛː l ə n
French		to peel	275	275	pəle	1265	p ə l e
French		to peel	275	275	eplyʃe	1266	e p l y ʃ e
Dutch		to peel	275	275	pɛlə	1265	p ɛ l ə
Dutch		to peel	275	275	sxɪlə	1264	s x ɪ l ə
English		to peel	275	275	piːl	1265	p iː l
German		to perspire	126	126	ʃvɪʦən	1535	ʃ v ɪ ts ə n
French		to perspire	126	126	tʀɑ̃spiʀe	1536	t ʀ ɑ̃ s p i ʀ e
French		to perspire	126	126	sɥe	1537	s ɥ e
Dutch		to perspire	126	126	zweːtə	1535	z w eː t ə
English		to perspire	126	126	swɛt	1535	s w ɛ t
German		to pile up	1576	1576	auf#hɔyfən	2132	au f _ h ɔi f ə n
German		to pile up	1576	1576	auf#tʏrmən	2136	au f _ t ʏ r m ə n
French		to pile up	1576	1576	ɑ̃tɑse	2134	ɑ̃ t ɑ s e
Dutch		to pile up	1576	1576	ɔpstaːpələ	2135	ɔ p s t aː p ə l ə
English		to pile up	1576	1576	paɪlʌp	2133	p aɪ l ʌ p
German		to plant	1486	1486	p͡flanʦən	-2260	pf l a n ts ə n
French		to plant	1486	1486	plɑ̃te	2260	p l ɑ̃ t e
Dutch		to plant	1486	1486	plɑntə	-2260	p l ɑ n t ə
English		to plant	1486	1486	plɑːnt	-2260	p l ɑː n t
German		to plough/plow	1921	1921	p͡flyːɡən	2108	pf l yː g ə n
French		to plough/plow	1921	1921	labuʀe	2109	l a b u ʀ e
French		to plough/plow	1921	1921	ʃaʀy	2110	ʃ a ʀ y
Dutch		to plough/plow	1921	1921	pluːɣə	2108	p l uː ɣ ə
English		to plough/plow	1921	1921	plaʊ	2108	p l aʊ
German		to pour	1487	1487	ɡiːsən	188	g iː s ə n
German		to pour	1487	1487	ʃʏtən	192	ʃ ʏ t ə n
German		to pour	1487	1487	ʃɛŋkən	191	ʃ ɛ ŋ k ə n
French		to pour	1487	1487	vɛʀse	190	v ɛ ʀ s e
Dutch		to pour	1487	1487	sxɛŋkə	191	s x ɛ ŋ k ə
English		to pour	1487	1487	pɔːr	189	p ɔː r
German		to preserve	1997	1997	bə#vaːrən	2091	b ə _ v aː r ə n
French		to preserve	1997	1997	pʀezɛʀve	2092	p ʀ e z ɛ ʀ v e
Dutch		to preserve	1997	1997	bə#hɑudə	2093	b ə _ h ɑu d ə
Dutch		to preserve	1997	1997	bə#waːrə	2091	b ə _ w aː r ə
English		to preserve	1997	1997	prɪzɜːv	-2092	p r ɪ z ɜː v
German		to push	1452	1452	ʃtoːsən	1427	ʃ t oː s ə n
French		to push	1452	1452	puse	1428	p u s e
Dutch		to push	1452	1452	dyːwə	1429	d yː w ə
English		to push	1452	1452	pʊʃ	-1428	p ʊ ʃ
German		to put	998	998	zɛʦən	964	z ɛ ts ə n
French		to put	998	998	mɛtʀ	966	m ɛ t ʀ
Dutch		to put	998	998	lɛɣə	967	l ɛ ɣ ə
English		to put	998	998	pʊt	965	p ʊ t
German		to put on	158	158	klaidən	2212	k l ai d ə n
French		to put on	158	158	pɔʀte	2214	p ɔ ʀ t e
Dutch		to put on	158	158	aːn#trɛkə	2215	aː n _ t r ɛ k ə
English		to put on	158	158	pʊt#ɔn	2213	p ʊ t _ ɔ n
German		to raise or lift	501	501	auf#heːbən	1687	au f _ h eː b ə n
French		to raise or lift	501	501	ləve	1689	l ə v e
Dutch		to raise or lift	501	501	ɔp#tɪlə	1690	ɔ p _ t ɪ l ə
English		to raise or lift	501	501	reɪz	1688	r eɪ z
English		to raise or lift	501	501	lɪft	1689	l ɪ f t
German		to remain	987	987	blaibən	837	b l ai b ə n
French		to remain	987	987	ʀɛste	838	ʀ ɛ s t e
French		to remain	987	987	atɑ̃dʀ	842	a t ɑ̃ d ʀ
Dutch		to remain	987	987	blɛɪvə	837	b l ɛi v ə
English		to remain	987	987	steɪ	838	s t eɪ
German		to ride	367	367	raitən	1424	r ai t ə n
