ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA_IDS	CONCEPTICON_ID	GLOTTOLOG
4013	Central Amis	all	maʔmiŋ	m a ʔ m i ŋ	326	c239 v130 c405 c239 v191 c795	98	amis1246
4014	Banoni	all	kota	k o t a	2739	c831 v042 c118 v130	98	bann1247
4015	Singhi	all	sue#porug	s u e _ p o r u g	2841	c087 v027 v200 m001 c288 v042 c151 v027 c824	98	baub1235
4016	Maloh	and	nana	n a n a	306	c105 v130 c105 v130	1577	emba1238
4017	Merina_Malagasy	and	sj	s j	1154	c087 c564	1577	plat1254
4018	Merina_Malagasy	and	arj	a r j	1155	v130 c151 c564	1577	plat1254
4019	Merina_Malagasy	and	ka	k a	429	c831 v130	1577	plat1254
4020	Palauan	and	e	e	-429	v200	1577	pala1344
4021	Palauan	and	me	m e	71	c239 v200	1577	pala1344
4022	Bare'e	and	pai	p a i	1548	c288 v130 v191	1577	pamo1252
4023	Iban	and	eŋgau	e ŋ g a u	1623	v200 c795 c824 v130 v027	1577	iban1264
4024	Berawan_Long_Terawan	and	ŋan	ŋ a n	306	c795 v130 c105	1577	west2564
4025	Moken	and	toŋ	t o ŋ	1792	c118 v042 c795	1577	moke1242
4026	Hanunoo	and	ag	a g	429	v130 c824	1577	hanu1241
4027	Tetum	and	no	n o	825	c105 v042	1577	tetu1246
4028	Mailu	and	di	d i	2084	c143 v191	1577	mail1248
4029	Mailu	and	ele	e l e	2085	v200 c548 v200	1577	mail1248
4030	Mailu	and	o	o	2086	v042	1577	mail1248
4031	Mailu	and	nogo	n o g o	2087	c105 v042 c824 v042	1577	mail1248
4032	Tsou	and	ho	h o	641	c401 v042	1577	tsou1248
4033	Nias	and	ba	b a	71	c254 v130	1577	nias1242
4034	Central Amis	and	a	a	36	v130	1577	amis1246
4035	Chamorro	and	ja	j a	2581	c564 v130	1577	cham1312
4036	Chamorro	and	jan	j a n	2582	c564 v130 c105	1577	cham1312
4037	Singhi	and	duecʰ	d u e cʰ	2842	c143 v027 v200 c598	1577	baub1235
4038	Singhi	and	toban	t o b a n	769	c118 v042 c254 v130 c105	1577	baub1235
4039	Banggi	and	mak	m a k	71	c239 v130 c831	1577	bong1289
3030	Maloh	ashes	kutuan	k u t u a n	1033	c831 v027 c118 v027 v130 c105	646	emba1238
3031	Merina_Malagasy	ashes	lavénona	l a v e n o n a	1126	c548 v130 c446 v200 c105 v042 c105 v130	646	plat1254
3032	Thao	ashes	qafu	q a f u	700	c751 v130 c447 v027	646	thao1240
3033	Palauan	ashes	cʰab	cʰ a b	1354	c598 v130 c254	646	pala1344
3034	Tunjung	ashes	ahuʔ	a h u ʔ	700	v130 c401 v027 c405	646	tunj1244
3035	Bare'e	ashes	awu	a w u	700	v130 c457 v027	646	pamo1252
3036	Iban	ashes	abu	a b u	700	v130 c254 v027	646	iban1264
3037	Berawan_Long_Terawan	ashes	akːuh	a kː u h	700	v130 c825 v027 c401	646	west2564
3038	Moken	ashes	kaboj	k a b o j	700	c831 v130 c254 v042 c564	646	moke1242
3039	Hanunoo	ashes	ajum	a j u m	700	v130 c564 v027 c239	646	hanu1241
3040	Hanunoo	ashes	dapug	d a p u g	513	c143 v130 c288 v027 c824	646	hanu1241
3041	Wuna	ashes	gʰabu	gʰ a b u	700	c829 v130 c254 v027	646	muna1247
3042	Mailu	ashes	kau	k a u	-700	c831 v130 v027	646	mail1248
3043	Mailu	ashes	konunu	k o n u n u	2043	c831 v042 c105 v027 c105 v027	646	mail1248
3044	Tsou	ashes	fuu	f u u	700	c447 v027 v027	646	tsou1248
3045	Nias	ashes	awu	a w u	700	v130 c457 v027	646	nias1242
3046	Central Amis	ashes	lafuh	l a f u h	2459	c548 v130 c447 v027 c401	646	amis1246
3047	Central Amis	ashes	ʕafo	ʕ a f o	700	c635 v130 c447 v042	646	amis1246
3048	Chamorro	ashes	apu	a p u	700	v130 c288 v027	646	cham1312
3049	Banoni	ashes	pona	p o n a	2708	c288 v042 c105 v130	646	bann1247
3050	Singhi	ashes	abux	a b u x	700	v130 c254 v027 c772	646	baub1235
3051	Banggi	ashes	awu	a w u	700	v130 c457 v027	646	bong1289
3604	Merina_Malagasy	at	amj	a m j	1142	v130 c239 c564	1461	plat1254
3605	Thao	at	i	i	52	v191	1461	thao1240
3606	Palauan	at	er	e r	1375	v200 c151	1461	pala1344
3607	Tunjung	at	deʔ	d e ʔ	86	c143 v200 c405	1461	tunj1244
3608	Bare'e	at	ri	r i	86	c151 v191	1461	pamo1252
3609	Iban	at	ba	b a	708	c254 v130	1461	iban1264
3610	Iban	at	di	d i	86	c143 v191	1461	iban1264
3611	Berawan_Long_Terawan	at	atəʔ	a t ə ʔ	681	v130 c118 v155 c405	1461	west2564
3612	Moken	at	tʰiː	tʰ iː	86	c136 v183	1461	moke1242
3613	Hanunoo	at	sa	s a	342	c087 v130	1461	hanu1241
3614	Tetum	at	iha	i h a	-86	v191 c401 v130	1461	tetu1246
3615	Mailu	at	de	d e	-52	c143 v200	1461	mail1248
3616	Nias	at	ba	b a	708	c254 v130	1461	nias1242
3617	Central Amis	at	i	i	52	v191	1461	amis1246
3618	Chamorro	at	gi	g i	86	c824 v191	1461	cham1312
3619	Singhi	at	daːŋ	d aː ŋ	2832	c143 v137 c795	1461	baub1235
3620	Banggi	at	ki	k i	86	c831 v191	1461	bong1289
239	Maloh	back	balakaŋ	b a l a k a ŋ	838	c254 v130 c548 v130 c831 v130 c795	1291	emba1238
240	Thao	back	rikus	r i k u s	832	c151 v191 c831 v027 c087	1291	thao1240
241	Palauan	back	uulk	u u l k	1259	v027 v027 c548 c831	1291	pala1344
242	Tunjung	back	puŋuŋ	p u ŋ u ŋ	621	c288 v027 c795 v027 c795	1291	tunj1244
243	Bare'e	back	taliku	t a l i k u	832	c118 v130 c548 v191 c831 v027	1291	pamo1252
244	Iban	back	belakaŋ	b e l a k a ŋ	838	c254 v200 c548 v130 c831 v130 c795	1291	iban1264
245	Berawan_Long_Terawan	back	likon	l i k o n	832	c548 v191 c831 v042 c105	1291	west2564
246	Moken	back	lekoːt	l e k oː t	832	c548 v200 c831 v035 c118	1291	moke1242
247	Hanunoo	back	daju	d a j u	1801	c143 v130 c564 v027	1291	hanu1241
248	Tetum	back	kotːuk	k o tː u k	111	c831 v042 c128 v027 c831	1291	tetu1246
249	Mailu	back	deniabo	d e n i a b o	-157	c143 v200 c105 v191 v130 c254 v042	1291	mail1248
250	Mailu	back	doe	d o e	1940	c143 v042 v200	1291	mail1248
251	Tsou	back	fʔuhu	f ʔ u h u	348	c447 c405 v027 c401 v027	1291	tsou1248
252	Nias	back	hulu	h u l u	2229	c401 v027 c548 v027	1291	nias1242
253	Central Amis	back	kulur	k u l u r	2339	c831 v027 c548 v027 c151	1291	amis1246
254	Central Amis	back	koror	k o r o r	2340	c831 v042 c151 v042 c151	1291	amis1246
255	Banoni	back	tsugʰi	t s u gʰ i	2608	c118 c087 v027 c829 v191	1291	bann1247
256	Singhi	back	dug	d u g	2749	c143 v027 c824	1291	baub1235
3442	Maloh	bad, evil	ajau	a j a u	-130	v130 c564 v130 v027	1292	emba1238
3443	Merina_Malagasy	bad, evil	ratsj	r a t s j	1136	c151 v130 c118 c087 c564	1292	plat1254
3444	Thao	bad, evil	makarman	m a k a r m a n	1239	c239 v130 c831 v130 c151 c239 v130 c105	1292	thao1240
3445	Palauan	bad, evil	mekŋit	m e k ŋ i t	1369	c239 v200 c831 c795 v191 c118	1292	pala1344
3446	Tunjung	bad, evil	kaheʔ#pajik	k a h e ʔ _ p a j i k	1463	c831 v130 c401 v200 c405 m001 c288 v130 c564 v191 c831	1292	tunj1244
3447	Bare'e	bad, evil	majaʔa	m a j a ʔ a	130	c239 v130 c564 v130 c405 v130	1292	pamo1252
3448	Iban	bad, evil	jaiʔ	j a i ʔ	130	c564 v130 v191 c405	1292	iban1264
3449	Berawan_Long_Terawan	bad, evil	jeʔ	j e ʔ	130	c564 v200 c405	1292	west2564
3450	Moken	bad, evil	ʔaduːt	ʔ a d uː t	1776	c405 v130 c143 v019 c118	1292	moke1242
3451	Hanunoo	bad, evil	daʔut	d a ʔ u t	130	c143 v130 c405 v027 c118	1292	hanu1241
3452	Wuna	bad, evil	habarubaru	h a b a r u b a r u	1880	c401 v130 c254 v130 c151 v027 c254 v130 c151 v027	1292	muna1247
3453	Tetum	bad, evil	aːt	aː t	-130	v137 c118	1292	tetu1246
3454	Mailu	bad, evil	oreore	o r e o r e	2065	v042 c151 v200 v042 c151 v200	1292	mail1248
3455	Tsou	bad, evil	kui	k u i	489	c831 v027 v191	1292	tsou1248
3456	Nias	bad, evil	lõ#sõxi	l õ _ s õ x i	2313	c548 v038 m001 c087 v038 c772 v191	1292	nias1242
3457	Central Amis	bad, evil	tatiʔih	t a t i ʔ i h	2486	c118 v130 c118 v191 c405 v191 c401	1292	amis1246
3458	Chamorro	bad, evil	baba	b a b a	666	c254 v130 c254 v130	1292	cham1312
3459	Banoni	bad, evil	sara	s a r a	2728	c087 v130 c151 v130	1292	bann1247
3460	Banoni	bad, evil	sabau	s a b a u	2729	c087 v130 c254 v130 v027	1292	bann1247
3461	Singhi	bad, evil	jaːt	j aː t	130	c564 v137 c118	1292	baub1235
3462	Banggi	bad, evil	endod	e n d o d	2881	v200 c105 c143 v042 c143	1292	bong1289
257	Maloh	belly	bataŋ	b a t a ŋ	146	c254 v130 c118 v130 c795	1251	emba1238
258	Merina_Malagasy	belly	kibo	k i b o	1058	c831 v191 c254 v042	1251	plat1254
259	Thao	belly	tiaz	t i a z	17	c118 v191 v130 c078	1251	thao1240
260	Palauan	belly	diil	d i i l	-17	c143 v191 v191 c548	1251	pala1344
261	Tunjung	belly	naiʔ	n a i ʔ	1404	c105 v130 v191 c405	1251	tunj1244
262	Bare'e	belly	kompo	k o m p o	249	c831 v042 c239 c288 v042	1251	pamo1252
263	Iban	belly	perut	p e r u t	840	c288 v200 c151 v027 c118	1251	iban1264
264	Berawan_Long_Terawan	belly	tijan	t i j a n	17	c118 v191 c564 v130 c105	1251	west2564
265	Moken	belly	lakeʔ	l a k e ʔ	1707	c548 v130 c831 v200 c405	1251	moke1242
266	Hanunoo	belly	tijan	t i j a n	17	c118 v191 c564 v130 c105	1251	hanu1241
267	Wuna	belly	tagʰi	t a gʰ i	76	c118 v130 c829 v191	1251	muna1247
268	Tetum	belly	kabun	k a b u n	-249	c831 v130 c254 v027 c105	1251	tetu1246
269	Mailu	belly	amara	a m a r a	1941	v130 c239 v130 c151 v130	1251	mail1248
270	Tsou	belly	bʉeo	b ʉ e o	2103	c254 v102 v200 v042	1251	tsou1248
271	Nias	belly	talu	t a l u	2230	c118 v130 c548 v027	1251	nias1242
272	Central Amis	belly	tial	t i a l	17	c118 v191 v130 c548	1251	amis1246
273	Central Amis	belly	tial	t i a l	17	c118 v191 v130 c548	1251	amis1246
274	Chamorro	belly	tujan	t u j a n	17	c118 v027 c564 v130 c105	1251	cham1312
275	Banoni	belly	kobi	k o b i	-674	c831 v042 c254 v191	1251	bann1247
276	Singhi	belly	tain	t a i n	17	c118 v130 v191 c105	1251	baub1235
277	Banggi	belly	tiagn	t i a g n	17	c118 v191 v130 c824 c105	1251	bong1289
3659	Maloh	below	ijauŋ	i j a u ŋ	1044	v191 c564 v130 v027 c795	1485	emba1238
3660	Merina_Malagasy	below	ambanj	a m b a n j	1145	v130 c239 c254 v130 c105 c564	1485	plat1254
3661	Thao	below	ipruq	i p r u q	1242	v191 c288 c151 v027 c751	1485	thao1240
3662	Palauan	below	eou	e o u	1377	v200 v042 v027	1485	pala1344
3663	Tunjung	below	iweːq	i w eː q	1466	v191 c457 v202 c751	1485	tunj1244
3664	Bare'e	below	ri#ara	r i _ a r a	-602	c151 v191 m001 v130 c151 v130	1485	pamo1252
3665	Iban	below	baroh	b a r o h	1613	c254 v130 c151 v042 c401	1485	iban1264
3666	Berawan_Long_Terawan	below	ki#ləpːu	k i _ l ə pː u	1689	c831 v191 m001 c548 v155 c259 v027	1485	west2564
3667	Moken	below	ləbuːk	l ə b uː k	1781	c548 v155 c254 v019 c831	1485	moke1242
3668	Hanunoo	below	lawud	l a w u d	-602	c548 v130 c457 v027 c143	1485	hanu1241
3669	Tetum	below	kraik	k r a i k	1920	c831 c151 v130 v191 c831	1485	tetu1246
3670	Mailu	below	auna	a u n a	2071	v130 v027 c105 v130	1485	mail1248
3671	Mailu	below	godana	g o d a n a	2072	c824 v042 c143 v130 c105 v130	1485	mail1248
3672	Tsou	below	nosʔoeːʉ	n o s ʔ o eː ʉ	2213	c105 v042 c087 c405 v042 v202 v102	1485	tsou1248
3673	Nias	below	tou	t o u	2320	c118 v042 v027	1485	nias1242
3674	Central Amis	below	laʔnu	l a ʔ n u	2496	c548 v130 c405 c105 v027	1485	amis1246
3675	Banoni	below	kopona	k o p o n a	713	c831 v042 c288 v042 c105 v130	1485	bann1247
3676	Singhi	below	de#dau	d e _ d a u	2834	c143 v200 m001 c143 v130 v027	1485	baub1235
3677	Singhi	below	riboeʔ	r i b o e ʔ	2835	c151 v191 c254 v042 v200 c405	1485	baub1235
3678	Banggi	below	kisiduŋ	k i s i d u ŋ	2885	c831 v191 c087 v191 c143 v027 c795	1485	bong1289
3190	Maloh	big	bara	b a r a	1037	c254 v130 c151 v130	1202	emba1238
3191	Merina_Malagasy	big	lehibé	l e h i b e	1130	c548 v200 c401 v191 c254 v200	1202	plat1254
3192	Palauan	big	klou	k l o u	1360	c831 c548 v042 v027	1202	pala1344
3193	Tunjung	big	hajaʔ	h a j a ʔ	606	c401 v130 c564 v130 c405	1202	tunj1244
3194	Bare'e	big	baŋke	b a ŋ k e	-594	c254 v130 c795 c831 v200	1202	pamo1252
3195	Iban	big	besai	b e s a i	354	c254 v200 c087 v130 v191	1202	iban1264
3196	Berawan_Long_Terawan	big	kijih	k i j i h	-606	c831 v191 c564 v191 c401	1202	west2564
3197	Moken	big	ʔadaʔ	ʔ a d a ʔ	1771	c405 v130 c143 v130 c405	1202	moke1242
3198	Hanunoo	big	daka	d a k a	558	c143 v130 c831 v130	1202	hanu1241
3199	Hanunoo	big	laʔun	l a ʔ u n	1840	c548 v130 c405 v027 c105	1202	hanu1241
3200	Wuna	big	nobala	n o b a l a	456	c105 v042 c254 v130 c548 v130	1202	muna1247
3201	Mailu	big	ogoda	o g o d a	2052	v042 c824 v042 c143 v130	1202	mail1248
3202	Tsou	big	loeo	l o e o	2200	c548 v042 v200 v042	1202	tsou1248
3203	Nias	big	ebua	e b u a	2306	v200 c254 v027 v130	1202	nias1242
3204	Central Amis	big	aŋaj	a ŋ a j	2470	v130 c795 v130 c564	1202	amis1246
3205	Central Amis	big	tataqaŋ	t a t a q a ŋ	2471	c118 v130 c118 v130 c751 v130 c795	1202	amis1246
3206	Central Amis	big	tataʔak	t a t a ʔ a k	2472	c118 v130 c118 v130 c405 v130 c831	1202	amis1246
3207	Central Amis	big	tataʔaŋ	t a t a ʔ a ŋ	2473	c118 v130 c118 v130 c405 v130 c795	1202	amis1246
3208	Chamorro	big	dankolo	d a n k o l o	-558	c143 v130 c105 c831 v042 c548 v042	1202	cham1312
3209	Banoni	big	baŋana	b a ŋ a n a	2716	c254 v130 c795 v130 c105 v130	1202	bann1247
3210	Banoni	big	gari	g a r i	2717	c824 v130 c151 v191	1202	bann1247
3211	Singhi	big	ajux	a j u x	606	v130 c564 v027 c772	1202	baub1235
3212	Banggi	big	midia	m i d i a	2877	c239 v191 c143 v191 v130	1202	bong1289
2003	Maloh	bird	buroŋ	b u r o ŋ	583	c254 v027 c151 v042 c795	937	emba1238
2004	Thao	bird	rumfaz	r u m f a z	1207	c151 v027 c239 c447 v130 c078	937	thao1240
2005	Palauan	bird	suebek#el#cʰarm	s u e b e k _ e l _ cʰ a r m	1319	c087 v027 v200 c254 v200 c831 m001 v200 c548 m001 c598 v130 c151 c239	937	pala1344
2006	Tunjung	bird	əmpuluʔ	ə m p u l u ʔ	1443	v155 c239 c288 v027 c548 v027 c405	937	tunj1244
2007	Bare'e	bird	tonci	t o n c i	1518	c118 v042 c105 c600 v191	937	pamo1252
2008	Iban	bird	buroŋ	b u r o ŋ	583	c254 v027 c151 v042 c795	937	iban1264
2009	Berawan_Long_Terawan	bird	manoʔ	m a n o ʔ	381	c239 v130 c105 v042 c405	937	west2564
2010	Moken	bird	cicum	c i c u m	1752	c600 v191 c600 v027 c239	937	moke1242
2011	Hanunoo	bird	manuk	m a n u k	381	c239 v130 c105 v027 c831	937	hanu1241
2012	Wuna	bird	manumanu	m a n u m a n u	381	c239 v130 c105 v027 c239 v130 c105 v027	937	muna1247
2013	Tetum	bird	manu#fuʔik	m a n u _ f u ʔ i k	381	c239 v130 c105 v027 m001 c447 v027 c405 v191 c831	937	tetu1246
2014	Mailu	bird	manu	m a n u	381	c239 v130 c105 v027	937	mail1248
2015	Tsou	bird	zomu	z o m u	213	c078 v042 c239 v027	937	tsou1248
2016	Nias	bird	fofo	f o f o	2280	c447 v042 c447 v042	937	nias1242
2017	Central Amis	bird	tupi	t u p i	2410	c118 v027 c288 v191	937	amis1246
2018	Central Amis	bird	ajam	a j a m	213	v130 c564 v130 c239	937	amis1246
2019	Banoni	bird	manugʰu	m a n u gʰ u	381	c239 v130 c105 v027 c829 v027	937	bann1247
2020	Singhi	bird	manuk	m a n u k	381	c239 v130 c105 v027 c831	937	baub1235
2021	Banggi	bird	bohed	b o h e d	2863	c254 v042 c401 v200 c143	937	bong1289
3052	Maloh	black	intarum	i n t a r u m	-474	v191 c105 c118 v130 c151 v027 c239	163	emba1238
3053	Merina_Malagasy	black	maintj	m a i n t j	474	c239 v130 v191 c105 c118 c564	163	plat1254
3054	Thao	black	maqusum	m a q u s u m	109	c239 v130 c751 v027 c087 v027 c239	163	thao1240
3055	Palauan	black	cʰedelekélek	cʰ e d e l e k e l e k	1355	c598 v200 c143 v200 c548 v200 c831 v200 c548 v200 c831	163	pala1344
3056	Tunjung	black	pərəmaʔ	p ə r ə m a ʔ	1455	c288 v155 c151 v155 c239 v130 c405	163	tunj1244
3057	Bare'e	black	maeta	m a e t a	474	c239 v130 v200 c118 v130	163	pamo1252
3058	Iban	black	itam	i t a m	474	v191 c118 v130 c239	163	iban1264
3059	Iban	black	celum	c e l u m	402	c600 v200 c548 v027 c239	163	iban1264
3060	Berawan_Long_Terawan	black	mitːəm	m i tː ə m	474	c239 v191 c128 v155 c239	163	west2564
3061	Moken	black	ketam	k e t a m	474	c831 v200 c118 v130 c239	163	moke1242
3062	Hanunoo	black	agiwan	a g i w a n	1836	v130 c824 v191 c457 v130 c105	163	hanu1241
3063	Hanunoo	black	mabiru	m a b i r u	1837	c239 v130 c254 v191 c151 v027	163	hanu1241
3064	Wuna	black	nogʰigʰito	n o gʰ i gʰ i t o	474	c105 v042 c829 v191 c829 v191 c118 v042	163	muna1247
3065	Tetum	black	metan	m e t a n	474	c239 v200 c118 v130 c105	163	tetu1246
3066	Mailu	black	dubaduba	d u b a d u b a	671	c143 v027 c254 v130 c143 v027 c254 v130	163	mail1248
3067	Tsou	black	kuaoŋa	k u a o ŋ a	2195	c831 v027 v130 v042 c795 v130	163	tsou1248
3068	Nias	black	aitõ	a i t õ	474	v130 v191 c118 v038	163	nias1242
3069	Central Amis	black	kuhetiŋaj	k u h e t i ŋ a j	2460	c831 v027 c401 v200 c118 v191 c795 v130 c564	163	amis1246
3070	Central Amis	black	kuhtiŋ	k u h t i ŋ	2461	c831 v027 c401 c118 v191 c795	163	amis1246
3071	Chamorro	black	atːiloŋ	a tː i l o ŋ	-474	v130 c128 v191 c548 v042 c795	163	cham1312
3072	Banoni	black	naŋiri	n a ŋ i r i	2709	c105 v130 c795 v191 c151 v191	163	bann1247
3073	Banoni	black	nunumini	n u n u m i n i	2710	c105 v027 c105 v027 c239 v191 c105 v191	163	bann1247
3074	Singhi	black	suŋut	s u ŋ u t	2809	c087 v027 c795 v027 c118	163	baub1235
3075	Banggi	black	modom	m o d o m	-474	c239 v042 c143 v042 c239	163	bong1289
441	Maloh	blood	daraʔ	d a r a ʔ	572	c143 v130 c151 v130 c405	946	emba1238
442	Merina_Malagasy	blood	ra	r a	572	c151 v130	946	plat1254
443	Thao	blood	talhum	t a l h u m	1171	c118 v130 c548 c401 v027 c239	946	thao1240
444	Palauan	blood	rasecʰ	r a s e cʰ	1264	c151 v130 c087 v200 c598	946	pala1344
445	Tunjung	blood	rahaʔ	r a h a ʔ	572	c151 v130 c401 v130 c405	946	tunj1244
446	Bare'e	blood	daː	d aː	572	c143 v137	946	pamo1252
447	Iban	blood	darah	d a r a h	572	c143 v130 c151 v130 c401	946	iban1264
448	Berawan_Long_Terawan	blood	səma	s ə m a	346	c087 v155 c239 v130	946	west2564
449	Moken	blood	dalaːk	d a l aː k	572	c143 v130 c548 v137 c831	946	moke1242
450	Hanunoo	blood	duguʔ	d u g u ʔ	396	c143 v027 c824 v027 c405	946	hanu1241
451	Wuna	blood	rea	r e a	572	c151 v200 v130	946	muna1247
452	Tetum	blood	raːn	r aː n	572	c151 v137 c105	946	tetu1246
453	Mailu	blood	lala	l a l a	572	c548 v130 c548 v130	946	mail1248
454	Tsou	blood	hmueu	h m u e u	2109	c401 c239 v027 v200 v027	946	tsou1248
455	Nias	blood	do	d o	572	c143 v042	946	nias1242
456	Central Amis	blood	remes	r e m e s	2345	c151 v200 c239 v200 c087	946	amis1246
457	Banoni	blood	ŋatsi	ŋ a t s i	2615	c795 v130 c118 c087 v191	946	bann1247
458	Singhi	blood	doja	d o j a	572	c143 v042 c564 v130	946	baub1235
459	Banggi	blood	raːh	r aː h	572	c151 v137 c401	946	bong1289
278	Maloh	bone	tulaŋ	t u l a ŋ	644	c118 v027 c548 v130 c795	1394	emba1238
279	Merina_Malagasy	bone	taolana	t a o l a n a	644	c118 v130 v042 c548 v130 c105 v130	1394	plat1254
280	Thao	bone	puqu	p u q u	1167	c288 v027 c751 v027	1394	thao1240
281	Palauan	bone	cʰiuis	cʰ i u i s	1260	c598 v191 v027 v191 c087	1394	pala1344
282	Tunjung	bone	lah	l a h	1405	c548 v130 c401	1394	tunj1244
283	Bare'e	bone	wuku	w u k u	475	c457 v027 c831 v027	1394	pamo1252
284	Iban	bone	tulaŋ	t u l a ŋ	644	c118 v027 c548 v130 c795	1394	iban1264
285	Berawan_Long_Terawan	bone	tulaŋ	t u l a ŋ	644	c118 v027 c548 v130 c795	1394	west2564
286	Moken	bone	kəlaːn	k ə l aː n	644	c831 v155 c548 v137 c105	1394	moke1242
287	Hanunoo	bone	butʔul	b u t ʔ u l	128	c254 v027 c118 c405 v027 c548	1394	hanu1241
288	Wuna	bone	buku	b u k u	475	c254 v027 c831 v027	1394	muna1247
289	Tetum	bone	ruʔin	r u ʔ i n	778	c151 v027 c405 v191 c105	1394	tetu1246
290	Mailu	bone	kisa	k i s a	1942	c831 v191 c087 v130	1394	mail1248
291	Tsou	bone	cʉ́ehʉ	c ʉ e h ʉ	644	c600 v102 v200 c401 v102	1394	tsou1248
292	Nias	bone	tõla	t õ l a	-644	c118 v038 c548 v130	1394	nias1242
293	Central Amis	bone	ukak	u k a k	22	v027 c831 v130 c831	1394	amis1246
294	Central Amis	bone	okak	o k a k	22	v042 c831 v130 c831	1394	amis1246
295	Central Amis	bone	ukak	u k a k	22	v027 c831 v130 c831	1394	amis1246
296	Banoni	bone	sipana	s i p a n a	2609	c087 v191 c288 v130 c105 v130	1394	bann1247
297	Singhi	bone	turaŋ	t u r a ŋ	644	c118 v027 c151 v130 c795	1394	baub1235
298	Banggi	bone	tulagn	t u l a g n	644	c118 v027 c548 v130 c824 c105	1394	bong1289
2332	Maloh	branch	dan	d a n	227	c143 v130 c105	1531	emba1238
2333	Merina_Malagasy	branch	rahaka	r a h a k a	1112	c151 v130 c401 v130 c831 v130	1531	plat1254
2334	Thao	branch	pana	p a n a	662	c288 v130 c105 v130	1531	thao1240
2335	Palauan	branch	racʰel	r a cʰ e l	-227	c151 v130 c598 v200 c548	1531	pala1344
2336	Tunjung	branch	raːatn	r aː a t n	1447	c151 v137 v130 c118 c105	1531	tunj1244
2337	Bare'e	branch	raʔa	r a ʔ a	227	c151 v130 c405 v130	1531	pamo1252
2338	Iban	branch	dan	d a n	227	c143 v130 c105	1531	iban1264
2339	Berawan_Long_Terawan	branch	diʔən	d i ʔ ə n	227	c143 v191 c405 v155 c105	1531	west2564
2340	Moken	branch	dakaːŋ	d a k aː ŋ	227	c143 v130 c831 v137 c795	1531	moke1242
2341	Hanunoo	branch	saŋa	s a ŋ a	148	c087 v130 c795 v130	1531	hanu1241
2342	Wuna	branch	ragʰa	r a gʰ a	227	c151 v130 c829 v130	1531	muna1247
2343	Tetum	branch	watːan	w a tː a n	1910	c457 v130 c128 v130 c105	1531	tetu1246
2344	Mailu	branch	daga	d a g a	227	c143 v130 c824 v130	1531	mail1248
2345	Mailu	branch	dana	d a n a	227	c143 v130 c105 v130	1531	mail1248
2346	Tsou	branch	éhti	e h t i	2170	v200 c401 c118 v191	1531	tsou1248
2347	Tsou	branch	ehtisi	e h t i s i	2171	v200 c401 c118 v191 c087 v191	1531	tsou1248
2348	Nias	branch	daha	d a h a	227	c143 v130 c401 v130	1531	nias1242
2349	Central Amis	branch	capaʔ	c a p a ʔ	2427	c600 v130 c288 v130 c405	1531	amis1246
2350	Central Amis	branch	cipaʔ	c i p a ʔ	2428	c600 v191 c288 v130 c405	1531	amis1246
2351	Banoni	branch	nakona	n a k o n a	2676	c105 v130 c831 v042 c105 v130	1531	bann1247
2352	Singhi	branch	daːn	d aː n	227	c143 v137 c105	1531	baub1235
2353	Banggi	branch	saŋa	s a ŋ a	148	c087 v130 c795 v130	1531	bong1289
338	Maloh	breast	susu	s u s u	331	c087 v027 c087 v027	1402	emba1238
339	Merina_Malagasy	breast	nono	n o n o	205	c105 v042 c105 v042	1402	plat1254
340	Thao	breast	tutu	t u t u	331	c118 v027 c118 v027	1402	thao1240
341	Palauan	breast	tut	t u t	331	c118 v027 c118	1402	pala1344
342	Tunjung	breast	tosoq	t o s o q	1407	c118 v042 c087 v042 c751	1402	tunj1244
343	Bare'e	breast	susu	s u s u	331	c087 v027 c087 v027	1402	pamo1252
344	Iban	breast	tusu	t u s u	331	c118 v027 c087 v027	1402	iban1264
345	Berawan_Long_Terawan	breast	iteʔ	i t e ʔ	300	v191 c118 v200 c405	1402	west2564
346	Moken	breast	dadaʔ	d a d a ʔ	755	c143 v130 c143 v130 c405	1402	moke1242
347	Hanunoo	breast	susu	s u s u	331	c087 v027 c087 v027	1402	hanu1241
348	Wuna	breast	titi	t i t i	300	c118 v191 c118 v191	1402	muna1247
349	Tetum	breast	susun	s u s u n	331	c087 v027 c087 v027 c105	1402	tetu1246
350	Mailu	breast	hama	h a m a	1944	c401 v130 c239 v130	1402	mail1248
351	Tsou	breast	nunʔu	n u n ʔ u	205	c105 v027 c105 c405 v027	1402	tsou1248
352	Nias	breast	fosu	f o s u	331	c447 v042 c087 v027	1402	nias1242
353	Nias	breast	susu	s u s u	331	c087 v027 c087 v027	1402	nias1242
354	Central Amis	breast	faluhaŋ	f a l u h a ŋ	2341	c447 v130 c548 v027 c401 v130 c795	1402	amis1246
355	Central Amis	breast	falohaŋ	f a l o h a ŋ	2342	c447 v130 c548 v042 c401 v130 c795	1402	amis1246
356	Central Amis	breast	cucu	c u c u	331	c600 v027 c600 v027	1402	amis1246
357	Chamorro	breast	susu	s u s u	331	c087 v027 c087 v027	1402	cham1312
358	Banoni	breast	su	s u	331	c087 v027	1402	bann1247
359	Banggi	breast	dudu	d u d u	759	c143 v027 c143 v027	1402	bong1289
1126	Maloh	child	anak	a n a k	143	v130 c105 v130 c831	2099	emba1238
