ID	DOCULECT	CONCEPT	IPA	TOKENS	COGID	CLPA_IDS	CONCEPTICON_ID	GLOTTOLOG
1091	Likrisovskoje Khanty	neck	sæːpəθ	s æː p ə θ	113	c087 v199 c288 v155 c413	1333	khan1273
1092	Malyj Jugan Khanty	neck	sæːpəɬ	s æː p ə ɬ	113	c087 v199 c288 v155 c534	1333	khan1273
1093	Tremjugan Khanty	neck	sæːpəɬ	s æː p ə ɬ	113	c087 v199 c288 v155 c534	1333	mans1258
1094	Jugan Khanty	neck	sæːpəɬ	s æː p ə ɬ	113	c087 v199 c288 v155 c534	1333	khan1273
1095	Upper Demjanka Khanty	neck	sæːpət	s æː p ə t	113	c087 v199 c288 v155 c118	1333	khan1273
1096	Nizjam Khanty	neck	saːpət	s aː p ə t	113	c087 v137 c288 v155 c118	1333	khan1273
1097	Sherkaly Khanty	neck	saːpət	s aː p ə t	113	c087 v137 c288 v155 c118	1333	khan1273
1098	Kazym Khanty	neck	saːpəɬ	s aː p ə ɬ	113	c087 v137 c288 v155 c534	1333	khan1273
1099	Synja Khanty	neck	saːpəl	s aː p ə l	113	c087 v137 c288 v155 c548	1333	khan1273
1100	Obdorsk Khanty	neck	sæːpəl	s æː p ə l	113	c087 v199 c288 v155 c548	1333	khan1273
1101	North Mansi	new	iʎp	i ʎ p	114	v191 c582 c288	1231	mans1258
1102	Middle Lozva Mansi	new	ʎæʎpəl	ʎ æ ʎ p ə l	114	c582 v198 c582 c288 v155 c548	1231	mans1258
1103	Lower Lozva Mansi	new	ʎæʎpəl	ʎ æ ʎ p ə l	114	c582 v198 c582 c288 v155 c548	1231	
1104	Pelymka Mansi	new	ʎæʎpəl	ʎ æ ʎ p ə l	114	c582 v198 c582 c288 v155 c548	1231	mans1258
1105	Konda Mansi	new	jelpəl	j e l p ə l	114	c564 v200 c548 c288 v155 c548	1231	khan1273
1106	Tavda Mansi	new	elpəʎ	e l p ə ʎ	114	v200 c548 c288 v155 c582	1231	mans1258
1107	Vakh Khanty	new	jeləw	j e l ə w	114	c564 v200 c548 v155 c457	1231	khan1273
1108	Verkhne-Kalymsk Khanty	new	jeləw	j e l ə w	114	c564 v200 c548 v155 c457	1231	khan1273
1109	Vasjugan Khanty	new	jeləw	j e l ə w	114	c564 v200 c548 v155 c457	1231	khan1273
1110	Vartovskoje Khanty	new	jeɬəw	j e ɬ ə w	114	c564 v200 c534 v155 c457	1231	khan1273
1111	Likrisovskoje Khanty	new	jeθəp	j e θ ə p	114	c564 v200 c413 v155 c288	1231	khan1273
1112	Malyj Jugan Khanty	new	jeɬəp	j e ɬ ə p	114	c564 v200 c534 v155 c288	1231	khan1273
1113	Tremjugan Khanty	new	jeɬəp	j e ɬ ə p	114	c564 v200 c534 v155 c288	1231	mans1258
1114	Jugan Khanty	new	jeɬəp	j e ɬ ə p	114	c564 v200 c534 v155 c288	1231	khan1273
1115	Upper Demjanka Khanty	new	jetəp	j e t ə p	114	c564 v200 c118 v155 c288	1231	khan1273
1116	Konda Khanty	new	jetəp	j e t ə p	114	c564 v200 c118 v155 c288	1231	khan1273
1117	Nizjam Khanty	new	jitəp	j i t ə p	114	c564 v191 c118 v155 c288	1231	khan1273
1118	Sherkaly Khanty	new	jatəp	j a t ə p	114	c564 v130 c118 v155 c288	1231	khan1273
1119	Kazym Khanty	new	jiɬəp	j i ɬ ə p	114	c564 v191 c534 v155 c288	1231	khan1273
1120	Synja Khanty	new	jaləp	j a l ə p	114	c564 v130 c548 v155 c288	1231	khan1273
1121	Obdorsk Khanty	new	jiːləp	j iː l ə p	114	c564 v183 c548 v155 c288	1231	khan1273
1122	North Mansi	night	eːt	eː t	115	v202 c118	1233	mans1258
1123	Middle Lozva Mansi	night	jiː	j iː	116	c564 v183	1233	mans1258
1124	Lower Lozva Mansi	night	i	i	116	v191	1233	
1125	Pelymka Mansi	night	jiː	j iː	116	c564 v183	1233	mans1258
1126	Konda Mansi	night	jə	j ə	116	c564 v155	1233	khan1273
1127	Tavda Mansi	night	jiː	j iː	116	c564 v183	1233	mans1258
1128	Vakh Khanty	night	jej	j e j	116	c564 v200 c564	1233	khan1273
1129	Verkhne-Kalymsk Khanty	night	jej	j e j	116	c564 v200 c564	1233	khan1273
1130	Vasjugan Khanty	night	ej	e j	116	v200 c564	1233	khan1273
1131	Vartovskoje Khanty	night	jej	j e j	116	c564 v200 c564	1233	khan1273
1132	Malyj Jugan Khanty	night	æːt	æː t	115	v199 c118	1233	khan1273
1133	Tremjugan Khanty	night	æːt	æː t	115	v199 c118	1233	mans1258
1134	Jugan Khanty	night	æːt	æː t	115	v199 c118	1233	khan1273
1135	Upper Demjanka Khanty	night	æːt	æː t	115	v199 c118	1233	khan1273
1136	Konda Khanty	night	æːt	æː t	115	v199 c118	1233	khan1273
1137	Nizjam Khanty	night	aːt	aː t	115	v137 c118	1233	khan1273
1138	Sherkaly Khanty	night	aːt	aː t	115	v137 c118	1233	khan1273
1139	Kazym Khanty	night	aːt	aː t	115	v137 c118	1233	khan1273
1140	Synja Khanty	night	aːt	aː t	115	v137 c118	1233	khan1273
1141	Obdorsk Khanty	night	æːt	æː t	115	v199 c118	1233	khan1273
1142	North Mansi	nose	ɲol	ɲ o l	117	c589 v042 c548	1221	mans1258
1143	Middle Lozva Mansi	nose	ɲal	ɲ a l	117	c589 v130 c548	1221	mans1258
1144	Lower Lozva Mansi	nose	ɲal	ɲ a l	117	c589 v130 c548	1221	
1145	Pelymka Mansi	nose	ɲal	ɲ a l	117	c589 v130 c548	1221	mans1258
1146	Konda Mansi	nose	ɲɔl	ɲ ɔ l	117	c589 v067 c548	1221	khan1273
1147	Tavda Mansi	nose	ɲɔl	ɲ ɔ l	117	c589 v067 c548	1221	mans1258
1148	Vakh Khanty	nose	ɲol	ɲ o l	117	c589 v042 c548	1221	khan1273
1149	Verkhne-Kalymsk Khanty	nose	ɲol	ɲ o l	117	c589 v042 c548	1221	khan1273
1150	Vasjugan Khanty	nose	ɲol	ɲ o l	117	c589 v042 c548	1221	khan1273
1151	Likrisovskoje Khanty	nose	ɲoθ	ɲ o θ	117	c589 v042 c413	1221	khan1273
1152	Malyj Jugan Khanty	nose	ɲoɬ	ɲ o ɬ	117	c589 v042 c534	1221	khan1273
1153	Tremjugan Khanty	nose	ɲoɬ	ɲ o ɬ	117	c589 v042 c534	1221	mans1258
1154	Jugan Khanty	nose	ɲoɬ	ɲ o ɬ	117	c589 v042 c534	1221	khan1273
1155	Upper Demjanka Khanty	nose	ɲat	ɲ a t	117	c589 v130 c118	1221	khan1273
1156	Konda Khanty	nose	ɲat	ɲ a t	117	c589 v130 c118	1221	khan1273
1157	Nizjam Khanty	nose	ɲot	ɲ o t	117	c589 v042 c118	1221	khan1273
1158	Sherkaly Khanty	nose	ɲot	ɲ o t	117	c589 v042 c118	1221	khan1273
1159	Kazym Khanty	nose	ɲoɬ	ɲ o ɬ	117	c589 v042 c534	1221	khan1273
1160	Synja Khanty	nose	ɲol	ɲ o l	117	c589 v042 c548	1221	khan1273
1161	Obdorsk Khanty	nose	ɲal	ɲ a l	117	c589 v130 c548	1221	khan1273
1162	North Mansi	not	at	a t	118	v130 c118	1240	mans1258
1163	Middle Lozva Mansi	not	at	a t	118	v130 c118	1240	mans1258
1164	Lower Lozva Mansi	not	at	a t	118	v130 c118	1240	
1165	Pelymka Mansi	not	at	a t	118	v130 c118	1240	mans1258
1166	Konda Mansi	not	oɔt	o t	118	v042 c118	1240	khan1273
1167	Tavda Mansi	not	æː	æː	119	v199	1240	mans1258
1168	Vakh Khanty	not	entə	e n t ə	120	v200 c105 c118 v155	1240	khan1273
1169	Vasjugan Khanty	not	entə	e n t ə	120	v200 c105 c118 v155	1240	khan1273
1170	Tremjugan Khanty	not	entə	e n t ə	120	v200 c105 c118 v155	1240	mans1258
1171	Jugan Khanty	not	entə	e n t ə	120	v200 c105 c118 v155	1240	khan1273
1172	Upper Demjanka Khanty	not	en	e n	120	v200 c105	1240	khan1273
1173	Konda Khanty	not	en	e n	120	v200 c105	1240	khan1273
1174	Nizjam Khanty	not	anta	a n t a	120	v130 c105 c118 v130	1240	khan1273
1175	Sherkaly Khanty	not	ant	a n t	120	v130 c105 c118	1240	khan1273
1176	Kazym Khanty	not	an	a n	120	v130 c105	1240	khan1273
1177	Synja Khanty	not	at	a t	120	v130 c118	1240	khan1273
1178	Obdorsk Khanty	not	æn	æ n	120	v198 c105	1240	khan1273
1179	North Mansi	one	akʷ	a kʷ	122	v130 c827	1493	mans1258
1180	Middle Lozva Mansi	one	ækʷ	æ kʷ	122	v198 c827	1493	mans1258
1181	Lower Lozva Mansi	one	æk	æ k	122	v198 c831	1493	
1182	Pelymka Mansi	one	əkʷ	ə kʷ	122	v155 c827	1493	mans1258
1183	Konda Mansi	one	ækʷ	æ kʷ	122	v198 c827	1493	khan1273
1184	Tavda Mansi	one	uχ	u χ	122	v027 c742	1493	mans1258
1185	Vakh Khanty	one	ej	e j	121	v200 c564	1493	khan1273
1186	Verkhne-Kalymsk Khanty	one	ej	e j	121	v200 c564	1493	khan1273
1187	Vasjugan Khanty	one	ej	e j	121	v200 c564	1493	khan1273
1188	Tremjugan Khanty	one	ej	e j	121	v200 c564	1493	mans1258
1189	Jugan Khanty	one	ej	e j	121	v200 c564	1493	khan1273
1190	Upper Demjanka Khanty	one	ej	e j	121	v200 c564	1493	khan1273
1191	Konda Khanty	one	ej	e j	121	v200 c564	1493	khan1273
1192	Nizjam Khanty	one	ij	i j	121	v191 c564	1493	khan1273
1193	Sherkaly Khanty	one	ij	i j	121	v191 c564	1493	khan1273
1194	Kazym Khanty	one	i	i	121	v191	1493	khan1273
1195	Synja Khanty	one	i	i	121	v191	1493	khan1273
1196	Obdorsk Khanty	one	iːj	iː j	121	v183 c564	1493	khan1273
1197	North Mansi	person	eːləmχɔːləs	eː l ə m χ ɔː l ə s	124	v202 c548 v155 c239 c742 v065 c548 v155 c087	683	mans1258
1198	Middle Lozva Mansi	person	qɔls	q ɔ l s	124	c751 v067 c548 c087	683	mans1258
1199	Lower Lozva Mansi	person	qɔls	q ɔ l s	124	c751 v067 c548 c087	683	
1200	Pelymka Mansi	person	qɔləs	q ɔ l ə s	124	c751 v067 c548 v155 c087	683	mans1258
1201	Konda Mansi	person	qoləs	q o l ə s	124	c751 v042 c548 v155 c087	683	khan1273
1202	Tavda Mansi	person	qɔlɔs	q ɔ l ɔ s	124	c751 v067 c548 v067 c087	683	mans1258
1203	Vakh Khanty	person	kasɨː	k a s ɨː	125	c831 v130 c087 v109	683	khan1273
1204	Vasjugan Khanty	person	kasɨː	k a s ɨː	125	c831 v130 c087 v109	683	khan1273
1205	Tremjugan Khanty	person	kantəkkoː	k a n t ə kː oː	126	c831 v130 c105 c118 v155 c825 v035	683	mans1258
1206	Upper Demjanka Khanty	person	χajeːt	χ a j eː t	127	c742 v130 c564 v202 c118	683	khan1273
1207	Konda Khanty	person	χajæːt	χ a j æː t	127	c742 v130 c564 v199 c118	683	khan1273
1208	Nizjam Khanty	person	χojaːt	χ o j aː t	127	c742 v042 c564 v137 c118	683	khan1273
1209	Sherkaly Khanty	person	χojaːt	χ o j aː t	127	c742 v042 c564 v137 c118	683	khan1273
1210	Kazym Khanty	person	χojaːt	χ o j aː t	127	c742 v042 c564 v137 c118	683	khan1273
1211	Synja Khanty	person	χojaːt	χ o j aː t	127	c742 v042 c564 v137 c118	683	khan1273
1212	Obdorsk Khanty	person	neːŋχuːj	n eː ŋ χ uː j	123	c105 v202 c795 c742 v019 c564	683	khan1273
1213	North Mansi	rain	rakʷ	r a kʷ	128	c151 v130 c827	658	mans1258
1214	Middle Lozva Mansi	rain	ræχʷ	r æ χʷ	128	c151 v198 c731	658	mans1258
1215	Lower Lozva Mansi	rain	ræχʷ	r æ χʷ	128	c151 v198 c731	658	
1216	Pelymka Mansi	rain	ræχʷ	r æ χʷ	128	c151 v198 c731	658	mans1258
1217	Konda Mansi	rain	ræχʷ	r æ χʷ	128	c151 v198 c731	658	khan1273
1218	Tavda Mansi	rain	ruχ	r u χ	128	c151 v027 c742	658	mans1258
1219	Vakh Khanty	rain	ɭawətj	ɭ a w ə t j	129	c702 v130 c457 v155 c118 c564	658	khan1273
1220	Verkhne-Kalymsk Khanty	rain	ɭawətj	ɭ a w ə t j	129	c702 v130 c457 v155 c118 c564	658	khan1273
1221	Vasjugan Khanty	rain	ɭawətj	ɭ a w ə t j	129	c702 v130 c457 v155 c118 c564	658	khan1273
1222	Vartovskoje Khanty	rain	ɭɔwətj	ɭ ɔ w ə t j	129	c702 v067 c457 v155 c118 c564	658	khan1273
1223	Likrisovskoje Khanty	rain	ɭopətj	ɭ o p ə t j	129	c702 v042 c288 v155 c118 c564	658	khan1273
1224	Malyj Jugan Khanty	rain	jom	j o m	130	c564 v042 c239	658	khan1273
1225	Tremjugan Khanty	rain	jom	j o m	130	c564 v042 c239	658	mans1258
1226	Jugan Khanty	rain	jom	j o m	130	c564 v042 c239	658	khan1273
1227	Upper Demjanka Khanty	rain	jeːrt	j eː r t	131	c564 v202 c151 c118	658	khan1273
1228	Konda Khanty	rain	jeːrt	j eː r t	131	c564 v202 c151 c118	658	khan1273
1229	Nizjam Khanty	rain	jeːrt	j eː r t	131	c564 v202 c151 c118	658	khan1273
1230	Sherkaly Khanty	rain	jeːr	j eː r	131	c564 v202 c151	658	khan1273
1231	Kazym Khanty	rain	jɛːrt	j ɛː r t	131	c564 v225 c151 c118	658	khan1273
1232	Synja Khanty	rain	jeːr	j eː r	131	c564 v202 c151	658	khan1273
1233	Obdorsk Khanty	rain	jeːrt	j eː r t	131	c564 v202 c151 c118	658	khan1273
1234	North Mansi	red	wɨɣɨr	w ɨ ɣ ɨ r	132	c457 v116 c774 v116 c151	156	mans1258
1235	Middle Lozva Mansi	red	wyir	w yi r	132	c457 d041 c151	156	mans1258
1236	Lower Lozva Mansi	red	œːr	œː r	132	v176 c151	156	
1237	Pelymka Mansi	red	wyɨr	w y ɨ r	132	c457 v166 v116 c151	156	mans1258
1238	Konda Mansi	red	wɨr	w ɨ r	132	c457 v116 c151	156	khan1273
1239	Tavda Mansi	red	uːrqɔr	uː r q ɔ r	132	v019 c151 c751 v067 c151	156	mans1258
1240	Vakh Khanty	red	wertə	w e r t ə	132	c457 v200 c151 c118 v155	156	khan1273
1241	Vasjugan Khanty	red	wertə	w e r t ə	132	c457 v200 c151 c118 v155	156	khan1273
1242	Tremjugan Khanty	red	wertə	w e r t ə	132	c457 v200 c151 c118 v155	156	mans1258
1243	Jugan Khanty	red	wertə	w e r t ə	132	c457 v200 c151 c118 v155	156	khan1273
1244	Upper Demjanka Khanty	red	wertə	w e r t ə	132	c457 v200 c151 c118 v155	156	khan1273
1245	Konda Khanty	red	wertə	w e r t ə	132	c457 v200 c151 c118 v155	156	khan1273
1246	Nizjam Khanty	red	wurtə	w u r t ə	132	c457 v027 c151 c118 v155	156	khan1273
1247	Sherkaly Khanty	red	wurtə	w u r t ə	132	c457 v027 c151 c118 v155	156	khan1273
1248	Kazym Khanty	red	wurtiː	w u r t iː	132	c457 v027 c151 c118 v183	156	khan1273
1249	Synja Khanty	red	wurtiː	w u r t iː	132	c457 v027 c151 c118 v183	156	khan1273
1250	North Mansi	road	ʎɔːŋχ	ʎ ɔː ŋ χ	133	c582 v065 c795 c742	667	mans1258
1251	Middle Lozva Mansi	road	ʎoχ	ʎ o χ	133	c582 v042 c742	667	mans1258
1252	Lower Lozva Mansi	road	ʎoχ	ʎ o χ	133	c582 v042 c742	667	
1253	Pelymka Mansi	road	ʎoːŋq	ʎ oː ŋ q	133	c582 v035 c795 c751	667	mans1258
1254	Konda Mansi	road	ʎoːŋq	ʎ oː ŋ q	133	c582 v035 c795 c751	667	khan1273
1255	Tavda Mansi	road	ʎɔŋ	ʎ ɔ ŋ	133	c582 v067 c795	667	mans1258
1256	Vakh Khanty	road	ɭœːk	ɭ œː k	134	c702 v176 c831	667	khan1273
1257	Verkhne-Kalymsk Khanty	road	ɭœːk	ɭ œː k	134	c702 v176 c831	667	khan1273
1258	Vasjugan Khanty	road	ɭœːk	ɭ œː k	134	c702 v176 c831	667	khan1273
1259	Vartovskoje Khanty	road	ɭœːk	ɭ œː k	134	c702 v176 c831	667	khan1273
1260	Likrisovskoje Khanty	road	ɭeːkʷ	ɭ eː kʷ	134	c702 v202 c827	667	khan1273
1261	Malyj Jugan Khanty	road	ɭeːkʷ	ɭ eː kʷ	134	c702 v202 c827	667	khan1273
1262	Tremjugan Khanty	road	ɭeːkʷ	ɭ eː kʷ	134	c702 v202 c827	667	mans1258
1263	Jugan Khanty	road	ɭeːkʷ	ɭ eː kʷ	134	c702 v202 c827	667	khan1273
1264	Upper Demjanka Khanty	road	pent	p e n t	135	c288 v200 c105 c118	667	khan1273
1265	Konda Khanty	road	pent	p e n t	135	c288 v200 c105 c118	667	khan1273
1266	Nizjam Khanty	road	pant	p a n t	135	c288 v130 c105 c118	667	khan1273
1267	Sherkaly Khanty	road	pant	p a n t	135	c288 v130 c105 c118	667	khan1273
1268	Kazym Khanty	road	pant	p a n t	135	c288 v130 c105 c118	667	khan1273
1269	Synja Khanty	road	juːʃ	j uː ʃ	136	c564 v019 c677	667	khan1273
1270	Obdorsk Khanty	road	joːs	j oː s	136	c564 v035 c087	667	khan1273
1271	North Mansi	root	taːr	t aː r	137	c118 v137 c151	670	mans1258
1272	Middle Lozva Mansi	root	toɔr	t o r	137	c118 v042 c151	670	mans1258
1273	Lower Lozva Mansi	root	tɔːr	t ɔː r	137	c118 v065 c151	670	
1274	Pelymka Mansi	root	tɔːr	t ɔː r	137	c118 v065 c151	670	mans1258
1275	Konda Mansi	root	toɔr	t o r	137	c118 v042 c151	670	khan1273
1276	Tavda Mansi	root	tæːr	t æː r	137	c118 v199 c151	670	mans1258
1277	Vakh Khanty	root	loːr	l oː r	138	c548 v035 c151	670	khan1273
1278	Verkhne-Kalymsk Khanty	root	joːr	j oː r	138	c564 v035 c151	670	khan1273
1279	Vasjugan Khanty	root	joːr	j oː r	138	c564 v035 c151	670	khan1273
1280	Vartovskoje Khanty	root	ɬɔr	ɬ ɔ r	138	c534 v067 c151	670	khan1273
1281	Likrisovskoje Khanty	root	θɔr	θ ɔ r	138	c413 v067 c151	670	khan1273
1282	Malyj Jugan Khanty	root	ɬort	ɬ o r t	138	c534 v042 c151 c118	670	khan1273
1283	Tremjugan Khanty	root	ɬort	ɬ o r t	138	c534 v042 c151 c118	670	mans1258
1284	Jugan Khanty	root	ɬort	ɬ o r t	138	c534 v042 c151 c118	670	khan1273
1285	Konda Khanty	root	tuːrt	t uː r t	138	c118 v019 c151 c118	670	khan1273
1286	North Mansi	round	puːɣər	p uː ɣ ə r	141	c288 v019 c774 v155 c151	1395	mans1258
1287	Middle Lozva Mansi	round	pæːr	p æː r	141	c288 v199 c151	1395	mans1258
1288	Lower Lozva Mansi	round	pæːr	p æː r	141	c288 v199 c151	1395	
1289	Pelymka Mansi	round	pæwər	p æ w ə r	141	c288 v198 c457 v155 c151	1395	mans1258
1290	Konda Mansi	round	pæwər	p æ w ə r	141	c288 v198 c457 v155 c151	1395	khan1273
1291	Tavda Mansi	round	pəur	p əu r	141	c288 d029 c151	1395	mans1258
1292	Vakh Khanty	round	pœːŋɭək	p œː ŋ ɭ ə k	142	c288 v176 c795 c702 v155 c831	1395	khan1273
1293	Vasjugan Khanty	round	pœːŋɭək	p œː ŋ ɭ ə k	142	c288 v176 c795 c702 v155 c831	1395	khan1273
1294	Tremjugan Khanty	round	peŋrək	p e ŋ r ə k	141	c288 v200 c795 c151 v155 c831	1395	mans1258
1295	Jugan Khanty	round	peŋrək	p e ŋ r ə k	141	c288 v200 c795 c151 v155 c831	1395	khan1273
1296	Nizjam Khanty	round	ɲuːmrə	ɲ uː m r ə	143	c589 v019 c239 c151 v155	1395	khan1273
1297	Kazym Khanty	round	ɲɵːmər	ɲ ɵː m ə r	143	c589 v105 c239 v155 c151	1395	khan1273
1298	Synja Khanty	round	ɲuːmər	ɲ uː m ə r	143	c589 v019 c239 v155 c151	1395	khan1273
1299	North Mansi	round	marawi	m a r a w i	139	c239 v130 c151 v130 c457 v191	1395	mans1258
1300	Middle Lozva Mansi	round	mæræu	m æ r ɛu	139	c239 v198 c151 d053	1395	mans1258
1301	Pelymka Mansi	round	mæru	m æ r u	139	c239 v198 c151 v027	1395	mans1258
1302	Konda Mansi	round	mærwə	m æ r w ə	139	c239 v198 c151 c457 v155	1395	khan1273
1303	Konda Khanty	round	jæŋtæː	j æ ŋ t æː	140	c564 v198 c795 c118 v199	1395	khan1273
1304	Nizjam Khanty	round	jeːŋtaː	j eː ŋ t aː	140	c564 v202 c795 c118 v137	1395	khan1273
1305	Kazym Khanty	round	jɛːŋtaː	j ɛː ŋ t aː	140	c564 v225 c795 c118 v137	1395	khan1273
1306	Synja Khanty	round	jeːŋtaː	j eː ŋ t aː	140	c564 v202 c795 c118 v137	1395	khan1273
1307	Obdorsk Khanty	round	jeːŋtæː	j eː ŋ t æː	140	c564 v202 c795 c118 v199	1395	khan1273
1910	North Mansi	salt	solwəl	s o l w ə l	-215	c087 v042 c548 c457 v155 c548	1274	mans1258
1911	Middle Lozva Mansi	salt	sʲæχ	sʲ æ χ	216	c088 v198 c742	1274	mans1258
1912	Lower Lozva Mansi	salt	ʃæχ	ʃ æ χ	216	c677 v198 c742	1274	
1913	Pelymka Mansi	salt	sʲæχ	sʲ æ χ	216	c088 v198 c742	1274	mans1258
1914	Konda Mansi	salt	ʃæχ	ʃ æ χ	216	c677 v198 c742	1274	khan1273
1915	Tavda Mansi	salt	ʧiχ	tʃ i χ	216	c645 v191 c742	1274	mans1258
1916	Vakh Khanty	salt	salnə	s a l n ə	-217	c087 v130 c548 c105 v155	1274	khan1273
1917	Verkhne-Kalymsk Khanty	salt	salnaː	s a l n aː	-217	c087 v130 c548 c105 v137	1274	khan1273
1918	Vasjugan Khanty	salt	salnaː	s a l n aː	-217	c087 v130 c548 c105 v137	1274	khan1273
1919	Vartovskoje Khanty	salt	saɬnə	s a ɬ n ə	-217	c087 v130 c534 c105 v155	1274	khan1273
1920	Likrisovskoje Khanty	salt	saθnə	s a θ n ə	-217	c087 v130 c413 c105 v155	1274	khan1273
1921	Malyj Jugan Khanty	salt	saɬɬə	s a ɬː ə	-217	c087 v130 c532 v155	1274	khan1273
1922	Tremjugan Khanty	salt	saɬɬə	s a ɬː ə	-217	c087 v130 c532 v155	1274	mans1258
1923	Jugan Khanty	salt	saɬɬə	s a ɬː ə	-217	c087 v130 c532 v155	1274	khan1273
1924	Upper Demjanka Khanty	salt	sat	s a t	-217	c087 v130 c118	1274	khan1273
1925	Konda Khanty	salt	sat	s a t	-217	c087 v130 c118	1274	khan1273
1926	Nizjam Khanty	salt	sotə	s o t ə	-217	c087 v042 c118 v155	1274	khan1273
1927	Sherkaly Khanty	salt	sotə	s o t ə	-217	c087 v042 c118 v155	1274	khan1273
1928	Kazym Khanty	salt	soɬ	s o ɬ	-217	c087 v042 c534	1274	khan1273
1929	Obdorsk Khanty	salt	sal	s a l	-217	c087 v130 c548	1274	khan1273
1308	North Mansi	sand	jeːm	j eː m	146	c564 v202 c239	671	mans1258
1309	Middle Lozva Mansi	sand	jiːm	j iː m	146	c564 v183 c239	671	mans1258
1310	Lower Lozva Mansi	sand	jeːm	j eː m	146	c564 v202 c239	671	
1311	Pelymka Mansi	sand	jeːm	j eː m	146	c564 v202 c239	671	mans1258
1312	Konda Mansi	sand	jəm	j ə m	146	c564 v155 c239	671	khan1273
1313	Tavda Mansi	sand	iːm	iː m	146	v183 c239	671	mans1258
1314	Vakh Khanty	sand	saŋkɨː	s a ŋ k ɨː	144	c087 v130 c795 c831 v109	671	khan1273
1315	Vasjugan Khanty	sand	saŋkɨː	s a ŋ k ɨː	144	c087 v130 c795 c831 v109	671	khan1273
1316	Tremjugan Khanty	sand	saŋkɨː	s a ŋ k ɨː	144	c087 v130 c795 c831 v109	671	mans1258
1317	Jugan Khanty	sand	saŋkɨː	s a ŋ k ɨː	144	c087 v130 c795 c831 v109	671	khan1273
1318	Upper Demjanka Khanty	sand	saŋχə	s a ŋ χ ə	144	c087 v130 c795 c742 v155	671	khan1273
1319	Konda Khanty	sand	saŋχə	s a ŋ χ ə	144	c087 v130 c795 c742 v155	671	khan1273
1320	Nizjam Khanty	sand	seːj	s eː j	145	c087 v202 c564	671	khan1273
1321	Kazym Khanty	sand	seːj	s eː j	145	c087 v202 c564	671	khan1273
1322	Synja Khanty	sand	seːj	s eː j	145	c087 v202 c564	671	khan1273
1343	North Mansi	say	laːwi	l aː w i	147	c548 v137 c457 v191	1458	mans1258
1344	Middle Lozva Mansi	say	loɔɣi	l o ɣ i	147	c548 v042 c774 v191	1458	mans1258
1345	Lower Lozva Mansi	say	lɔːi	l ɔː i	147	c548 v065 v191	1458	
1346	Pelymka Mansi	say	lɔːwi	l ɔː w i	147	c548 v065 c457 v191	1458	mans1258
1347	Konda Mansi	say	lɔːwi	l ɔː w i	147	c548 v065 c457 v191	1458	khan1273
1348	Tavda Mansi	say	læːnt	l æː n t	147	c548 v199 c105 c118	1458	mans1258
1349	Vakh Khanty	say	toɭɣəlt	t o ɭ ɣ ə l t	148	c118 v042 c702 c774 v155 c548 c118	1458	khan1273
1350	Verkhne-Kalymsk Khanty	say	jæːsŋəl	j æː s ŋ ə l	149	c564 v199 c087 c795 v155 c548	1458	khan1273
1351	Vasjugan Khanty	say	jæːsŋəl	j æː s ŋ ə l	149	c564 v199 c087 c795 v155 c548	1458	khan1273
1352	Tremjugan Khanty	say	jæːstə	j æː s t ə	149	c564 v199 c087 c118 v155	1458	mans1258
1353	Jugan Khanty	say	jæːstə	j æː s t ə	149	c564 v199 c087 c118 v155	1458	khan1273
1354	Upper Demjanka Khanty	say	jæːstə	j æː s t ə	149	c564 v199 c087 c118 v155	1458	khan1273
1355	Konda Khanty	say	jæːstə	j æː s t ə	149	c564 v199 c087 c118 v155	1458	khan1273
1356	Nizjam Khanty	say	lop	l o p	150	c548 v042 c288	1458	khan1273
1357	Sherkaly Khanty	say	lop	l o p	150	c548 v042 c288	1458	khan1273
1358	Kazym Khanty	say	ɭop	ɭ o p	150	c702 v042 c288	1458	khan1273
1359	Synja Khanty	say	jaːstə	j aː s t ə	149	c564 v137 c087 c118 v155	1458	khan1273
1360	Obdorsk Khanty	say	læːw	l æː w	-150	c548 v199 c457	1458	khan1273
1323	North Mansi	see	waːɣ	w aː ɣ	151	c457 v137 c774	1409	mans1258
1324	Middle Lozva Mansi	see	uj	u j	151	v027 c564	1409	mans1258
1325	Pelymka Mansi	see	wəi	w əi	151	c457 d035	1409	mans1258
1326	Konda Mansi	see	woj	w o j	151	c457 v042 c564	1409	khan1273
1327	Tavda Mansi	see	wajant	w a j a n t	151	c457 v130 c564 v130 c105 c118	1409	mans1258
1328	Vakh Khanty	see	wuː	w uː	151	c457 v019	1409	khan1273
1329	Verkhne-Kalymsk Khanty	see	wuː	w uː	151	c457 v019	1409	khan1273
1330	Vasjugan Khanty	see	uː	uː	151	v019	1409	khan1273
1331	Vartovskoje Khanty	see	wuː	w uː	151	c457 v019	1409	khan1273
1332	Likrisovskoje Khanty	see	wuː	w uː	151	c457 v019	1409	khan1273
1333	Malyj Jugan Khanty	see	wuː	w uː	151	c457 v019	1409	khan1273
1334	Tremjugan Khanty	see	wuː	w uː	151	c457 v019	1409	mans1258
1335	Jugan Khanty	see	uː	uː	151	v019	1409	khan1273
1336	Upper Demjanka Khanty	see	woː	w oː	151	c457 v035	1409	khan1273
1337	Konda Khanty	see	uː	uː	151	v019	1409	khan1273
1338	Nizjam Khanty	see	uː	uː	151	v019	1409	khan1273
