language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
Imorod	ivv	Six	1703	202	nanem	1	anem 1
Imorod	ivv	Seven	1704	203	pito	1	papito 1; apito 1
Imorod	ivv	Eight	1705	204	wawo	3	wawao 3; awao 3
Imorod	ivv	Nine	1483	205	siam	9	sasiam 9; asyam 9
Imorod	ivv	Ten	1515	206	poho	5	
Imorod	ivv	Twenty	1710	207	adowa ngelnan	7	
Imorod	ivv	One Hundred	1634	209	asa poho	8	
Imorod	ivv	to think	2271	21	nakem	26	naknakmen 26
Imorod	ivv	to fear	1419	22	yahey	31	manyahey 31
Imorod	ivv	blood	946	23	rala	1	
Imorod	ivv	head	1256	24	oho	28	
Imorod	ivv	neck	1333	25	zagaw	36	
Imorod	ivv	hair	1040	26	ovok	1	
Imorod	ivv	nose	1221	27	momodan	19	
Imorod	ivv	to breathe	1407	28	ininawa	1	omininawa 1
Imorod	ivv	to sniff, smell	375	29	hangno	4,  22	mahangno 4,  22
Imorod	ivv	right	1019	3	wanan	1	
Imorod	ivv	mouth	674	30	ngongoy	22	ngoso ̋2
Imorod	ivv	tooth	1380	31	ngepen	1	kamansasanga 13; osong 19
Imorod	ivv	tongue	1205	32	lila	4	
Imorod	ivv	to laugh	1355	33	miying	25	mamying 25
Imorod	ivv	to cry	1839	34	lavi	10	omlavi 10
Imorod	ivv	to vomit	1278	35	ota	1	iota 1; otan 1
Imorod	ivv	to eat	1336	37	kan	1	koman 1; kanen 1
Imorod	ivv	to chew	321	38	mama	1	manmama 1
Imorod	ivv	to cook	1100	39	rotong	22	rotongan 22; manotong 21
Imorod	ivv	leg/foot	2098	4	ayi	1	
Imorod	ivv	to drink	1401	40	inom	1	miinom 1
Imorod	ivv	to bite	1403	41	songit	19	songiten 19
Imorod	ivv	to suck	1421	42	sepsep	1	sepsepan 1
Imorod	ivv	ear	1247	43	talinga	1	
Imorod	ivv	to hear	1408	44	mamizing	16	madngey 1,  15
Imorod	ivv	eye	1248	45	mata	1	
Imorod	ivv	to see	1409	46	cita	1	macita 1
Imorod	ivv	to yawn	1028	47	owab	1	miyowab 1
Imorod	ivv	to sleep	1585	48	itkeh	21	mitkeh 21
Imorod	ivv	to lie down	1411	49	iray	20	miray 20
Imorod	ivv	to walk	1443	5	alam	17	omalam 17
Imorod	ivv	to dream	1920	50	tateynep	30	
Imorod	ivv	to sit	1416	51	toratod	33	tomratod 33
Imorod	ivv	to stand	1442	52	tanek	21	tomanek 21
Imorod	ivv	person/human being	683	53	tao	1	
Imorod	ivv	man/male	1554	54	mehakay	24	
Imorod	ivv	woman/female	962	55	mavakes	16	
Imorod	ivv	child	2099	56	motdeh	15	anak 1
Imorod	ivv	husband	1200	57	kahakay	30	kataned 30
Imorod	ivv	wife	1199	58	mavakes	21	
Imorod	ivv	mother	1216	59	ina	1	moina 1
Imorod	ivv	road/path	667	6	rarahan	1	
Imorod	ivv	father	1217	60	ama	1	moyama 1
Imorod	ivv	house	1252	61	vahay	14	
Imorod	ivv	thatch/roof	2100	62	atep	1	
Imorod	ivv	name	1405	63	ngaran	1	
Imorod	ivv	rope	1218	65	ovid	23	
Imorod	ivv	to tie up, fasten	1094	66	kedked	27	pakedkeden 27
Imorod	ivv	to sew	1457	67	rayit	2	rayten 2; manayit 2
Imorod	ivv	needle	1382	68	rayom	1	
Imorod	ivv	to come	1446	7	mayi	1	
Imorod	ivv	to stab, pierce	1434	71	tokozos	27	tokozosan 27
Imorod	ivv	to hit	1433	72	toki	25	manoki 25
Imorod	ivv	to steal	713	73	takaw	1	manakaw 1
Imorod	ivv	to kill	1417	74	zakat	24	zakaten 24
Imorod	ivv	to die, be dead	1494	75	zakat	15	mazakat 15
Imorod	ivv	to live, be alive	1422	76	viay	15	maviay 15
Imorod	ivv	to scratch	1436	77	kadkad	21	kadkaden 21
Imorod	ivv	to turn	1588	8	siwaz	22	somiwaz 22; siwazan 22
Imorod	ivv	to split	1437	80	yangaw	23	
Imorod	ivv	sharp	1396	81	tarem	1	matarem 1
Imorod	ivv	dull, blunt	379	82	ngaleh	26	mangaleh 26
Imorod	ivv	to plant	1486	84	moha	19	mohaen 19
Imorod	ivv	to choose	1750	85	pili	1	pilyin 1
Imorod	ivv	to swell	1573	87	yatek	21	omyatek 21
Imorod	ivv	to squeeze	1414	88	liperes	1	
Imorod	ivv	to hold	1448	89	napet	26	manapet 26
Imorod	ivv	to swim	1439	9	awawat	21	miawawat 21
Imorod	ivv	to dig	1418	90	kali	1	kalyin 1
Imorod	ivv	to buy	1869	91	nginangina	18	nginanginaen 18; sazang 19; sazangan 19
Imorod	ivv	to open, uncover	1156	92	iwang	20	iwangan 20
Imorod	ivv	to pound, beat	354	93	asad	7	mangsad 7; asaden 7
Imorod	ivv	to throw	1456	94	agesah	23	migesah 23
Imorod	ivv	to fall	1280	95	anas	30	omnas 30
Imorod	ivv	dog	2009	96	agsa	22	citow 49
Imorod	ivv	bird	937	97	miasasalap	20	
Imorod	ivv	egg	744	98	icyoy	16	
Ivasay	ivv	hand	1277	1	tanoro	22	
Ivasay	ivv	dirty	1230	10	lapos	28	rodit 45; saypet 29; ropitek 45
Ivasay	ivv	wing	1257	100	panyid	2	papanyid 2
Ivasay	ivv	to fly	1441	101	sayap	2	somayap 2
Ivasay	ivv	rat	1490	102	karam	24	
Ivasay	ivv	meat/flesh	634	103	asi	31	
Ivasay	ivv	fat/grease	1282	104	tava	23	havo 32
Ivasay	ivv	tail	1220	105	ipos	30	
Ivasay	ivv	snake	730	106	voday	2	
Ivasay	ivv	worm (earthworm)	1219	107	ohed	21	
Ivasay	ivv	dust	2	11	ahbek	1,  73	
Ivasay	ivv	fish	227	111	among	19	
Ivasay	ivv	rotten	1728	112	rokop	28	marokop 28
Ivasay	ivv	branch	1531	113	yangaw	2,  23	sanga 2
Ivasay	ivv	leaf	628	114	vohong	18	
Ivasay	ivv	root	670	115	yamot	3	
Ivasay	ivv	flower	239	116	savong	24,  1	
Ivasay	ivv	fruit	1507	117	asi	10	
Ivasay	ivv	grass	606	118	dibobot	26	tamek 25
Ivasay	ivv	earth/soil	1228	119	tana	1	
Ivasay	ivv	skin	763	12	kodit	1	
Ivasay	ivv	stone	857	120	bato	1	
Ivasay	ivv	sand	671	121	anay	1	
Ivasay	ivv	water	948	122	danom	1	
Ivasay	ivv	to flow	2003	123	oyog	22	omoyog 22
Ivasay	ivv	sea	1474	124	taaw	27	
Ivasay	ivv	salt	1274	125	asin	3	
Ivasay	ivv	woods/forest	420	127	kahasan	1	kaahasan 1
Ivasay	ivv	sky	1732	128	hanyit	1	
Ivasay	ivv	moon	1313	129	vohan	1	
Ivasay	ivv	back	1291	13	dicod	1	
Ivasay	ivv	star	1430	130	vitohen	1	
Ivasay	ivv	cloud	1489	131	demdem	2	
Ivasay	ivv	fog	249	132	kahephep	18	
Ivasay	ivv	rain	658	133	timoy	12	
Ivasay	ivv	thunder	1150	134	adey	32	
Ivasay	ivv	lightning	1654	135	cidat	1	
Ivasay	ivv	wind	960	136	salawsaw	26	
Ivasay	ivv	to blow	175	137	alop	24	alopan 24; alop 24; alopan 24
Ivasay	ivv	warm	1232	138	inannget	24	maynannget 24
Ivasay	ivv	cold	1287	139	hanebneb	25	ma- 25; a'hen 24; ma'hen 24
Ivasay	ivv	belly	1251	14	vodek	27	
Ivasay	ivv	dry	1398	140	abkoh	24	mabkoh 24
Ivasay	ivv	wet	1726	141	vasa	1	mavasa 1
Ivasay	ivv	heavy	1210	142	rahmet	22	marahmet 22
Ivasay	ivv	fire	221	143	apoy	1	
Ivasay	ivv	to burn	2102	144	balbal	23?	nabalbal 23?
Ivasay	ivv	smoke	778	145	ahob	55	
Ivasay	ivv	ash	646	146	avo	1	
Ivasay	ivv	black	163	147	vaheng	20	mavaheng 20
Ivasay	ivv	white	1335	148	idak	27	maydak 27
Ivasay	ivv	red	156	149	vaya	29	mavaya 29
Ivasay	ivv	bone	1394	15	tohang	1	
Ivasay	ivv	yellow	1424	150	manyohama	25	masohaw a manyohama 27,  25
Ivasay	ivv	green	1425	151	arem	30	maarem 30
Ivasay	ivv	small	1246	152	deekay	1	
Ivasay	ivv	big	1202	153	rakoh	23	
Ivasay	ivv	short	1645	154	aynyed	23	maynyed 23
Ivasay	ivv	long	1203	155	anaro	1	maanaro 1
Ivasay	ivv	thin	1400	156	taripis	11	mataripis 11
Ivasay	ivv	thick	1244	157	tokpoh	22	matokpoh 22
Ivasay	ivv	narrow	1267	158	idid	20	maidid 20
Ivasay	ivv	wide	1243	159	ovong	15	maovong 15
Ivasay	ivv	intestines	1991	16	tinayi	1	
Ivasay	ivv	painful, sick	2103	160	inyen	24	maynyen 24; ganit 37; maganit 37
Ivasay	ivv	shy, ashamed	487	161	asnek	15	masnek 15
Ivasay	ivv	old	1229	162	alkem	22	malkem 22
Ivasay	ivv	new	1231	163	vayo	1	
Ivasay	ivv	good	1035	164	pia	1	mapia 1
Ivasay	ivv	bad, evil	1292	165	rahet	1	marahet 1
Ivasay	ivv	correct, true	1725	166	mayanong	21	hosto 25; oyod 21
Ivasay	ivv	night	1233	167	maʔhep	22	ma'hep
Ivasay	ivv	day	1225	168	araw	1	maaraw 1
Ivasay	ivv	year	1226	169	awaan	1	
Ivasay	ivv	liver	1224	17	atay	1	
Ivasay	ivv	when?	1238	170	anmaango	10	kaango 10
Ivasay	ivv	to hide	602	171	tayo	13	itayo 13
Ivasay	ivv	to climb	1102	172	kayat	17	komayat 17
Ivasay	ivv	in, inside	1606	174	saxad	14	isek 15; asked 14
Ivasay	ivv	above	1741	175	tohos	17	ato 1; todem 21; tomodem 21
Ivasay	ivv	below	1485	176	agtin	28	kagtin 28; irahem 20
Ivasay	ivv	near	1942	179	asngen	23	maasngen 23
Ivasay	ivv	breast	1402	18	soso	1	
Ivasay	ivv	far	1406	180	arayi	25	maarayi 25
Ivasay	ivv	where?	1237	181	dino	1	dino 1
Ivasay	ivv	what?	1236	188	ango	18	
Ivasay	ivv	who?	1235	189	sino	14	
Ivasay	ivv	shoulder	1482	19	pakoh	21	
Ivasay	ivv	all	98	191	kano	25	
Ivasay	ivv	and	1577	192	kano	1	kani 1
Ivasay	ivv	how?	1239	194	pira	21	
Ivasay	ivv	no, not	1269	195	omba	27	ongga 27
Ivasay	ivv	to count	1420	196	vidang	1	vidangan 1
Ivasay	ivv	One	1493	197	asa	1	
Ivasay	ivv	Two	1498	198	dadwa	1	
Ivasay	ivv	Three	492	199	tatdo	1	
Ivasay	ivv	left	244	2	holi	26	
Ivasay	ivv	to know, be knowledgeable	1410	20	panmo	25	maapanmo 25; patak 27; ica'patak 27
Ivasay	ivv	Four	1500	200	aʔpat	1	a'pat; apat 1
Ivasay	ivv	Five	493	201	dima	1	
Ivasay	ivv	Six	1703	202	anem	1	
Ivasay	ivv	Seven	1704	203	pito	1	
Ivasay	ivv	Eight	1705	204	waho	3	
Ivasay	ivv	Nine	1483	205	siam	9	
Ivasay	ivv	Ten	1515	206	asaapoho	5	
Ivasay	ivv	Twenty	1710	207	rowaapoho	3,  6	
Ivasay	ivv	One Hundred	1634	209	asaayatos	4	omyatos 4
Ivasay	ivv	to think	2271	21	akto	25	mangtokto 25
Ivasay	ivv	One Thousand	1843	210	asaalivo	9,  5	omlivo 5
Ivasay	ivv	to fear	1419	22	aʔmo	18	a'mo; ma'mo 18
Ivasay	ivv	blood	946	23	raya	1	
Ivasay	ivv	head	1256	24	oho	28	
Ivasay	ivv	neck	1333	25	lagaw	36	
Ivasay	ivv	hair	1040	26	vook	1	
Ivasay	ivv	nose	1221	27	mohed	19	maymomohed 19
Ivasay	ivv	to breathe	1407	28	inawa	1	ominawa 1
Ivasay	ivv	to sniff, smell	375	29	angot	4,  22	mangangot 4,  22
Ivasay	ivv	right	1019	3	wanan	1	
Ivasay	ivv	mouth	674	30	vivi	32	
Ivasay	ivv	tooth	1380	31	nyipen	1	kamansasanga 13; soong 19
Ivasay	ivv	tongue	1205	32	rida	4	
Ivasay	ivv	to laugh	1355	33	aʔyak	26	a'yak; ma'yak 26
Ivasay	ivv	to cry	1839	34	tanyis	1	tomanyis 1
Ivasay	ivv	to vomit	1278	35	ota	1	omota 1
Ivasay	ivv	to eat	1336	37	kan	1	koman 1
Ivasay	ivv	to chew	321	38	mama	1	manmama 1
Ivasay	ivv	to cook	1100	39	roʔtong	22	ro'tong; mano'tong 21
Ivasay	ivv	leg/foot	2098	4	kokod	65	padang 26
Ivasay	ivv	to drink	1401	40	inom	1	ominom 1
Ivasay	ivv	to bite	1403	41	sonyit	19	sonyiten 19
Ivasay	ivv	to suck	1421	42	sepsep	1	sepsepan 1
Ivasay	ivv	ear	1247	43	tadinya	1	
Ivasay	ivv	to hear	1408	44	adngey	1,  15	madngey 1,  15
Ivasay	ivv	eye	1248	45	mata	1	
Ivasay	ivv	to see	1409	46	tiib	41	tiiban 41
Ivasay	ivv	to yawn	1028	47	awab	1	omwab 1
Ivasay	ivv	to sleep	1585	48	iceh	21	makayceh 21
Ivasay	ivv	to lie down	1411	49	govat	34	magovagovat 34
Ivasay	ivv	to walk	1443	5	ayam	17	omayan 17
Ivasay	ivv	to dream	1920	50	tayenep	30	
Ivasay	ivv	to sit	1416	51	disna	34	maydisna 34
Ivasay	ivv	to stand	1442	52	tetnek	21	maytetnek 21
Ivasay	ivv	person/human being	683	53	tawo	1	
Ivasay	ivv	man/male	1554	54	mahakay	24	
Ivasay	ivv	woman/female	962	55	mavakes	16	
Ivasay	ivv	child	2099	56	metdeh	15	anak 1
Ivasay	ivv	husband	1200	57	kakovot a mahakay	31,  30	
Ivasay	ivv	wife	1199	58	kakovot a mavakes	22,  21	
Ivasay	ivv	mother	1216	59	ina	1	
Ivasay	ivv	road/path	667	6	rahan	1	rarahan 1
Ivasay	ivv	father	1217	60	ama	1	
Ivasay	ivv	house	1252	61	vahay	14	
Ivasay	ivv	thatch/roof	2100	62	atep	1	
Ivasay	ivv	name	1405	63	ngaran	1	
Ivasay	ivv	rope	1218	65	hovid	23	
Ivasay	ivv	to tie up, fasten	1094	66	kedked	27	pakedkeren 27
Ivasay	ivv	to sew	1457	67	rayit	2	rayten 2
Ivasay	ivv	needle	1382	68	dayem	1	
Ivasay	ivv	to hunt	1435	69	volaw	26	pamolawen 26
Ivasay	ivv	to come	1446	7	mangay	1	
Ivasay	ivv	to stab, pierce	1434	71	vono	26	vonohen 26
Ivasay	ivv	to hit	1433	72	sonto	26	manonto 26
Ivasay	ivv	to steal	713	73	takaw	1	takawen 1
Ivasay	ivv	to kill	1417	74	diman	25	dimanen 25
Ivasay	ivv	to die, be dead	1494	75	diman	14	madiman 14
Ivasay	ivv	to live, be alive	1422	76	viay	15	maviay 15
Ivasay	ivv	to scratch	1436	77	kadkad	21	maycadkad 21; kadkaren 21
Ivasay	ivv	to cut, hack	1432	78	tongeh	33	tonghen 33
Ivasay	ivv	to turn	1588	8	tico	23	tomico 23
Ivasay	ivv	sharp	1396	81	tarem	1	matarem 1
Ivasay	ivv	dull, blunt	379	82	ngareh	26	mangareh 26
Ivasay	ivv	to plant	1486	84	moha	19	maymoha 19
Ivasay	ivv	to choose	1750	85	pidi	1	pidien 1
Ivasay	ivv	to swell	1573	87	latek	21	omlatek 21
Ivasay	ivv	to squeeze	1414	88	pisipis	29	pisipisen 29
Ivasay	ivv	to hold	1448	89	dapet	26	manapet 26
Ivasay	ivv	to swim	1439	9	awat	21	mayawat 21
Ivasay	ivv	to dig	1418	90	kadi	1	kadien 1
Ivasay	ivv	to buy	1869	91	sadiew	20	manadiew 20
Ivasay	ivv	to open, uncover	1156	92	iwang	20	iwangan 20
Ivasay	ivv	to pound, beat	354	93	asad	7	mangsad 7
Ivasay	ivv	to throw	1456	94	agcid	24	agciden 24
Ivasay	ivv	to fall	1280	95	agtos	31	magagtos 31
Ivasay	ivv	dog	2009	96	cito	49	
Ivasay	ivv	bird	937	97	manomanok	1	
Ivasay	ivv	egg	744	98	ottioy	16	
Isamorong	ivv	hand	1277	1	tanoro	22	
Isamorong	ivv	dirty	1230	10	rodit	45	lapos 28
Isamorong	ivv	wing	1257	100	panyid	2	
Isamorong	ivv	to fly	1441	101	sayap	2	somayap 2
Isamorong	ivv	rat	1490	102	karam	24	
Isamorong	ivv	meat/flesh	634	103	asi	31	
Isamorong	ivv	fat/grease	1282	104	tava	23	havo 32
Isamorong	ivv	snake	730	106	voday	2	
Isamorong	ivv	worm (earthworm)	1219	107	ohed	21	
Isamorong	ivv	louse	1392	108	koto	1	
Isamorong	ivv	mosquito	1509	109	tamoneng	19	
Isamorong	ivv	dust	2	11	ahbek	1,  73	
Isamorong	ivv	spider	843	110	ha:wa	1	
Isamorong	ivv	fish	227	111	among	19	
Isamorong	ivv	rotten	1728	112	rokop	28	marokop 28; nahta 40
Isamorong	ivv	branch	1531	113	yangaw	2,  23	sanga 2
Isamorong	ivv	leaf	628	114	vohong	18	
Isamorong	ivv	root	670	115	yamot	3	
Isamorong	ivv	flower	239	116	savosavong	24,  1	
Isamorong	ivv	fruit	1507	117	asi	10	
Isamorong	ivv	grass	606	118	tamek	25	dibo:bot 26
Isamorong	ivv	earth/soil	1228	119	tana	1	
Isamorong	ivv	skin	763	12	kodit	1	
Isamorong	ivv	stone	857	120	vato	1	
Isamorong	ivv	sand	671	121	anay	1	
Isamorong	ivv	water	948	122	ranom	1	
Isamorong	ivv	to flow	2003	123	oyog	22	moyog 22
Isamorong	ivv	sea	1474	124	ta:wo	27	
Isamorong	ivv	salt	1274	125	asin	3	
Isamorong	ivv	woods/forest	420	127	kahasan	1	
Isamorong	ivv	sky	1732	128	hanyit	1	
Isamorong	ivv	moon	1313	129	vohan	1	
Isamorong	ivv	back	1291	13	dicod	1	
Isamorong	ivv	star	1430	130	vitohen	1	
Isamorong	ivv	cloud	1489	131	demdem	2	
Isamorong	ivv	fog	249	132	kahehep	18	
Isamorong	ivv	rain	658	133	cimoy	12	
Isamorong	ivv	thunder	1150	134	adey	32	
Isamorong	ivv	lightning	1654	135	cidat	1	
Isamorong	ivv	wind	960	136	salawsaw	26	
Isamorong	ivv	to blow	175	137	viyot	23	mamiyot 23; alop 24; alopan 24
Isamorong	ivv	warm	1232	138	annget	24	mannget 24
Isamorong	ivv	cold	1287	139	aʔhen	24	a'hen; ma'hen 24; hanebneb 25; ma- 25; ma- 25
Isamorong	ivv	belly	1251	14	vedek	27	
Isamorong	ivv	dry	1398	140	abkoh	24	mabkoh 24; akjit 25; makjit 25
Isamorong	ivv	wet	1726	141	vasa	1	mavasa 1
Isamorong	ivv	heavy	1210	142	rahmet	22	marahmet 22
Isamorong	ivv	fire	221	143	apoy	1	
Isamorong	ivv	smoke	778	145	ahob	55	
Isamorong	ivv	ash	646	146	avo	1	
Isamorong	ivv	black	163	147	vaheng	20	mavaheng 20
Isamorong	ivv	white	1335	148	yidak	27	mayidak 27
Isamorong	ivv	red	156	149	vaya	29	mavaya 29
Isamorong	ivv	bone	1394	15	tohang	1	
Isamorong	ivv	yellow	1424	150	sohaw	27	masohaw 27
Isamorong	ivv	green	1425	151	a:rem	30	ma:rem 30
Isamorong	ivv	small	1246	152	de:key	1	
Isamorong	ivv	big	1202	153	rakoh	23	
Isamorong	ivv	short	1645	154	aynyed	23	maynyed 23
Isamorong	ivv	long	1203	155	naro	1	manaro 1
Isamorong	ivv	thin	1400	156	taripis	11	mataripis 11
Isamorong	ivv	thick	1244	157	tokpo:ok	22	matokpo:ok 22
Isamorong	ivv	narrow	1267	158	idid	20	maidid 20
Isamorong	ivv	wide	1243	159	ovong	15	maovong 15
Isamorong	ivv	intestines	1991	16	cinayi	1	
Isamorong	ivv	painful, sick	2103	160	inyen	24	mainyen 24; ganyit 37; maganyit 37
Isamorong	ivv	shy, ashamed	487	161	asnek	15	masnek 15
Isamorong	ivv	old	1229	162	alkem	22	malkem 22
Isamorong	ivv	new	1231	163	vayo	1	
Isamorong	ivv	good	1035	164	piya	1	
Isamorong	ivv	bad, evil	1292	165	rahet	1	marahet 1
Isamorong	ivv	correct, true	1725	166	hosto	25	yanong 21; kosto 25; oyod 21
Isamorong	ivv	day	1225	168	ma:raw	1	
Isamorong	ivv	year	1226	169	awan	1	
Isamorong	ivv	liver	1224	17	atay	1	
Isamorong	ivv	when?	1238	170	anma:ngo	10	kaango 10
Isamorong	ivv	to hide	602	171	tayo	13	tayohen 13; tomayo 13?
Isamorong	ivv	to climb	1102	172	kayat	17	komayat 17
Isamorong	ivv	in, inside	1606	174	sahad	14	
Isamorong	ivv	above	1741	175	tohos	17	
Isamorong	ivv	below	1485	176	kagci:in	28	
Isamorong	ivv	near	1942	179	asngen	23	masngen 23
Isamorong	ivv	breast	1402	18	soso	1	
Isamorong	ivv	far	1406	180	rayi	25	marayi 25
Isamorong	ivv	where?	1237	181	jino	1	jino 1
Isamorong	ivv	what?	1236	188	ango	18	
Isamorong	ivv	who?	1235	189	sino	14	
Isamorong	ivv	shoulder	1482	19	pisagatan	20	
Isamorong	ivv	all	98	191	kan	25	kano 25; kani 25
Isamorong	ivv	and	1577	192	kan	1	kano 1; kani 1
Isamorong	ivv	if	1459	193	an	2?	
Isamorong	ivv	how?	1239	194	papira	21	
Isamorong	ivv	no, not	1269	195	engga	27	ongga 27; omba 27
Isamorong	ivv	to count	1420	196	vidang	1	mayvidavidang 1
Isamorong	ivv	One	1493	197	asa	1	
Isamorong	ivv	Two	1498	198	dadwa	1	
Isamorong	ivv	Three	492	199	tatdo	1	
Isamorong	ivv	left	244	2	holi	26	
Isamorong	ivv	Four	1500	200	apat	1	
Isamorong	ivv	Five	493	201	dadima	1	
Isamorong	ivv	Six	1703	202	a:nem	1	
Isamorong	ivv	Seven	1704	203	papito	1	
Isamorong	ivv	Eight	1705	204	wawaho	3	
Isamorong	ivv	Nine	1483	205	sasiyam	9	
Isamorong	ivv	Ten	1515	206	asa poh	5	
Isamorong	ivv	Twenty	1710	207	roapoh	3,  6	
Isamorong	ivv	One Hundred	1634	209	sayatos	4	
Isamorong	ivv	to think	2271	21	tokto	25	maytokto 25; nakem 26; naknakemen 26
Isamorong	ivv	One Thousand	1843	210	mil	6,  5	
Isamorong	ivv	to fear	1419	22	amo	18	ma:mo 18
Isamorong	ivv	blood	946	23	raya	1	
Isamorong	ivv	head	1256	24	oho	28	
Isamorong	ivv	neck	1333	25	lagaw	36	
Isamorong	ivv	hair	1040	26	vo:ok	1	
Isamorong	ivv	nose	1221	27	momodan	19	
Isamorong	ivv	to breathe	1407	28	inawa	1	ominawa 1
Isamorong	ivv	to sniff, smell	375	29	angot	4,  22	
Isamorong	ivv	right	1019	3	wanan	1	
Isamorong	ivv	mouth	674	30	vivi	32	
Isamorong	ivv	tooth	1380	31	nyipen	1	kamansasanga 13; so:ong 19
Isamorong	ivv	tongue	1205	32	rida	4	
Isamorong	ivv	to laugh	1355	33	iyak	26	mayiyak 26; miyeng 25; mamiyeng 25
Isamorong	ivv	to cry	1839	34	tanyis	1	tomanyis 1
Isamorong	ivv	to vomit	1278	35	ota	1	
Isamorong	ivv	to eat	1336	37	kan	1	
Isamorong	ivv	to chew	321	38	mama	1	manmama 1
Isamorong	ivv	to cook	1100	39	rotong	22	manotong 21
Isamorong	ivv	leg/foot	2098	4	padang	26	
Isamorong	ivv	to drink	1401	40	inom	1	
Isamorong	ivv	to bite	1403	41	sonyit	19	manonyit 27; sonyiten 19
Isamorong	ivv	to suck	1421	42	sepsep	1	mangsepsep 1
Isamorong	ivv	ear	1247	43	tadinya	1	
Isamorong	ivv	to hear	1408	44	adngey	1,  15	madngey 1,  15
Isamorong	ivv	eye	1248	45	mata	1	
Isamorong	ivv	to see	1409	46	voya	34	mavoya 34; ciban 41
Isamorong	ivv	to yawn	1028	47	owab	1	mowab 1
Isamorong	ivv	to sleep	1585	48	icih	21	mekaycih 21
Isamorong	ivv	to walk	1443	5	ayam	17	omayam 17
Isamorong	ivv	to dream	1920	50	tayainep	30	
Isamorong	ivv	to sit	1416	51	disna	34	domisna 34; toratod 33
Isamorong	ivv	to stand	1442	52	tenek	21	tomenek 21
Isamorong	ivv	person/human being	683	53	tao	1	
Isamorong	ivv	man/male	1554	54	mahakay	24	
Isamorong	ivv	woman/female	962	55	mavakes	16	
Isamorong	ivv	child	2099	56	motdeh	15	anak 1
Isamorong	ivv	husband	1200	57	kakovot a mahakay	31,  30	
Isamorong	ivv	wife	1199	58	kakovot a mavakes	22,  21	
Isamorong	ivv	mother	1216	59	ina	1	si:na 1; nana 5
Isamorong	ivv	road/path	667	6	rarahan	1	
Isamorong	ivv	father	1217	60	ama	1	simama 1,  10; mama 1,  10
Isamorong	ivv	house	1252	61	vahay	14	
Isamorong	ivv	thatch/roof	2100	62	atep	1	
Isamorong	ivv	name	1405	63	ngaran	1	
Isamorong	ivv	rope	1218	65	hovid	23	
Isamorong	ivv	to tie up, fasten	1094	66	kedked	27	kedkeren 27; adked 27; adkeren 27
Isamorong	ivv	to sew	1457	67	rayit	2	manayit 2
Isamorong	ivv	needle	1382	68	rayem	1	
Isamorong	ivv	to hunt	1435	69	volaw	26	mamolaw 26
Isamorong	ivv	to come	1446	7	may	1	
Isamorong	ivv	to hit	1433	72	solto	26	soltohen 26
Isamorong	ivv	to steal	713	73	takaw	1	manakaw 1
Isamorong	ivv	to kill	1417	74	diman	25	lakat 24
Isamorong	ivv	to die, be dead	1494	75	diman	14	
Isamorong	ivv	to live, be alive	1422	76	viyay	15	maviyay 15
Isamorong	ivv	to scratch	1436	77	kadkad	21	micakadkad 21
Isamorong	ivv	to cut, hack	1432	78	tongeh	33	
Isamorong	ivv	to turn	1588	8	acico	23	mangacico 23
Isamorong	ivv	to split	1437	80	abhak	21	abhaken 21
Isamorong	ivv	sharp	1396	81	tarem	1	matarem 1
Isamorong	ivv	dull, blunt	379	82	ngareh	26	mangareh 26
Isamorong	ivv	to plant	1486	84	moha	19	maymoha 19
Isamorong	ivv	to choose	1750	85	pidi	1	pidiyen 1
Isamorong	ivv	to swell	1573	87	latek	21	omlatek 21
Isamorong	ivv	to hold	1448	89	adpet	26	adpeten 26; dapet 26; manapet 26
Isamorong	ivv	to swim	1439	9	awat	21	mayawat 21
Isamorong	ivv	to dig	1418	90	kadi	1	kadiyen 1
Isamorong	ivv	to buy	1869	91	sadiw	20	manadiw 20; sadiwen 20
Isamorong	ivv	to open, uncover	1156	92	iwang	20	iwangan 20
Isamorong	ivv	to pound, beat	354	93	asad	7	asaden 7; mangsad 7
Isamorong	ivv	to throw	1456	94	agsid	24	pagsiden 24
Isamorong	ivv	to fall	1280	95	agtos	31	gomtos 31; asday 32; masday 32
Isamorong	ivv	dog	2009	96	cito	49	
Isamorong	ivv	bird	937	97	manomanok	1	
Isamorong	ivv	egg	744	98	occoy	16	
Anuta	aud	hand	1277	1	rima	1	%nima 1
Anuta	aud	dirty	1230	10	parapara	7	
Anuta	aud	wing	1257	100	kapakau	1	
Anuta	aud	to fly	1441	101	rere	11	
Anuta	aud	rat	1490	102	kumaa	13	kiore 12
Anuta	aud	meat/flesh	634	103	kanopi	14	kanofi 14
Anuta	aud	fat/grease	1282	104	momona	1	
Anuta	aud	tail	1220	105	t	1	t/iku/tiku
Anuta	aud	louse	1392	108	kutu	1	
Anuta	aud	mosquito	1509	109	namu	1	
Anuta	aud	fish	227	111	ika	1	
Anuta	aud	rotten	1728	112	para	13	popo 14
Anuta	aud	branch	1531	113	rara	1	raakau 1,  4
Anuta	aud	leaf	628	114	rau	1	
Anuta	aud	flower	239	116	pua	1	
Anuta	aud	fruit	1507	117	pua	1	
Anuta	aud	earth/soil	1228	119	kere	10	kerekere 10
Anuta	aud	skin	763	12	kiri	1	
Anuta	aud	stone	857	120	patu	1	
Anuta	aud	sand	671	121	kere	30	
